TEST CASE ID	INPUT DATUM(Code)	INPUT PROJECTION	OUTPUT DATUM(Code)	OUTPUT PROJECTION	INPUT ZONE	OUTPUT ZONE	INPUT_COORDS			OUTPUT_COORDS			CALCULATED_OUTPUT_COORDS				INPUT_SYSTEM_PARAMETERS										OUTPUT_SYSTEM_PARAMETERS										RESULTS
206	CAC	Geodetic	CAC	UTM		31	0.000010	0.000010		166019.000000	1.000000		166018.911883	1.106757		31																					Warning-Equivalent
207	CAC	Geodetic	CAC	UTM		-31	-0.000010	0.000010		166019.000000	9999999.000000		166018.911883	9999998.893243		-31																					Warning-Equivalent
208	CAC	Geodetic	CAC	UTM		-30	-0.000010	-0.000010		833981.000000	9999999.000000		833981.088756	9999998.893243		-30																					Warning-Equivalent
209	CAC	Geodetic	CAC	UTM		1	45.000000	-179.999990		263548.000000	4987112.000000		263547.782148	4987112.413882		1																					Warning-Equivalent
210	CAC	Geodetic	CAC	UTM		-60	-45.000000	179.999990		736452.000000	5012888.000000		736452.218304	5012887.586101		-60																					Warning-Equivalent
211	NAR-A	Geodetic	NAR-A	UTM		16	40.000000	-90.000000		243900.000000	4432068.000000		243900.352516	4432069.056768		16																					Warning-Different
212	NAR-A	Geodetic	NAR-A	UTM		1	40.000000	-180.000000		243900.000000	4432068.000000		243900.352516	4432069.056768		1																					Warning-Different
213	NAR-A	Geodetic	NAR-A	UTM		1	40.000000	180.000000		243900.000000	4432068.000000		243900.352027	4432069.056785		1																					Warning-Different
214	NAR-A	Geodetic	NAR-A	UTM		31	0.000000	0.000000		166021.000000	0.000000		166021.443084	0.000000		31																					Warning-Equivalent
215	NAR-A	Geodetic	NAR-A	UTM		30	0.000000	-0.000010		833977.000000	0.000000		833977.443268	0.000000		30																					Warning-Equivalent
216	NAR-A	Geodetic	NAR-A	UTM		30	0.000000	-3.000000		500000.000000	0.000000		500000.000000	0.000000		30																					Warning-Equivalent
217	NAR-A	Geodetic	NAR-A	UTM		31	84.200000	0.000000		466168.000000	9351302.000000		466167.717843	9351302.703901		31																					Warning-Equivalent
218	NAR-A	Geodetic	NAR-A	UTM		-1	-40.000000	-180.000000		243900.000000	5567932.000000		243900.352516	5567930.943232		-1																					Warning-Different
219	NAR-A	Geodetic	NAR-A	UTM		-1	-80.200000	-180.000000		443019.000000	1094622.000000		443018.786206	1094620.642892		-1																					Warning-Different
220	NAR-A	Geodetic	NAR-A	UTM		-46	-79.999900	90.000000		441867.000000	1116927.000000		441867.209544	1116926.191304		-46																					Warning-Equivalent
221	NAR-A	Geodetic	NAR-A	UTM		16	83.999900	-90.000000		465005.000000	9328993.000000		465004.763926	9328994.033620		16																					Warning-Different
222	NAR-A	Geodetic	NAR-A	UTM		31	0.000010	0.000010		166023.000000	1.000000		166022.557371	1.106828		31																					Warning-Equivalent
223	NAR-A	Geodetic	NAR-A	UTM		-31	-0.000010	0.000010		166023.000000	9999999.000000		166022.557371	9999998.893172		-31																					Warning-Equivalent
224	NAR-A	Geodetic	NAR-A	UTM		-30	-0.000010	-0.000010		833977.000000	9999999.000000		833977.443268	9999998.893172		-30																					Warning-Equivalent
225	NAR-A	Geodetic	NAR-A	UTM		1	45.000000	-179.999990		263555.000000	4987329.000000		263554.762502	4987329.475355		1																					Warning-Equivalent
226	NAR-A	Geodetic	NAR-A	UTM		-60	-45.000000	179.999990		736445.000000	5012671.000000		736445.237950	5012670.524628		-60																					Warning-Equivalent
227	SAN-M	Geodetic	SAN-M	UTM		16	40.000000	-90.000000		243899.000000	4432084.000000		243899.420411	4432084.476687		16																					Warning-Equivalent
228	SAN-M	Geodetic	SAN-M	UTM		1	40.000000	-180.000000		243899.000000	4432084.000000		243899.420411	4432084.476687		1																					Warning-Equivalent
229	SAN-M	Geodetic	SAN-M	UTM		1	40.000000	180.000000		243899.000000	4432084.000000		243899.419922	4432084.476704		1																					Warning-Equivalent
230	SAN-M	Geodetic	SAN-M	UTM		31	0.000000	0.000000		166020.000000	0.000000		166020.238709	0.000000		31																					Warning-Equivalent
231	SAN-M	Geodetic	SAN-M	UTM		30	0.000000	-0.000010		833979.000000	0.000000		833978.647638	0.000000		30																					Warning-Equivalent
232	SAN-M	Geodetic	SAN-M	UTM		30	0.000000	-3.000000		500000.000000	0.000000		500000.000000	0.000000		30																					Warning-Equivalent
233	SAN-M	Geodetic	SAN-M	UTM		31	84.200000	0.000000		466168.000000	9351335.000000		466167.593114	9351335.967006		31																					Warning-Equivalent
234	SAN-M	Geodetic	SAN-M	UTM		-1	-40.000000	-180.000000		243899.000000	5567916.000000		243899.420411	5567915.523313		-1																					Warning-Equivalent
235	SAN-M	Geodetic	SAN-M	UTM		-1	-80.200000	-180.000000		443019.000000	1094590.000000		443018.576222	1094589.022079		-1																					Warning-Equivalent
236	SAN-M	Geodetic	SAN-M	UTM		-46	-79.999900	90.000000		441867.000000	1116896.000000		441866.995321	1116894.652581		-46																					Warning-Different
237	SAN-M	Geodetic	SAN-M	UTM		16	83.999900	-90.000000		465005.000000	9329026.000000		465004.634911	9329027.214519		16																					Warning-Different
238	SAN-M	Geodetic	SAN-M	UTM		31	0.000010	0.000010		166021.000000	1.000000		166021.353000	1.106831		31																					Warning-Equivalent
239	SAN-M	Geodetic	SAN-M	UTM		-31	-0.000010	0.000010		166021.000000	9999999.000000		166021.353000	9999998.893169		-31																					Warning-Equivalent
240	SAN-M	Geodetic	SAN-M	UTM		-30	-0.000010	-0.000010		833979.000000	9999999.000000		833978.647638	9999998.893169		-30																					Warning-Equivalent
241	SAN-M	Geodetic	SAN-M	UTM		1	45.000000	-179.999990		263554.000000	4987347.000000		263553.900262	4987346.868871		1																					Warning-Equivalent
242	SAN-M	Geodetic	SAN-M	UTM		-60	-45.000000	179.999990		736446.000000	5012653.000000		736446.100190	5012653.131112		-60																					Warning-Equivalent
243	WGE	Geodetic	WGE	UTM		32	60.000000	4.000000		221289.000000	6661953.000000		221288.770252	6661953.040545		32																					Successful-Equivalent
244	WGE	UTM	WGE	Geodetic	32		221289.000000	6661953.000000		60.000000	4.000000		60.000000	4.000004																							Successful-Equivalent
245	WGE	Geodetic	WGE	UTM		31	80.000000	2.000000		480615.000000	8881752.000000		480615.196704	8881752.414807		31																					Successful-Equivalent
246	WGE	UTM	WGE	Geodetic	31		480615.000000	8881752.000000		80.000000	2.000000		79.999996	1.999990																							Successful-Equivalent
247	WGE	Geodetic	WGE	UTM		31	80.000000	8.000000		596813.000000	8885748.000000		596813.054774	8885748.707734		31																					Successful-Equivalent
248	WGE	UTM	WGE	Geodetic	31		596813.000000	8885748.000000		80.000000	8.000000		79.999994	7.999994																							Successful-Equivalent
249	WGE	Geodetic	WGE	UTM		33	80.000000	10.000000		403186.000000	8885748.000000		403186.945226	8885748.707734		33																					Successful-Equivalent
250	WGE	UTM	WGE	Geodetic	33		403186.000000	8885748.000000		80.000000	10.000000		79.999993	9.999955																							Successful-Equivalent
251	WGE	Geodetic	WGE	UTM		33	80.000000	14.000000		480615.000000	8881752.000000		480615.196704	8881752.414807		33																					Successful-Equivalent
252	WGE	UTM	WGE	Geodetic	33		480615.000000	8881752.000000		80.000000	14.000000		79.999996	13.999990																							Successful-Equivalent
253	WGE	Geodetic	WGE	UTM		33	80.000000	20.000000		596813.000000	8885748.000000		596813.054774	8885748.707734		33																					Successful-Equivalent
254	WGE	UTM	WGE	Geodetic	33		596813.000000	8885748.000000		80.000000	20.000000		79.999994	19.999994																							Successful-Equivalent
255	WGE	Geodetic	WGE	UTM		35	80.000000	22.000000		403186.000000	8885748.000000		403186.945226	8885748.707734		35																					Successful-Equivalent
256	WGE	UTM	WGE	Geodetic	35		403186.000000	8885748.000000		80.000000	22.000000		79.999993	21.999955																							Successful-Equivalent
257	WGE	Geodetic	WGE	UTM		35	80.000000	26.000000		480615.000000	8881752.000000		480615.196704	8881752.414807		35																					Successful-Equivalent
258	WGE	UTM	WGE	Geodetic	35		480615.000000	8881752.000000		80.000000	26.000000		79.999996	25.999990																							Successful-Equivalent
259	WGE	Geodetic	WGE	UTM		35	80.000000	32.000000		596813.000000	8885748.000000		596813.054774	8885748.707734		35																					Successful-Equivalent
260	WGE	UTM	WGE	Geodetic	35		596813.000000	8885748.000000		80.000000	32.000000		79.999994	31.999994																							Successful-Equivalent
261	WGE	Geodetic	WGE	UTM		37	80.000000	34.000000		403187.000000	8885749.000000		403186.945226	8885748.707734		37																					Successful-Equivalent
262	WGE	UTM	WGE	Geodetic	37		403187.000000	8885749.000000		80.000000	34.000000		80.000003	34.000002																							Successful-Equivalent
