TEST CASE ID	INPUT DATUM(Code)	INPUT PROJECTION	OUTPUT DATUM(Code)	OUTPUT PROJECTION	INPUT ZONE	OUTPUT ZONE	INPUT_COORDS			OUTPUT_COORDS			CALCULATED_OUTPUT_COORDS				INPUT_SYSTEM_PARAMETERS										OUTPUT_SYSTEM_PARAMETERS										RESULTS
3688	ADI-M	UTM	ADI-M	MGRS	-43		404122.000000	3023160.000000		43EDA0412223160			43EDA0412223160																								Successful-Equivalent
3689	ADI-M	UTM	ADI-M	MGRS	-43		503540.000000	3013849.000000		43EEA0354013849			43EEA0354013849																								Successful-Equivalent
3690	ADI-M	UTM	ADI-M	MGRS	-43		603031.000000	3004531.000000		43EFA0303104531			43EFA0303104531																								Successful-Equivalent
3691	ADI-M	UTM	ADI-M	MGRS	-44		400000.000000	3000000.000000		44EMF0000000000			44EMF0000000000																								Successful-Equivalent
3692	ADI-M	UTM	ADI-M	MGRS	-44		500000.000000	3000000.000000		44ENF0000000000			44ENF0000000000																								Successful-Equivalent
3693	ADI-M	UTM	ADI-M	MGRS	-44		600000.000000	3000000.000000		44EPF0000000000			44EPF0000000000																								Successful-Equivalent
3694	ADI-M	UTM	ADI-M	MGRS	-45		396969.000000	3004531.000000		45EUA9696904531			45EUA9696904531																								Successful-Equivalent
3695	ADI-M	UTM	ADI-M	MGRS	-45		496460.000000	3013849.000000		45EVA9646013849			45EVA9646013849																								Successful-Equivalent
3696	ADI-M	UTM	ADI-M	MGRS	-45		595878.000000	3023160.000000		45EWA9587823160			45EWA9587823160																								Successful-Equivalent
3697	ADI-M	UTM	ADI-M	MGRS	-43		449689.000000	3520130.000000		43EDF4968920130			43EDF4968920130																								Successful-Equivalent
3698	ADI-M	UTM	ADI-M	MGRS	-43		549140.000000	3511217.000000		43EEF4914011217			43EEF4914011217																								Successful-Equivalent
3699	ADI-M	UTM	ADI-M	MGRS	-43		648677.000000	3502296.000000		43EFF4867702296			43EFF4867702296																								Successful-Equivalent
3700	ADI-M	UTM	ADI-M	MGRS	-44		400000.000000	3500000.000000		44EML0000000000			44EML0000000000																								Successful-Equivalent
3701	ADI-M	UTM	ADI-M	MGRS	-44		500000.000000	3500000.000000		44ENL0000000000			44ENL0000000000																								Successful-Equivalent
3702	ADI-M	UTM	ADI-M	MGRS	-44		600000.000000	3500000.000000		44EPL0000000000			44EPL0000000000																								Successful-Equivalent
3703	ADI-M	UTM	ADI-M	MGRS	-45		351323.000000	3502296.000000		45EUF5132302296			45EUF5132302296																								Successful-Equivalent
3704	ADI-M	UTM	ADI-M	MGRS	-45		450860.000000	3511217.000000		45EVF5086011217			45EVF5086011217																								Successful-Equivalent
3705	ADI-M	UTM	ADI-M	MGRS	-45		550311.000000	3520130.000000		45EWF5031120130			45EWF5031120130																								Successful-Equivalent
3706	ADI-M	UTM	ADI-M	MGRS	-43		493124.000000	4017262.000000		43FDL9312417262			43FDL9312417262																								Successful-Equivalent
3707	ADI-M	UTM	ADI-M	MGRS	-43		592617.000000	4008801.000000		43FEL9261708801			43FEL9261708801																								Successful-Equivalent
3708	ADI-M	UTM	ADI-M	MGRS	-43		692206.000000	4000331.000000		43FFL9220600331			43FFL9220600331																								Successful-Equivalent
3709	ADI-M	UTM	ADI-M	MGRS	-44		400000.000000	4000000.000000		44FMR0000000000			44FMR0000000000																								Successful-Equivalent
3710	ADI-M	UTM	ADI-M	MGRS	-44		500000.000000	4000000.000000		44FNR0000000000			44FNR0000000000																								Successful-Equivalent
3711	ADI-M	UTM	ADI-M	MGRS	-44		600000.000000	4000000.000000		44FPR0000000000			44FPR0000000000																								Successful-Equivalent
3712	ADI-M	UTM	ADI-M	MGRS	-45		307794.000000	4000331.000000		45FUL0779400331			45FUL0779400331																								Successful-Equivalent
3713	ADI-M	UTM	ADI-M	MGRS	-45		407383.000000	4008801.000000		45FVL0738308801			45FVL0738308801																								Successful-Equivalent
3714	ADI-M	UTM	ADI-M	MGRS	-45		506876.000000	4017262.000000		45FWL0687617262			45FWL0687617262																								Successful-Equivalent
3715	ADI-M	UTM	ADI-M	MGRS	-43		534164.000000	4514592.000000		43FER3416414592			43FER3416414592																								Successful-Equivalent
3716	ADI-M	UTM	ADI-M	MGRS	-43		633705.000000	4506636.000000		43FFR3370506636			43FFR3370506636																								Successful-Equivalent
3717	ADI-M	UTM	ADI-M	MGRS	-44		300000.000000	4500000.000000		44FLA0000000000			44FLA0000000000																								Successful-Equivalent
3718	ADI-M	UTM	ADI-M	MGRS	-44		400000.000000	4500000.000000		44FMA0000000000			44FMA0000000000																								Successful-Equivalent
3719	ADI-M	UTM	ADI-M	MGRS	-44		500000.000000	4500000.000000		44FNA0000000000			44FNA0000000000																								Successful-Equivalent
3720	ADI-M	UTM	ADI-M	MGRS	-44		600000.000000	4500000.000000		44FPA0000000000			44FPA0000000000																								Successful-Equivalent
3721	ADI-M	UTM	ADI-M	MGRS	-44		700000.000000	4500000.000000		44FQA0000000000			44FQA0000000000																								Successful-Equivalent
3722	ADI-M	UTM	ADI-M	MGRS	-45		366295.000000	4506636.000000		45FUR6629506636			45FUR6629506636																								Successful-Equivalent
3723	ADI-M	UTM	ADI-M	MGRS	-45		465836.000000	4514592.000000		45FVR6583614592			45FVR6583614592																								Successful-Equivalent
3724	ADI-M	UTM	ADI-M	MGRS	-43		572557.000000	5012149.000000		43GEA7255712149			43GEA7255712149																								Successful-Equivalent
3725	ADI-M	UTM	ADI-M	MGRS	-43		672150.000000	5004746.000000		43GFA7215004746			43GFA7215004746																								Successful-Equivalent
3726	ADI-M	UTM	ADI-M	MGRS	-44		300000.000000	5000000.000000		44GLF0000000000			44GLF0000000000																								Successful-Equivalent
3727	ADI-M	UTM	ADI-M	MGRS	-44		400000.000000	5000000.000000		44GMF0000000000			44GMF0000000000																								Successful-Equivalent
3728	ADI-M	UTM	ADI-M	MGRS	-44		500000.000000	5000000.000000		44GNF0000000000			44GNF0000000000																								Successful-Equivalent
3729	ADI-M	UTM	ADI-M	MGRS	-44		600000.000000	5000000.000000		44GPF0000000000			44GPF0000000000																								Successful-Equivalent
3730	ADI-M	UTM	ADI-M	MGRS	-44		700000.000000	5000000.000000		44GQF0000000000			44GQF0000000000																								Successful-Equivalent
3731	ADI-M	UTM	ADI-M	MGRS	-45		327850.000000	5004746.000000		45GUA2785004746			45GUA2785004746																								Successful-Equivalent
3732	ADI-M	UTM	ADI-M	MGRS	-45		427443.000000	5012149.000000		45GVA2744312149			45GVA2744312149																								Successful-Equivalent
3733	ADI-M	UTM	ADI-M	MGRS	-43		608066.000000	5509951.000000		43GFF0806609951			43GFF0806609951																								Successful-Equivalent
3734	ADI-M	UTM	ADI-M	MGRS	-43		707714.000000	5503148.000000		43GGF0771403148			43GGF0771403148																								Successful-Equivalent
3735	ADI-M	UTM	ADI-M	MGRS	-44		300000.000000	5500000.000000		44GLL0000000000			44GLL0000000000																								Successful-Equivalent
3736	ADI-M	UTM	ADI-M	MGRS	-44		400000.000000	5500000.000000		44GML0000000000			44GML0000000000																								Successful-Equivalent
3737	ADI-M	UTM	ADI-M	MGRS	-44		500000.000000	5500000.000000		44GNL0000000000			44GNL0000000000																								Successful-Equivalent
3738	ADI-M	UTM	ADI-M	MGRS	-44		600000.000000	5500000.000000		44GPL0000000000			44GPL0000000000																								Successful-Equivalent
3739	ADI-M	UTM	ADI-M	MGRS	-44		700000.000000	5500000.000000		44GQL0000000000			44GQL0000000000																								Successful-Equivalent
3740	ADI-M	UTM	ADI-M	MGRS	-45		292286.000000	5503148.000000		45GTF9228603148			45GTF9228603148																								Successful-Equivalent
3741	ADI-M	UTM	ADI-M	MGRS	-45		391934.000000	5509951.000000		45GUF9193409951			45GUF9193409951																								Successful-Equivalent
3742	ADI-M	UTM	ADI-M	MGRS	-43		640471.000000	6008009.000000		43HFL4047108009			43HFL4047108009																								Successful-Equivalent
3743	ADI-M	UTM	ADI-M	MGRS	-43		740174.000000	6001847.000000		43HGL4017401847			43HGL4017401847																								Successful-Equivalent
3744	ADI-M	UTM	ADI-M	MGRS	-44		300000.000000	6000000.000000		44HLR0000000000			44HLR0000000000																								Successful-Equivalent
3745	ADI-M	UTM	ADI-M	MGRS	-44		400000.000000	6000000.000000		44HMR0000000000			44HMR0000000000																								Successful-Equivalent
3746	ADI-M	UTM	ADI-M	MGRS	-44		500000.000000	6000000.000000		44HNR0000000000			44HNR0000000000																								Successful-Equivalent
3747	ADI-M	UTM	ADI-M	MGRS	-44		600000.000000	6000000.000000		44HPR0000000000			44HPR0000000000																								Successful-Equivalent
3748	ADI-M	UTM	ADI-M	MGRS	-44		700000.000000	6000000.000000		44HQR0000000000			44HQR0000000000																								Successful-Equivalent
3749	ADI-M	UTM	ADI-M	MGRS	-45		259826.000000	6001847.000000		45HTL5982601847			45HTL5982601847																								Successful-Equivalent
3750	ADI-M	UTM	ADI-M	MGRS	-45		359529.000000	6008009.000000		45HUL5952908009			45HUL5952908009																								Successful-Equivalent
3751	ADI-M	UTM	ADI-M	MGRS	-43		669568.000000	6506324.000000		43JFR6956806324			43JFR6956806324																								Successful-Equivalent
3752	ADI-M	UTM	ADI-M	MGRS	-43		769326.000000	6500842.000000		43JGR6932600842			43JGR6932600842																								Successful-Equivalent
3753	ADI-M	UTM	ADI-M	MGRS	-44		300000.000000	6500000.000000		44JLA0000000000			44JLA0000000000																								Successful-Equivalent
3754	ADI-M	UTM	ADI-M	MGRS	-44		400000.000000	6500000.000000		44JMA0000000000			44JMA0000000000																								Successful-Equivalent
3755	ADI-M	UTM	ADI-M	MGRS	-44		500000.000000	6500000.000000		44JNA0000000000			44JNA0000000000																								Successful-Equivalent
3756	ADI-M	UTM	ADI-M	MGRS	-44		600000.000000	6500000.000000		44JPA0000000000			44JPA0000000000																								Successful-Equivalent
3757	ADI-M	UTM	ADI-M	MGRS	-44		700000.000000	6500000.000000		44JQA0000000000			44JQA0000000000																								Successful-Equivalent
3758	ADI-M	UTM	ADI-M	MGRS	-45		230674.000000	6500842.000000		45JTR3067400842			45JTR3067400842																								Successful-Equivalent
3759	ADI-M	UTM	ADI-M	MGRS	-45		330432.000000	6506324.000000		45JUR3043206324			45JUR3043206324																								Successful-Equivalent
3760	ADI-M	UTM	ADI-M	MGRS	-43		695174.000000	7004885.000000		43JFA9517404885			43JFA9517404885																								Successful-Equivalent
3761	ADI-M	UTM	ADI-M	MGRS	-43		794983.000000	7000120.000000		43JGA9498300120			43JGA9498300120																								Successful-Equivalent
3762	ADI-M	UTM	ADI-M	MGRS	-44		300000.000000	7000000.000000		44JLF0000000000			44JLF0000000000																								Successful-Equivalent
3763	ADI-M	UTM	ADI-M	MGRS	-44		400000.000000	7000000.000000		44JMF0000000000			44JMF0000000000																								Successful-Equivalent
3764	ADI-M	UTM	ADI-M	MGRS	-44		500000.000000	7000000.000000		44JNF0000000000			44JNF0000000000																								Successful-Equivalent
3765	ADI-M	UTM	ADI-M	MGRS	-44		600000.000000	7000000.000000		44JPF0000000000			44JPF0000000000																								Successful-Equivalent
3766	ADI-M	UTM	ADI-M	MGRS	-44		700000.000000	7000000.000000		44JQF0000000000			44JQF0000000000																								Successful-Equivalent
3767	ADI-M	UTM	ADI-M	MGRS	-45		205017.000000	7000120.000000		45JTA0501700120			45JTA0501700120																								Successful-Equivalent
3768	ADI-M	UTM	ADI-M	MGRS	-45		304826.000000	7004885.000000		45JUA0482604885			45JUA0482604885																								Successful-Equivalent
3769	ADI-M	UTM	ADI-M	MGRS	-43		717126.000000	7503678.000000		43KGF1712603678			43KGF1712603678																								Successful-Equivalent
3770	ADI-M	UTM	ADI-M	MGRS	-44		200000.000000	7500000.000000		44KKL0000000000			44KKL0000000000																								Successful-Equivalent
3771	ADI-M	UTM	ADI-M	MGRS	-44		300000.000000	7500000.000000		44KLL0000000000			44KLL0000000000																								Successful-Equivalent
3772	ADI-M	UTM	ADI-M	MGRS	-44		400000.000000	7500000.000000		44KML0000000000			44KML0000000000																								Successful-Equivalent
3773	ADI-M	UTM	ADI-M	MGRS	-44		500000.000000	7500000.000000		44KNL0000000000			44KNL0000000000																								Successful-Equivalent
3774	ADI-M	UTM	ADI-M	MGRS	-44		600000.000000	7500000.000000		44KPL0000000000			44KPL0000000000																								Successful-Equivalent
3775	ADI-M	UTM	ADI-M	MGRS	-44		700000.000000	7500000.000000		44KQL0000000000			44KQL0000000000																								Successful-Equivalent
3776	ADI-M	UTM	ADI-M	MGRS	-44		800000.000000	7500000.000000		44KRL0000000000			44KRL0000000000																								Successful-Equivalent
3777	ADI-M	UTM	ADI-M	MGRS	-45		282874.000000	7503678.000000		45KTF8287403678			45KTF8287403678																								Successful-Equivalent
3778	ADI-M	UTM	ADI-M	MGRS	-43		735283.000000	8002676.000000		43KGL3528302676			43KGL3528302676																								Successful-Equivalent
3779	ADI-M	UTM	ADI-M	MGRS	-44		200000.000000	8000000.000000		44KKR0000000000			44KKR0000000000																								Successful-Equivalent
3780	ADI-M	UTM	ADI-M	MGRS	-44		300000.000000	8000000.000000		44KLR0000000000			44KLR0000000000																								Successful-Equivalent
3781	ADI-M	UTM	ADI-M	MGRS	-44		400000.000000	8000000.000000		44KMR0000000000			44KMR0000000000																								Successful-Equivalent
3782	ADI-M	UTM	ADI-M	MGRS	-44		500000.000000	8000000.000000		44KNR0000000000			44KNR0000000000																								Successful-Equivalent
3783	ADI-M	UTM	ADI-M	MGRS	-44		600000.000000	8000000.000000		44KPR0000000000			44KPR0000000000																								Successful-Equivalent
3784	ADI-M	UTM	ADI-M	MGRS	-44		700000.000000	8000000.000000		44KQR0000000000			44KQR0000000000																								Successful-Equivalent
3785	ADI-M	UTM	ADI-M	MGRS	-44		800000.000000	8000000.000000		44KRR0000000000			44KRR0000000000																								Successful-Equivalent
3786	ADI-M	UTM	ADI-M	MGRS	-45		264717.000000	8002676.000000		45KTL6471702676			45KTL6471702676																								Successful-Equivalent
3787	ADI-M	UTM	ADI-M	MGRS	-43		749529.000000	8501847.000000		43LGR4952901847			43LGR4952901847																								Successful-Equivalent
3788	ADI-M	UTM	ADI-M	MGRS	-44		200000.000000	8500000.000000		44LKA0000000000			44LKA0000000000																								Successful-Equivalent
3789	ADI-M	UTM	ADI-M	MGRS	-44		300000.000000	8500000.000000		44LLA0000000000			44LLA0000000000																								Successful-Equivalent
3790	ADI-M	UTM	ADI-M	MGRS	-44		400000.000000	8500000.000000		44LMA0000000000			44LMA0000000000																								Successful-Equivalent
3791	ADI-M	UTM	ADI-M	MGRS	-44		500000.000000	8500000.000000		44LNA0000000000			44LNA0000000000																								Successful-Equivalent
3792	ADI-M	UTM	ADI-M	MGRS	-44		600000.000000	8500000.000000		44LPA0000000000			44LPA0000000000																								Successful-Equivalent
3793	ADI-M	UTM	ADI-M	MGRS	-44		700000.000000	8500000.000000		44LQA0000000000			44LQA0000000000																								Successful-Equivalent
3794	ADI-M	UTM	ADI-M	MGRS	-44		800000.000000	8500000.000000		44LRA0000000000			44LRA0000000000																								Successful-Equivalent
3795	ADI-M	UTM	ADI-M	MGRS	-45		250471.000000	8501847.000000		45LTR5047101847			45LTR5047101847																								Successful-Equivalent
3796	ADI-M	UTM	ADI-M	MGRS	-43		759771.000000	9001153.000000		43LGA5977101153			43LGA5977101153																								Successful-Equivalent
3797	ADI-M	UTM	ADI-M	MGRS	-44		200000.000000	9000000.000000		44LKF0000000000			44LKF0000000000																								Successful-Equivalent
3798	ADI-M	UTM	ADI-M	MGRS	-44		300000.000000	9000000.000000		44LLF0000000000			44LLF0000000000																								Successful-Equivalent
3799	ADI-M	UTM	ADI-M	MGRS	-44		400000.000000	9000000.000000		44LMF0000000000			44LMF0000000000																								Successful-Equivalent
3800	ADI-M	UTM	ADI-M	MGRS	-44		500000.000000	9000000.000000		44LNF0000000000			44LNF0000000000																								Successful-Equivalent
3801	ADI-M	UTM	ADI-M	MGRS	-44		600000.000000	9000000.000000		44LPF0000000000			44LPF0000000000																								Successful-Equivalent
3802	ADI-M	UTM	ADI-M	MGRS	-44		700000.000000	9000000.000000		44LQF0000000000			44LQF0000000000																								Successful-Equivalent
3803	ADI-M	UTM	ADI-M	MGRS	-44		800000.000000	9000000.000000		44LRF0000000000			44LRF0000000000																								Successful-Equivalent
3804	ADI-M	UTM	ADI-M	MGRS	-45		240229.000000	9001153.000000		45LTA4022901153			45LTA4022901153																								Successful-Equivalent
3805	ADI-M	UTM	ADI-M	MGRS	-43		765943.000000	9500553.000000		43MGF6594300553			43MGF6594300553																								Successful-Equivalent
3806	ADI-M	UTM	ADI-M	MGRS	-44		200000.000000	9500000.000000		44MKL0000000000			44MKL0000000000																								Successful-Equivalent
3807	ADI-M	UTM	ADI-M	MGRS	-44		300000.000000	9500000.000000		44MLL0000000000			44MLL0000000000																								Successful-Equivalent
3808	ADI-M	UTM	ADI-M	MGRS	-44		400000.000000	9500000.000000		44MML0000000000			44MML0000000000																								Successful-Equivalent
3809	ADI-M	UTM	ADI-M	MGRS	-44		500000.000000	9500000.000000		44MNL0000000000			44MNL0000000000																								Successful-Equivalent
3810	ADI-M	UTM	ADI-M	MGRS	-44		600000.000000	9500000.000000		44MPL0000000000			44MPL0000000000																								Successful-Equivalent
3811	ADI-M	UTM	ADI-M	MGRS	-44		700000.000000	9500000.000000		44MQL0000000000			44MQL0000000000																								Successful-Equivalent
3812	ADI-M	UTM	ADI-M	MGRS	-44		800000.000000	9500000.000000		44MRL0000000000			44MRL0000000000																								Successful-Equivalent
3813	ADI-M	UTM	ADI-M	MGRS	-45		234057.000000	9500553.000000		45MTF3405700553			45MTF3405700553																								Successful-Equivalent
3814	ADI-M	UTM	ADI-M	MGRS	43		768005.000000	0.000000		43NGL6800500000			43NGL6800500000																								Successful-Equivalent
3815	ADI-M	UTM	ADI-M	MGRS	44		200000.000000	0.000000		44NKR0000000000			44NKR0000000000																								Successful-Equivalent
3816	ADI-M	UTM	ADI-M	MGRS	44		300000.000000	0.000000		44NLR0000000000			44NLR0000000000																								Successful-Equivalent
3817	ADI-M	UTM	ADI-M	MGRS	44		400000.000000	0.000000		44NMR0000000000			44NMR0000000000																								Successful-Equivalent
3818	ADI-M	UTM	ADI-M	MGRS	44		500000.000000	0.000000		44NNR0000000000			44NNR0000000000																								Successful-Equivalent
3819	ADI-M	UTM	ADI-M	MGRS	44		600000.000000	0.000000		44NPR0000000000			44NPR0000000000																								Successful-Equivalent
3820	ADI-M	UTM	ADI-M	MGRS	44		700000.000000	0.000000		44NQR0000000000			44NQR0000000000																								Successful-Equivalent
3821	ADI-M	UTM	ADI-M	MGRS	44		800000.000000	0.000000		44NRR0000000000			44NRR0000000000																								Successful-Equivalent
3822	ADI-M	UTM	ADI-M	MGRS	45		231995.000000	0.000000		45NTL3199500000			45NTL3199500000																								Successful-Equivalent
3823	ADI-M	UTM	ADI-M	MGRS	44		768005.000000	0.000000		44NQR6800500000			44NQR6800500000																								Successful-Equivalent
3824	ADI-M	UTM	ADI-M	MGRS	45		200000.000000	0.000000		45NTL0000000000			45NTL0000000000																								Successful-Equivalent
3825	ADI-M	UTM	ADI-M	MGRS	45		300000.000000	0.000000		45NUL0000000000			45NUL0000000000																								Successful-Equivalent
3826	ADI-M	UTM	ADI-M	MGRS	45		400000.000000	0.000000		45NVL0000000000			45NVL0000000000																								Successful-Equivalent
3827	ADI-M	UTM	ADI-M	MGRS	45		500000.000000	0.000000		45NWL0000000000			45NWL0000000000																								Successful-Equivalent
3828	ADI-M	UTM	ADI-M	MGRS	45		600000.000000	0.000000		45NXL0000000000			45NXL0000000000																								Successful-Equivalent
3829	ADI-M	UTM	ADI-M	MGRS	45		700000.000000	0.000000		45NYL0000000000			45NYL0000000000																								Successful-Equivalent
3830	ADI-M	UTM	ADI-M	MGRS	45		800000.000000	0.000000		45NZL0000000000			45NZL0000000000																								Successful-Equivalent
3831	ADI-M	UTM	ADI-M	MGRS	46		231995.000000	0.000000		46NBR3199500000			46NBR3199500000																								Successful-Equivalent
3832	ADI-M	UTM	ADI-M	MGRS	44		765943.000000	499447.000000		44NQV6594399447			44NQV6594399447																								Successful-Equivalent
3833	ADI-M	UTM	ADI-M	MGRS	45		200000.000000	500000.000000		45NTR0000000000			45NTR0000000000																								Successful-Equivalent
3834	ADI-M	UTM	ADI-M	MGRS	45		300000.000000	500000.000000		45NUR0000000000			45NUR0000000000																								Successful-Equivalent
3835	ADI-M	UTM	ADI-M	MGRS	45		400000.000000	500000.000000		45NVR0000000000			45NVR0000000000																								Successful-Equivalent
3836	ADI-M	UTM	ADI-M	MGRS	45		500000.000000	500000.000000		45NWR0000000000			45NWR0000000000																								Successful-Equivalent
3837	ADI-M	UTM	ADI-M	MGRS	45		600000.000000	500000.000000		45NXR0000000000			45NXR0000000000																								Successful-Equivalent
3838	ADI-M	UTM	ADI-M	MGRS	45		700000.000000	500000.000000		45NYR0000000000			45NYR0000000000																								Successful-Equivalent
3839	ADI-M	UTM	ADI-M	MGRS	45		800000.000000	500000.000000		45NZR0000000000			45NZR0000000000																								Successful-Equivalent
3840	ADI-M	UTM	ADI-M	MGRS	46		234057.000000	499447.000000		46NBV3405799447			46NBV3405799447																								Successful-Equivalent
3841	ADI-M	UTM	ADI-M	MGRS	44		759771.000000	998847.000000		44PQE5977198847			44PQE5977198847																								Successful-Equivalent
3842	ADI-M	UTM	ADI-M	MGRS	45		200000.000000	1000000.000000		45PTA0000000000			45PTA0000000000																								Successful-Equivalent
3843	ADI-M	UTM	ADI-M	MGRS	45		300000.000000	1000000.000000		45PUA0000000000			45PUA0000000000																								Successful-Equivalent
3844	ADI-M	UTM	ADI-M	MGRS	45		400000.000000	1000000.000000		45PVA0000000000			45PVA0000000000																								Successful-Equivalent
3845	ADI-M	UTM	ADI-M	MGRS	45		500000.000000	1000000.000000		45PWA0000000000			45PWA0000000000																								Successful-Equivalent
3846	ADI-M	UTM	ADI-M	MGRS	45		600000.000000	1000000.000000		45PXA0000000000			45PXA0000000000																								Successful-Equivalent
3847	ADI-M	UTM	ADI-M	MGRS	45		700000.000000	1000000.000000		45PYA0000000000			45PYA0000000000																								Successful-Equivalent
3848	ADI-M	UTM	ADI-M	MGRS	45		800000.000000	1000000.000000		45PZA0000000000			45PZA0000000000																								Successful-Equivalent
3849	ADI-M	UTM	ADI-M	MGRS	46		240229.000000	998847.000000		46PBE4022998847			46PBE4022998847																								Successful-Equivalent
3850	ADI-M	UTM	ADI-M	MGRS	44		749529.000000	1498153.000000		44PQK4952998153			44PQK4952998153																								Successful-Equivalent
3851	ADI-M	UTM	ADI-M	MGRS	45		200000.000000	1500000.000000		45PTF0000000000			45PTF0000000000																								Successful-Equivalent
3852	ADI-M	UTM	ADI-M	MGRS	45		300000.000000	1500000.000000		45PUF0000000000			45PUF0000000000																								Successful-Equivalent
3853	ADI-M	UTM	ADI-M	MGRS	45		400000.000000	1500000.000000		45PVF0000000000			45PVF0000000000																								Successful-Equivalent
3854	ADI-M	UTM	ADI-M	MGRS	45		500000.000000	1500000.000000		45PWF0000000000			45PWF0000000000																								Successful-Equivalent
3855	ADI-M	UTM	ADI-M	MGRS	45		600000.000000	1500000.000000		45PXF0000000000			45PXF0000000000																								Successful-Equivalent
3856	ADI-M	UTM	ADI-M	MGRS	45		700000.000000	1500000.000000		45PYF0000000000			45PYF0000000000																								Successful-Equivalent
3857	ADI-M	UTM	ADI-M	MGRS	45		800000.000000	1500000.000000		45PZF0000000000			45PZF0000000000																								Successful-Equivalent
3858	ADI-M	UTM	ADI-M	MGRS	46		250471.000000	1498153.000000		46PBK5047198153			46PBK5047198153																								Successful-Equivalent
3859	ADI-M	UTM	ADI-M	MGRS	44		735283.000000	1997324.000000		44QQQ3528397324			44QQQ3528397324																								Successful-Equivalent
3860	ADI-M	UTM	ADI-M	MGRS	45		200000.000000	2000000.000000		45QTL0000000000			45QTL0000000000																								Successful-Equivalent
3861	ADI-M	UTM	ADI-M	MGRS	45		300000.000000	2000000.000000		45QUL0000000000			45QUL0000000000																								Successful-Equivalent
3862	ADI-M	UTM	ADI-M	MGRS	45		400000.000000	2000000.000000		45QVL0000000000			45QVL0000000000																								Successful-Equivalent
3863	ADI-M	UTM	ADI-M	MGRS	45		500000.000000	2000000.000000		45QWL0000000000			45QWL0000000000																								Successful-Equivalent
3864	ADI-M	UTM	ADI-M	MGRS	45		600000.000000	2000000.000000		45QXL0000000000			45QXL0000000000																								Successful-Equivalent
3865	ADI-M	UTM	ADI-M	MGRS	45		700000.000000	2000000.000000		45QYL0000000000			45QYL0000000000																								Successful-Equivalent
3866	ADI-M	UTM	ADI-M	MGRS	45		800000.000000	2000000.000000		45QZL0000000000			45QZL0000000000																								Successful-Equivalent
3867	ADI-M	UTM	ADI-M	MGRS	46		264717.000000	1997324.000000		46QBQ6471797324			46QBQ6471797324																								Successful-Equivalent
3868	ADI-M	UTM	ADI-M	MGRS	45		200000.000000	2500000.000000		45QTR0000000000			45QTR0000000000																								Successful-Equivalent
3869	ADI-M	UTM	ADI-M	MGRS	45		300000.000000	2500000.000000		45QUR0000000000			45QUR0000000000																								Successful-Equivalent
3870	ADI-M	UTM	ADI-M	MGRS	45		400000.000000	2500000.000000		45QVR0000000000			45QVR0000000000																								Successful-Equivalent
3871	ADI-M	UTM	ADI-M	MGRS	45		500000.000000	2500000.000000		45QWR0000000000			45QWR0000000000																								Successful-Equivalent
3872	ADI-M	UTM	ADI-M	MGRS	45		600000.000000	2500000.000000		45QXR0000000000			45QXR0000000000																								Successful-Equivalent
3873	ADI-M	UTM	ADI-M	MGRS	45		700000.000000	2500000.000000		45QYR0000000000			45QYR0000000000																								Successful-Equivalent
3874	ADI-M	UTM	ADI-M	MGRS	45		800000.000000	2500000.000000		45QZR0000000000			45QZR0000000000																								Successful-Equivalent
3875	ADI-M	UTM	ADI-M	MGRS	44		794983.000000	2999880.000000		44RQE9498399880			44RQE9498399880																								Successful-Equivalent
3876	ADI-M	UTM	ADI-M	MGRS	45		300000.000000	3000000.000000		45RUA0000000000			45RUA0000000000																								Successful-Equivalent
3877	ADI-M	UTM	ADI-M	MGRS	45		400000.000000	3000000.000000		45RVA0000000000			45RVA0000000000																								Successful-Equivalent
3878	ADI-M	UTM	ADI-M	MGRS	45		500000.000000	3000000.000000		45RWA0000000000			45RWA0000000000																								Successful-Equivalent
3879	ADI-M	UTM	ADI-M	MGRS	45		600000.000000	3000000.000000		45RXA0000000000			45RXA0000000000																								Successful-Equivalent
3880	ADI-M	UTM	ADI-M	MGRS	45		700000.000000	3000000.000000		45RYA0000000000			45RYA0000000000																								Successful-Equivalent
3881	ADI-M	UTM	ADI-M	MGRS	46		205017.000000	2999880.000000		46RBE0501799880			46RBE0501799880																								Successful-Equivalent
3882	ADI-M	UTM	ADI-M	MGRS	44		769326.000000	3499158.000000		44RQK6932699158			44RQK6932699158																								Successful-Equivalent
3883	ADI-M	UTM	ADI-M	MGRS	45		300000.000000	3500000.000000		45RUF0000000000			45RUF0000000000																								Successful-Equivalent
3884	ADI-M	UTM	ADI-M	MGRS	45		400000.000000	3500000.000000		45RVF0000000000			45RVF0000000000																								Successful-Equivalent
3885	ADI-M	UTM	ADI-M	MGRS	45		500000.000000	3500000.000000		45RWF0000000000			45RWF0000000000																								Successful-Equivalent
3886	ADI-M	UTM	ADI-M	MGRS	45		600000.000000	3500000.000000		45RXF0000000000			45RXF0000000000																								Successful-Equivalent
3887	ADI-M	UTM	ADI-M	MGRS	45		700000.000000	3500000.000000		45RYF0000000000			45RYF0000000000																								Successful-Equivalent
3888	ADI-M	UTM	ADI-M	MGRS	46		230674.000000	3499158.000000		46RBK3067499158			46RBK3067499158																								Successful-Equivalent
3889	ADI-M	UTM	ADI-M	MGRS	44		740174.000000	3998153.000000		44SQQ4017498153			44SQQ4017498153																								Successful-Equivalent
