TEST CASE ID	INPUT DATUM(Code)	INPUT PROJECTION	OUTPUT DATUM(Code)	OUTPUT PROJECTION	INPUT ZONE	OUTPUT ZONE	INPUT_COORDS			OUTPUT_COORDS			CALCULATED_OUTPUT_COORDS				INPUT_SYSTEM_PARAMETERS										OUTPUT_SYSTEM_PARAMETERS										RESULTS
5320	WGE	MGRS	WGE	Geodetic			50RNQ9999999999 			27.118840	118.008936		27.118837	118.008932																							Successful-Equivalent
5321	WGE	MGRS	WGE	Geodetic			50RPQ9999999999 			27.107974	119.017500		27.107971	119.017495																							Successful-Equivalent
5322	WGE	MGRS	WGE	Geodetic			51RTK0502299880 			27.089881	120.025305		27.089885	120.025305																							Successful-Equivalent
5323	WGE	MGRS	WGE	Geodetic			49RGQ6932199157 			31.596030	113.838405		31.596030	113.838401																							Successful-Equivalent
5324	WGE	MGRS	WGE	Geodetic			50RKV9999999999 			31.617770	114.891508		31.617766	114.891504																							Successful-Equivalent
5325	WGE	MGRS	WGE	Geodetic			50RLV9999999999 			31.630826	115.945523		31.630823	115.945518																							Successful-Equivalent
5326	WGE	MGRS	WGE	Geodetic			50RMV9999999999 			31.635181	116.999994		31.635177	116.999989																							Successful-Equivalent
5327	WGE	MGRS	WGE	Geodetic			50RNV9999999999 			31.630826	118.054465		31.630823	118.054461																							Successful-Equivalent
5328	WGE	MGRS	WGE	Geodetic			50RPV9999999999 			31.617770	119.108479		31.617766	119.108475																							Successful-Equivalent
5329	WGE	MGRS	WGE	Geodetic			51RTQ3067799157 			31.596030	120.161582		31.596030	120.161578																							Successful-Equivalent
5330	WGE	MGRS	WGE	Geodetic			49SGV4017298152 			36.098344	113.667816		36.098343	113.667818																							Successful-Equivalent
5331	WGE	MGRS	WGE	Geodetic			50SKE9999999999 			36.124090	114.777602		36.124087	114.777598																							Successful-Equivalent
5332	WGE	MGRS	WGE	Geodetic			50SLE9999999999 			36.139555	115.888515		36.139551	115.888511																							Successful-Equivalent
5333	WGE	MGRS	WGE	Geodetic			50SME9999999999 			36.144713	116.999993		36.144709	116.999989																							Successful-Equivalent
5334	WGE	MGRS	WGE	Geodetic			50SNE9999999999 			36.139555	118.111471		36.139552	118.111467																							Successful-Equivalent
5335	WGE	MGRS	WGE	Geodetic			50SPE9999999999 			36.124091	119.222385		36.124087	119.222380																							Successful-Equivalent
5336	WGE	MGRS	WGE	Geodetic			51STV5982798152 			36.098344	120.332170		36.098343	120.332171																							Successful-Equivalent
5337	WGE	MGRS	WGE	Geodetic			50TKK9999999999 			40.626634	114.635312		40.626630	114.635308																							Successful-Equivalent
5338	WGE	MGRS	WGE	Geodetic			50TLK9999999999 			40.644794	115.817293		40.644791	115.817289																							Successful-Equivalent
5339	WGE	MGRS	WGE	Geodetic			50TMK9999999999 			40.650851	116.999993		40.650848	116.999988																							Successful-Equivalent
5340	WGE	MGRS	WGE	Geodetic			50TNK9999999999 			40.644794	118.182692		40.644791	118.182688																							Successful-Equivalent
5341	WGE	MGRS	WGE	Geodetic			50TPK9999999999 			40.626634	119.364674		40.626631	119.364669																							Successful-Equivalent
5342	WGE	MGRS	WGE	Geodetic			50TKQ9999999999 			45.125148	114.456869		45.125145	114.456864																							Successful-Equivalent
5343	WGE	MGRS	WGE	Geodetic			50TLQ9999999999 			45.146387	115.727960		45.146384	115.727955																							Successful-Equivalent
5344	WGE	MGRS	WGE	Geodetic			50TMQ9999999999 			45.153472	116.999992		45.153468	116.999987																							Successful-Equivalent
5345	WGE	MGRS	WGE	Geodetic			50TNQ9999999999 			45.146388	118.272025		45.146384	118.272020																							Successful-Equivalent
5346	WGE	MGRS	WGE	Geodetic			50TPQ9999999999 			45.125149	119.543116		45.125145	119.543110																							Successful-Equivalent
5347	WGE	MGRS	WGE	Geodetic			50UKV9999999999 			49.619412	114.230934		49.619408	114.230929																							Successful-Equivalent
5348	WGE	MGRS	WGE	Geodetic			50ULV9999999999 			49.644251	115.614823		49.644248	115.614818																							Successful-Equivalent
5349	WGE	MGRS	WGE	Geodetic			50UMV9999999999 			49.652538	116.999992		49.652534	116.999986																							Successful-Equivalent
5350	WGE	MGRS	WGE	Geodetic			50UNV9999999999 			49.644252	118.385160		49.644248	118.385155																							Successful-Equivalent
5351	WGE	MGRS	WGE	Geodetic			50UPV9999999999 			49.619412	119.769049		49.619409	119.769043																							Successful-Equivalent
5352	WGE	MGRS	WGE	Geodetic			49UFV9221199669 			54.109201	113.940398		54.109204	113.940404																							Successful-Equivalent
5353	WGE	MGRS	WGE	Geodetic			50ULE9999999999 			54.138368	115.469290		54.138364	115.469284																							Successful-Equivalent
5354	WGE	MGRS	WGE	Geodetic			50UME9999999999 			54.148099	116.999991		54.148095	116.999985																							Successful-Equivalent
5355	WGE	MGRS	WGE	Geodetic			50UNE9999999999 			54.138368	118.530692		54.138365	118.530686																							Successful-Equivalent
5356	WGE	MGRS	WGE	Geodetic			51UUV0778899669 			54.109201	120.059584		54.109203	120.059580																							Successful-Equivalent
5357	WGE	MGRS	WGE	Geodetic			49VFE4868397704 			58.594224	113.558291		58.594225	113.558296																							Successful-Equivalent
5358	WGE	MGRS	WGE	Geodetic			50VLK9999999999 			58.628766	115.277797		58.628762	115.277790																							Successful-Equivalent
5359	WGE	MGRS	WGE	Geodetic			50VMK9999999999 			58.640292	116.999990		58.640288	116.999983																							Successful-Equivalent
5360	WGE	MGRS	WGE	Geodetic			50VNK9999999999 			58.628766	118.722183		58.628762	118.722176																							Successful-Equivalent
5361	WGE	MGRS	WGE	Geodetic			51VUE5131697704 			58.594225	120.441689		58.594225	120.441687																							Successful-Equivalent
5362	WGE	MGRS	WGE	Geodetic			49VFK0303895469 			63.073991	113.039637		63.073995	113.039629																							Successful-Equivalent
5363	WGE	MGRS	WGE	Geodetic			50VLQ9999999999 			63.115484	115.017686		63.115481	115.017679																							Successful-Equivalent
5364	WGE	MGRS	WGE	Geodetic			50VMQ9999999999 			63.129334	116.999988		63.129331	116.999980																							Successful-Equivalent
5365	WGE	MGRS	WGE	Geodetic			50VNQ9999999999 			63.115485	118.982290		63.115481	118.982282																							Successful-Equivalent
5366	WGE	MGRS	WGE	Geodetic			51VUK9696095469 			63.073992	120.960339		63.073995	120.960331																							Successful-Equivalent
5367	WGE	MGRS	WGE	Geodetic			49WEQ5555693003 			67.547522	112.303608		67.547526	112.303605																							Successful-Equivalent
5368	WGE	MGRS	WGE	Geodetic			50WLV9999999999 			67.598498	114.648133		67.598495	114.648124																							Successful-Equivalent
5369	WGE	MGRS	WGE	Geodetic			50WMV9999999999 			67.615522	116.999986		67.615518	116.999976																							Successful-Equivalent
5370	WGE	MGRS	WGE	Geodetic			50WNV9999999999 			67.598499	119.351839		67.598495	119.351829																							Successful-Equivalent
5371	WGE	MGRS	WGE	Geodetic			51WVQ4444393003 			67.547523	121.696364		67.547526	121.696372																							Successful-Equivalent
5372	WGE	MGRS	WGE	Geodetic			49XEV0652490354 			72.012650	111.189269		72.012652	111.189283																							Successful-Equivalent
5373	WGE	MGRS	WGE	Geodetic			50XLE9999999999 			72.077531	114.087491		72.077527	114.087480																							Successful-Equivalent
5374	WGE	MGRS	WGE	Geodetic			50XME9999999999 			72.099217	116.999983		72.099214	116.999971																							Successful-Equivalent
5375	WGE	MGRS	WGE	Geodetic			50XNE9999999999 			72.077531	119.912474		72.077528	119.912462																							Successful-Equivalent
5376	WGE	MGRS	WGE	Geodetic			51XVV9347590354 			72.012651	122.810697		72.012652	122.810688																							Successful-Equivalent
5377	WGE	MGRS	WGE	Geodetic			49XDE5623687576 			76.463937	109.324772		76.463937	109.324772																							Successful-Equivalent
5378	WGE	MGRS	WGE	Geodetic			49XEE5569097741 			76.551515	113.145550		76.551516	113.145534																							Successful-Equivalent
5379	WGE	MGRS	WGE	Geodetic			50XMK9999999999 			76.580844	116.999977		76.580841	116.999961																							Successful-Equivalent
5380	WGE	MGRS	WGE	Geodetic			51XVE4430897741 			76.551516	120.854404		76.551516	120.854389																							Successful-Equivalent
5381	WGE	MGRS	WGE	Geodetic			51XWE4376387576 			76.463939	124.675183		76.463937	124.675190																							Successful-Equivalent
5382	WGE	MGRS	WGE	Geodetic			49XEK0443695052 			81.016468	111.254452		81.016466	111.254465																							Successful-Equivalent
5383	WGE	MGRS	WGE	Geodetic			50XMQ9999999999 			81.060876	116.999965		81.060872	116.999942																							Successful-Equivalent
5384	WGE	MGRS	WGE	Geodetic			51XVK9556395052 			81.016469	122.745479		81.016466	122.745477																							Successful-Equivalent
5385	WGE	MGRS	WGE	Geodetic			ZHK3019370146 			84.644094	116.999942		84.644093	116.999929																							Successful-Equivalent
5386	WGE	MGRS	WGE	Geodetic			BPJ3137437725 			-81.016479	111.254446		-81.016482	111.254460																							Successful-Equivalent
5387	WGE	MGRS	WGE	Geodetic			BLH8600948556 			-81.060886	116.999965		-81.060887	116.999993																							Successful-Equivalent
5388	WGE	MGRS	WGE	Geodetic			BLG4053559443 			-81.016480	122.745486		-81.016481	122.745502																							Successful-Equivalent
5389	WGE	MGRS	WGE	Geodetic			49CDR5623612423 			-76.463948	109.324766		-76.463946	109.324771																							Successful-Equivalent
5390	WGE	MGRS	WGE	Geodetic			49CER5569002258 			-76.551526	113.145547		-76.551525	113.145535																							Successful-Equivalent
5391	WGE	MGRS	WGE	Geodetic			50CMV9999999999 			-76.580855	116.999977		-76.580858	116.999961																							Successful-Equivalent
5392	WGE	MGRS	WGE	Geodetic			51CVR4430802258 			-76.551526	120.854407		-76.551525	120.854388																							Successful-Equivalent
5393	WGE	MGRS	WGE	Geodetic			51CWR4376312423 			-76.463949	124.675189		-76.463946	124.675191																							Successful-Equivalent
5394	WGE	MGRS	WGE	Geodetic			49CEA0652309645 			-72.012661	111.189265		-72.012661	111.189254																							Successful-Equivalent
5395	WGE	MGRS	WGE	Geodetic			50CLE9999999999 			-72.077542	114.087489		-72.077545	114.087477																							Successful-Equivalent
5396	WGE	MGRS	WGE	Geodetic			50CME9999999999 			-72.099228	116.999983		-72.099231	116.999971																							Successful-Equivalent
5397	WGE	MGRS	WGE	Geodetic			50CNE9999999999 			-72.077542	119.912476		-72.077546	119.912465																							Successful-Equivalent
5398	WGE	MGRS	WGE	Geodetic			51CVA9347509645 			-72.012662	122.810700		-72.012661	122.810688																							Successful-Equivalent
5399	WGE	MGRS	WGE	Geodetic			49DDF5610016654 			-67.462884	109.973595		-67.462886	109.973588																							Successful-Equivalent
5400	WGE	MGRS	WGE	Geodetic			49DEF5555606996 			-67.547533	112.303605		-67.547535	112.303605																							Successful-Equivalent
5401	WGE	MGRS	WGE	Geodetic			50DLK9999999999 			-67.598509	114.648132		-67.598512	114.648122																							Successful-Equivalent
5402	WGE	MGRS	WGE	Geodetic			50DMK9999999999 			-67.615532	116.999986		-67.615536	116.999976																							Successful-Equivalent
5403	WGE	MGRS	WGE	Geodetic			50DNK9999999999 			-67.598509	119.351840		-67.598513	119.351831																							Successful-Equivalent
5404	WGE	MGRS	WGE	Geodetic			51DVF4444306996 			-67.547534	121.696367		-67.547535	121.696371																							Successful-Equivalent
5405	WGE	MGRS	WGE	Geodetic			51DWF4389916654 			-67.462886	124.026377		-67.462886	124.026388																							Successful-Equivalent
5406	WGE	MGRS	WGE	Geodetic			49EDL0412923159 			-62.908865	109.112964		-62.908865	109.112962																							Successful-Equivalent
5407	WGE	MGRS	WGE	Geodetic			49EEL0354713848 			-63.005033	111.070033		-63.005034	111.070038																							Successful-Equivalent
5408	WGE	MGRS	WGE	Geodetic			49EFL0303804530 			-63.074002	113.039635		-63.074004	113.039630																							Successful-Equivalent
5409	WGE	MGRS	WGE	Geodetic			50ELQ9999999999 			-63.115495	115.017686		-63.115499	115.017678																							Successful-Equivalent
5410	WGE	MGRS	WGE	Geodetic			50EMQ9999999999 			-63.129345	116.999988		-63.129349	116.999980																							Successful-Equivalent
5411	WGE	MGRS	WGE	Geodetic			50ENQ9999999999 			-63.115495	118.982290		-63.115499	118.982283																							Successful-Equivalent
5412	WGE	MGRS	WGE	Geodetic			51EUL9696104530 			-63.074002	120.960341		-63.074004	120.960351																							Successful-Equivalent
5413	WGE	MGRS	WGE	Geodetic			51EVL9645213848 			-63.005034	122.929943		-63.005034	122.929942																							Successful-Equivalent
5414	WGE	MGRS	WGE	Geodetic			51EWL9587023159 			-62.908866	124.887013		-62.908865	124.887018																							Successful-Equivalent
5415	WGE	MGRS	WGE	Geodetic			49EDR4969520129 			-58.456618	110.137929		-58.456616	110.137932																							Successful-Equivalent
5416	WGE	MGRS	WGE	Geodetic			49EER4914611216 			-58.536789	111.844131		-58.536790	111.844127																							Successful-Equivalent
5417	WGE	MGRS	WGE	Geodetic			49EFR4868302295 			-58.594235	113.558290		-58.594234	113.558297																							Successful-Equivalent
5418	WGE	MGRS	WGE	Geodetic			50ELV9999999999 			-58.628776	115.277796		-58.628780	115.277789																							Successful-Equivalent
5419	WGE	MGRS	WGE	Geodetic			50EMV9999999999 			-58.640302	116.999990		-58.640306	116.999983																							Successful-Equivalent
5420	WGE	MGRS	WGE	Geodetic			50ENV9999999999 			-58.628777	118.722183		-58.628780	118.722176																							Successful-Equivalent
5421	WGE	MGRS	WGE	Geodetic			51EUR5131602295 			-58.594236	120.441690		-58.594234	120.441686																							Successful-Equivalent
5422	WGE	MGRS	WGE	Geodetic			51EVR5085311216 			-58.536790	122.155849		-58.536790	122.155856																							Successful-Equivalent
5423	WGE	MGRS	WGE	Geodetic			51EWR5030420129 			-58.456620	123.862051		-58.456616	123.862051																							Successful-Equivalent
5424	WGE	MGRS	WGE	Geodetic			49FDA9312917260 			-53.992924	110.895193		-53.992929	110.895196																							Successful-Equivalent
5425	WGE	MGRS	WGE	Geodetic			49FEA9262208800 			-54.060685	112.415108		-54.060688	112.415111																							Successful-Equivalent
5426	WGE	MGRS	WGE	Geodetic			49FFA9221000330 			-54.109212	113.940397		-54.109213	113.940390																							Successful-Equivalent
5427	WGE	MGRS	WGE	Geodetic			50FLE9999999999 			-54.138379	115.469289		-54.138382	115.469283																							Successful-Equivalent
5428	WGE	MGRS	WGE	Geodetic			50FME9999999999 			-54.148109	116.999991		-54.148113	116.999985																							Successful-Equivalent
5429	WGE	MGRS	WGE	Geodetic			50FNE9999999999 			-54.138379	118.530692		-54.138382	118.530686																							Successful-Equivalent
5430	WGE	MGRS	WGE	Geodetic			51FUA0778800330 			-54.109212	120.059585		-54.109212	120.059580																							Successful-Equivalent
5431	WGE	MGRS	WGE	Geodetic			51FVA0737708800 			-54.060685	121.584873		-54.060688	121.584874																							Successful-Equivalent
5432	WGE	MGRS	WGE	Geodetic			51FWA0687017260 			-53.992925	123.104789		-53.992929	123.104788																							Successful-Equivalent
5433	WGE	MGRS	WGE	Geodetic			49FEF3416714591 			-49.520340	111.472067		-49.520338	111.472067																							Successful-Equivalent
5434	WGE	MGRS	WGE	Geodetic			49FFF3370806635 			-49.578084	112.849596		-49.578083	112.849598																							Successful-Equivalent
5435	WGE	MGRS	WGE	Geodetic			50FKK9999999999 			-49.619422	114.230934		-49.619426	114.230928																							Successful-Equivalent
5436	WGE	MGRS	WGE	Geodetic			50FLK9999999999 			-49.644262	115.614823		-49.644266	115.614817																							Successful-Equivalent
5437	WGE	MGRS	WGE	Geodetic			50FMK9999999999 			-49.652548	116.999992		-49.652552	116.999986																							Successful-Equivalent
5438	WGE	MGRS	WGE	Geodetic			50FNK9999999999 			-49.644262	118.385160		-49.644266	118.385155																							Successful-Equivalent
5439	WGE	MGRS	WGE	Geodetic			50FPK9999999999 			-49.619423	119.769050		-49.619427	119.769044																							Successful-Equivalent
5440	WGE	MGRS	WGE	Geodetic			51FUF6629106635 			-49.578085	121.150387		-49.578083	121.150389																							Successful-Equivalent
5441	WGE	MGRS	WGE	Geodetic			51FVF6583214591 			-49.520341	122.527916		-49.520338	122.527919																							Successful-Equivalent
5442	WGE	MGRS	WGE	Geodetic			49GEL7255812148 			-45.040411	111.921258		-45.040408	111.921256																							Successful-Equivalent
5443	WGE	MGRS	WGE	Geodetic			49GFL7215104745 			-45.089807	113.187658		-45.089807	113.187654																							Successful-Equivalent
5444	WGE	MGRS	WGE	Geodetic			50GKQ9999999999 			-45.125159	114.456869		-45.125163	114.456863																							Successful-Equivalent
5445	WGE	MGRS	WGE	Geodetic			50GLQ9999999999 			-45.146398	115.727959		-45.146402	115.727954																							Successful-Equivalent
5446	WGE	MGRS	WGE	Geodetic			50GMQ9999999999 			-45.153483	116.999992		-45.153486	116.999987																							Successful-Equivalent
5447	WGE	MGRS	WGE	Geodetic			50GNQ9999999999 			-45.146398	118.272025		-45.146402	118.272020																							Successful-Equivalent
5448	WGE	MGRS	WGE	Geodetic			50GPQ9999999999 			-45.125159	119.543116		-45.125163	119.543111																							Successful-Equivalent
5449	WGE	MGRS	WGE	Geodetic			51GUL2784704745 			-45.089807	120.812326		-45.089806	120.812320																							Successful-Equivalent
5450	WGE	MGRS	WGE	Geodetic			51GVL2744112148 			-45.040411	122.078727		-45.040408	122.078731																							Successful-Equivalent
5451	WGE	MGRS	WGE	Geodetic			49GFR0806509950 			-40.554165	112.276362		-40.554168	112.276357																							Successful-Equivalent
5452	WGE	MGRS	WGE	Geodetic			49GGR0771303147 			-40.596414	113.454765		-40.596412	113.454759																							Successful-Equivalent
5453	WGE	MGRS	WGE	Geodetic			50GKV9999999999 			-40.626645	114.635312		-40.626648	114.635307																							Successful-Equivalent
5454	WGE	MGRS	WGE	Geodetic			50GLV9999999999 			-40.644805	115.817293		-40.644809	115.817288																							Successful-Equivalent
5455	WGE	MGRS	WGE	Geodetic			50GMV9999999999 			-40.650862	116.999993		-40.650866	116.999988																							Successful-Equivalent
5456	WGE	MGRS	WGE	Geodetic			50GNV9999999999 			-40.644805	118.182693		-40.644809	118.182688																							Successful-Equivalent
5457	WGE	MGRS	WGE	Geodetic			50GPV9999999999 			-40.626645	119.364674		-40.626649	119.364669																							Successful-Equivalent
5458	WGE	MGRS	WGE	Geodetic			51GTR9228503147 			-40.596414	120.545221		-40.596412	120.545217																							Successful-Equivalent
5459	WGE	MGRS	WGE	Geodetic			51GUR9193309950 			-40.554165	121.723624		-40.554167	121.723620																							Successful-Equivalent
5460	WGE	MGRS	WGE	Geodetic			49HFA4046808008 			-36.062367	112.559717		-36.062371	112.559715																							Successful-Equivalent
5461	WGE	MGRS	WGE	Geodetic			49HGA4017201847 			-36.098354	113.667816		-36.098352	113.667819																							Successful-Equivalent
5462	WGE	MGRS	WGE	Geodetic			50HKE9999999999 			-36.124101	114.777602		-36.124105	114.777597																							Successful-Equivalent
5463	WGE	MGRS	WGE	Geodetic			50HLE9999999999 			-36.139566	115.888515		-36.139569	115.888511																							Successful-Equivalent
5464	WGE	MGRS	WGE	Geodetic			50HME9999999999 			-36.144724	116.999993		-36.144727	116.999989																							Successful-Equivalent
5465	WGE	MGRS	WGE	Geodetic			50HNE9999999999 			-36.139566	118.111471		-36.139570	118.111467																							Successful-Equivalent
5466	WGE	MGRS	WGE	Geodetic			50HPE9999999999 			-36.124101	119.222385		-36.124105	119.222381																							Successful-Equivalent
5467	WGE	MGRS	WGE	Geodetic			51HTA5982701847 			-36.098355	120.332171		-36.098352	120.332170																							Successful-Equivalent
5468	WGE	MGRS	WGE	Geodetic			51HUA5953108008 			-36.062368	121.440270		-36.062371	121.440274																							Successful-Equivalent
5469	WGE	MGRS	WGE	Geodetic			49JFF6956306323 			-31.565651	112.786666		-31.565649	112.786662																							Successful-Equivalent
5470	WGE	MGRS	WGE	Geodetic			49JGF6932100842 			-31.596041	113.838405		-31.596039	113.838401																							Successful-Equivalent
5471	WGE	MGRS	WGE	Geodetic			50JKK9999999999 			-31.617780	114.891508		-31.617784	114.891503																							Successful-Equivalent
5472	WGE	MGRS	WGE	Geodetic			50JLK9999999999 			-31.630837	115.945522		-31.630841	115.945518																							Successful-Equivalent
5473	WGE	MGRS	WGE	Geodetic			50JMK9999999999 			-31.635192	116.999994		-31.635195	116.999989																							Successful-Equivalent
5474	WGE	MGRS	WGE	Geodetic			50JNK9999999999 			-31.630837	118.054465		-31.630841	118.054461																							Successful-Equivalent
5475	WGE	MGRS	WGE	Geodetic			50JPK9999999999 			-31.617781	119.108480		-31.617784	119.108476																							Successful-Equivalent
5476	WGE	MGRS	WGE	Geodetic			51JTF3067700842 			-31.596041	120.161583		-31.596039	120.161578																							Successful-Equivalent
5477	WGE	MGRS	WGE	Geodetic			51JUF3043506323 			-31.565652	121.213321		-31.565648	121.213317																							Successful-Equivalent
5478	WGE	MGRS	WGE	Geodetic			49JFL9516704885 			-27.064597	112.968010		-27.064593	112.968006																							Successful-Equivalent
5479	WGE	MGRS	WGE	Geodetic			49JGL9497700119 			-27.089891	113.974682		-27.089894	113.974685																							Successful-Equivalent
5480	WGE	MGRS	WGE	Geodetic			50JKQ9999999999 			-27.107985	114.982488		-27.107988	114.982484																							Successful-Equivalent
5481	WGE	MGRS	WGE	Geodetic			50JLQ9999999999 			-27.118851	115.991052		-27.118855	115.991047																							Successful-Equivalent
5482	WGE	MGRS	WGE	Geodetic			50JMQ9999999999 			-27.122475	116.999994		-27.122479	116.999990																							Successful-Equivalent
5483	WGE	MGRS	WGE	Geodetic			50JNQ9999999999 			-27.118851	118.008936		-27.118855	118.008932																							Successful-Equivalent
5484	WGE	MGRS	WGE	Geodetic			50JPQ9999999999 			-27.107985	119.017500		-27.107989	119.017496																							Successful-Equivalent
5485	WGE	MGRS	WGE	Geodetic			51JTL0502200119 			-27.089892	120.025306		-27.089894	120.025305																							Successful-Equivalent
5486	WGE	MGRS	WGE	Geodetic			51JUL0483104885 			-27.064597	121.031978		-27.064593	121.031974																							Successful-Equivalent
5487	WGE	MGRS	WGE	Geodetic			49KGR1711803677 			-22.559769	113.111476		-22.559769	113.111480																							Successful-Equivalent
5488	WGE	MGRS	WGE	Geodetic			50KJV9999999999 			-22.580351	114.082476		-22.580355	114.082472																							Successful-Equivalent
5489	WGE	MGRS	WGE	Geodetic			50KKV9999999999 			-22.595073	115.054444		-22.595077	115.054440																							Successful-Equivalent
5490	WGE	MGRS	WGE	Geodetic			50KLV9999999999 			-22.603914	116.027057		-22.603917	116.027053																							Successful-Equivalent
5491	WGE	MGRS	WGE	Geodetic			50KMV9999999999 			-22.606862	116.999994		-22.606866	116.999990																							Successful-Equivalent
5492	WGE	MGRS	WGE	Geodetic			50KNV9999999999 			-22.603914	117.972931		-22.603918	117.972927																							Successful-Equivalent
5493	WGE	MGRS	WGE	Geodetic			50KPV9999999999 			-22.595073	118.945544		-22.595077	118.945541																							Successful-Equivalent
5494	WGE	MGRS	WGE	Geodetic			50KQV9999999999 			-22.580352	119.917512		-22.580355	119.917508																							Successful-Equivalent
5495	WGE	MGRS	WGE	Geodetic			51KTR8288103677 			-22.559769	120.888512		-22.559769	120.888510																							Successful-Equivalent
5496	WGE	MGRS	WGE	Geodetic			49KGA3527302675 			-18.051746	113.222636		-18.051745	113.222633																							Successful-Equivalent
5497	WGE	MGRS	WGE	Geodetic			50KJE9999999999 			-18.067904	114.165986		-18.067907	114.165982																							Successful-Equivalent
5498	WGE	MGRS	WGE	Geodetic			50KKE9999999999 			-18.079460	115.110184		-18.079464	115.110180																							Successful-Equivalent
5499	WGE	MGRS	WGE	Geodetic			50KLE9999999999 			-18.086400	116.054947		-18.086404	116.054944																							Successful-Equivalent
5500	WGE	MGRS	WGE	Geodetic			50KME9999999999 			-18.088714	116.999994		-18.088718	116.999991																							Successful-Equivalent
5501	WGE	MGRS	WGE	Geodetic			50KNE9999999999 			-18.086400	117.945041		-18.086404	117.945038																							Successful-Equivalent
5502	WGE	MGRS	WGE	Geodetic			50KPE9999999999 			-18.079460	118.889805		-18.079464	118.889801																							Successful-Equivalent
5503	WGE	MGRS	WGE	Geodetic			50KQE9999999999 			-18.067904	119.834003		-18.067908	119.833999																							Successful-Equivalent
5504	WGE	MGRS	WGE	Geodetic			51KTA6472502675 			-18.051746	120.777353		-18.051745	120.777348																							Successful-Equivalent
5505	WGE	MGRS	WGE	Geodetic			49LGF4951801846 			-13.541125	113.305489		-13.541126	113.305489																							Successful-Equivalent
5506	WGE	MGRS	WGE	Geodetic			50LJK9999999999 			-13.553071	114.228223		-13.553075	114.228220																							Successful-Equivalent
5507	WGE	MGRS	WGE	Geodetic			50LKK9999999999 			-13.561615	115.151722		-13.561619	115.151718																							Successful-Equivalent
5508	WGE	MGRS	WGE	Geodetic			50LLK9999999999 			-13.566746	116.075731		-13.566749	116.075727																							Successful-Equivalent
5509	WGE	MGRS	WGE	Geodetic			50LMK9999999999 			-13.568457	116.999994		-13.568460	116.999991																							Successful-Equivalent
5510	WGE	MGRS	WGE	Geodetic			50LNK9999999999 			-13.566746	117.924258		-13.566749	117.924255																							Successful-Equivalent
5511	WGE	MGRS	WGE	Geodetic			50LPK9999999999 			-13.561615	118.848267		-13.561619	118.848263																							Successful-Equivalent
5512	WGE	MGRS	WGE	Geodetic			50LQK9999999999 			-13.553071	119.771766		-13.553075	119.771762																							Successful-Equivalent
5513	WGE	MGRS	WGE	Geodetic			51LTF5048101846 			-13.541125	120.694500		-13.541126	120.694502																							Successful-Equivalent
5514	WGE	MGRS	WGE	Geodetic			49LGL5975901153 			-9.028529	113.362840		-9.028528	113.362838																							Successful-Equivalent
5515	WGE	MGRS	WGE	Geodetic			50LJQ9999999999 			-9.036413	114.271302		-9.036417	114.271298																							Successful-Equivalent
5516	WGE	MGRS	WGE	Geodetic			50LKQ9999999999 			-9.042052	115.180472		-9.042056	115.180468																							Successful-Equivalent
5517	WGE	MGRS	WGE	Geodetic			50LLQ9999999999 			-9.045439	116.090115		-9.045442	116.090111																							Successful-Equivalent
5518	WGE	MGRS	WGE	Geodetic			50LMQ9999999999 			-9.046568	116.999995		-9.046572	116.999991																							Successful-Equivalent
5519	WGE	MGRS	WGE	Geodetic			50LNQ9999999999 			-9.045439	117.909874		-9.045442	117.909870																							Successful-Equivalent
5520	WGE	MGRS	WGE	Geodetic			50LPQ9999999999 			-9.042053	118.819517		-9.042056	118.819513																							Successful-Equivalent
5521	WGE	MGRS	WGE	Geodetic			50LQQ9999999999 			-9.036414	119.728687		-9.036417	119.728684																							Successful-Equivalent
5522	WGE	MGRS	WGE	Geodetic			51LTL4024001153 			-9.028529	120.637149		-9.028528	120.637153																							Successful-Equivalent
5523	WGE	MGRS	WGE	Geodetic			49MGR6593100553 			-4.514602	113.396547		-4.514598	113.396548																							Successful-Equivalent
5524	WGE	MGRS	WGE	Geodetic			50MJV9999999999 			-4.518521	114.296619		-4.518525	114.296615																							Successful-Equivalent
5525	WGE	MGRS	WGE	Geodetic			50MKV9999999999 			-4.521324	115.197368		-4.521327	115.197364																							Successful-Equivalent
5526	WGE	MGRS	WGE	Geodetic			50MLV9999999999 			-4.523007	116.098568		-4.523010	116.098565																							Successful-Equivalent
5527	WGE	MGRS	WGE	Geodetic			50MMV9999999999 			-4.523568	116.999995		-4.523572	116.999991																							Successful-Equivalent
5528	WGE	MGRS	WGE	Geodetic			50MNV9999999999 			-4.523007	117.901421		-4.523010	117.901417																							Successful-Equivalent
5529	WGE	MGRS	WGE	Geodetic			50MPV9999999999 			-4.521324	118.802622		-4.521327	118.802618																							Successful-Equivalent
5530	WGE	MGRS	WGE	Geodetic			50MQV9999999999 			-4.518521	119.703370		-4.518525	119.703367																							Successful-Equivalent
5531	WGE	MGRS	WGE	Geodetic			51MTR3406800553 			-4.514602	120.603443		-4.514598	120.603443																							Successful-Equivalent
5532	WGE	MGRS	WGE	Geodetic			49MGV6799399999 			-0.000005	113.407667		-0.000009	113.407672																							Successful-Equivalent
5533	WGE	MGRS	WGE	Geodetic			50MJE9999999999 			-0.000005	114.304971		-0.000009	114.304968																							Successful-Equivalent
