TEST CASE ID	INPUT DATUM(Code)	INPUT PROJECTION	OUTPUT DATUM(Code)	OUTPUT PROJECTION	INPUT ZONE	OUTPUT ZONE	INPUT_COORDS			OUTPUT_COORDS			CALCULATED_OUTPUT_COORDS				INPUT_SYSTEM_PARAMETERS										OUTPUT_SYSTEM_PARAMETERS										RESULTS
4220	WGE	MGRS	WGE	UTM		-47	47CMR4430902258 			444309.000000	1502258.000000		444309.000000	1502258.000000		-47																					Successful-Equivalent
4221	WGE	MGRS	WGE	UTM		-47	47CNR4376312423 			543763.000000	1512423.000000		543763.000000	1512423.000000		-47																					Successful-Equivalent
4222	WGE	MGRS	WGE	UTM		-45	45CWA0652409646 			506524.000000	2009646.000000		506524.000000	2009646.000000		-45																					Successful-Equivalent
4223	WGE	MGRS	WGE	UTM		-46	46CDF0000000000 			400000.000000	2000000.000000		400000.000000	2000000.000000		-46																					Successful-Equivalent
4224	WGE	MGRS	WGE	UTM		-46	46CEF0000000000 			500000.000000	2000000.000000		500000.000000	2000000.000000		-46																					Successful-Equivalent
4225	WGE	MGRS	WGE	UTM		-46	46CFF0000000000 			600000.000000	2000000.000000		600000.000000	2000000.000000		-46																					Successful-Equivalent
4226	WGE	MGRS	WGE	UTM		-47	47CMA9347609646 			493476.000000	2009646.000000		493476.000000	2009646.000000		-47																					Successful-Equivalent
4227	WGE	MGRS	WGE	UTM		-45	45DVF5610116655 			456101.000000	2516655.000000		456101.000000	2516655.000000		-45																					Successful-Equivalent
4228	WGE	MGRS	WGE	UTM		-45	45DWF5555706997 			555557.000000	2506997.000000		555557.000000	2506997.000000		-45																					Successful-Equivalent
4229	WGE	MGRS	WGE	UTM		-46	46DDL0000000000 			400000.000000	2500000.000000		400000.000000	2500000.000000		-46																					Successful-Equivalent
4230	WGE	MGRS	WGE	UTM		-46	46DEL0000000000 			500000.000000	2500000.000000		500000.000000	2500000.000000		-46																					Successful-Equivalent
4231	WGE	MGRS	WGE	UTM		-46	46DFL0000000000 			600000.000000	2500000.000000		600000.000000	2500000.000000		-46																					Successful-Equivalent
4232	WGE	MGRS	WGE	UTM		-47	47DMF4444306997 			444443.000000	2506997.000000		444443.000000	2506997.000000		-47																					Successful-Equivalent
4233	WGE	MGRS	WGE	UTM		-47	47DNF4389916655 			543899.000000	2516655.000000		543899.000000	2516655.000000		-47																					Successful-Equivalent
4234	WGE	MGRS	WGE	UTM		-45	45EVL0413023160 			404130.000000	3023160.000000		404130.000000	3023160.000000		-45																					Successful-Equivalent
4235	WGE	MGRS	WGE	UTM		-45	45EWL0354713849 			503547.000000	3013849.000000		503547.000000	3013849.000000		-45																					Successful-Equivalent
4236	WGE	MGRS	WGE	UTM		-45	45EXL0303904531 			603039.000000	3004531.000000		603039.000000	3004531.000000		-45																					Successful-Equivalent
4237	WGE	MGRS	WGE	UTM		-46	46EDR0000000000 			400000.000000	3000000.000000		400000.000000	3000000.000000		-46																					Successful-Equivalent
4238	WGE	MGRS	WGE	UTM		-46	46EER0000000000 			500000.000000	3000000.000000		500000.000000	3000000.000000		-46																					Successful-Equivalent
4239	WGE	MGRS	WGE	UTM		-46	46EFR0000000000 			600000.000000	3000000.000000		600000.000000	3000000.000000		-46																					Successful-Equivalent
4240	WGE	MGRS	WGE	UTM		-47	47ELL9696104531 			396961.000000	3004531.000000		396961.000000	3004531.000000		-47																					Successful-Equivalent
4241	WGE	MGRS	WGE	UTM		-47	47EML9645313849 			496453.000000	3013849.000000		496453.000000	3013849.000000		-47																					Successful-Equivalent
4242	WGE	MGRS	WGE	UTM		-47	47ENL9587023160 			595870.000000	3023160.000000		595870.000000	3023160.000000		-47																					Successful-Equivalent
4243	WGE	MGRS	WGE	UTM		-45	45EVR4969520129 			449695.000000	3520129.000000		449695.000000	3520129.000000		-45																					Successful-Equivalent
4244	WGE	MGRS	WGE	UTM		-45	45EWR4914711217 			549147.000000	3511217.000000		549147.000000	3511217.000000		-45																					Successful-Equivalent
4245	WGE	MGRS	WGE	UTM		-45	45EXR4868302295 			648683.000000	3502295.000000		648683.000000	3502295.000000		-45																					Successful-Equivalent
4246	WGE	MGRS	WGE	UTM		-46	46EDA0000000000 			400000.000000	3500000.000000		400000.000000	3500000.000000		-46																					Successful-Equivalent
4247	WGE	MGRS	WGE	UTM		-46	46EEA0000000000 			500000.000000	3500000.000000		500000.000000	3500000.000000		-46																					Successful-Equivalent
4248	WGE	MGRS	WGE	UTM		-46	46EFA0000000000 			600000.000000	3500000.000000		600000.000000	3500000.000000		-46																					Successful-Equivalent
4249	WGE	MGRS	WGE	UTM		-47	47ELR5131702295 			351317.000000	3502295.000000		351317.000000	3502295.000000		-47																					Successful-Equivalent
4250	WGE	MGRS	WGE	UTM		-47	47EMR5085311217 			450853.000000	3511217.000000		450853.000000	3511217.000000		-47																					Successful-Equivalent
4251	WGE	MGRS	WGE	UTM		-47	47ENR5030520129 			550305.000000	3520129.000000		550305.000000	3520129.000000		-47																					Successful-Equivalent
4252	WGE	MGRS	WGE	UTM		-45	45FVA9312917261 			493129.000000	4017261.000000		493129.000000	4017261.000000		-45																					Successful-Equivalent
4253	WGE	MGRS	WGE	UTM		-45	45FWA9262208801 			592622.000000	4008801.000000		592622.000000	4008801.000000		-45																					Successful-Equivalent
4254	WGE	MGRS	WGE	UTM		-45	45FXA9221100331 			692211.000000	4000331.000000		692211.000000	4000331.000000		-45																					Successful-Equivalent
4255	WGE	MGRS	WGE	UTM		-46	46FDF0000000000 			400000.000000	4000000.000000		400000.000000	4000000.000000		-46																					Successful-Equivalent
4256	WGE	MGRS	WGE	UTM		-46	46FEF0000000000 			500000.000000	4000000.000000		500000.000000	4000000.000000		-46																					Successful-Equivalent
4257	WGE	MGRS	WGE	UTM		-46	46FFF0000000000 			600000.000000	4000000.000000		600000.000000	4000000.000000		-46																					Successful-Equivalent
4258	WGE	MGRS	WGE	UTM		-47	47FLA0778900331 			307789.000000	4000331.000000		307789.000000	4000331.000000		-47																					Successful-Equivalent
4259	WGE	MGRS	WGE	UTM		-47	47FMA0737808801 			407378.000000	4008801.000000		407378.000000	4008801.000000		-47																					Successful-Equivalent
4260	WGE	MGRS	WGE	UTM		-47	47FNA0687117261 			506871.000000	4017261.000000		506871.000000	4017261.000000		-47																					Successful-Equivalent
4261	WGE	MGRS	WGE	UTM		-45	45FWF3416814591 			534168.000000	4514591.000000		534168.000000	4514591.000000		-45																					Successful-Equivalent
4262	WGE	MGRS	WGE	UTM		-45	45FXF3370906635 			633709.000000	4506635.000000		633709.000000	4506635.000000		-45																					Successful-Equivalent
4263	WGE	MGRS	WGE	UTM		-46	46FCL0000000000 			300000.000000	4500000.000000		300000.000000	4500000.000000		-46																					Successful-Equivalent
4264	WGE	MGRS	WGE	UTM		-46	46FDL0000000000 			400000.000000	4500000.000000		400000.000000	4500000.000000		-46																					Successful-Equivalent
4265	WGE	MGRS	WGE	UTM		-46	46FEL0000000000 			500000.000000	4500000.000000		500000.000000	4500000.000000		-46																					Successful-Equivalent
4266	WGE	MGRS	WGE	UTM		-46	46FFL0000000000 			600000.000000	4500000.000000		600000.000000	4500000.000000		-46																					Successful-Equivalent
4267	WGE	MGRS	WGE	UTM		-46	46FGL0000000000 			700000.000000	4500000.000000		700000.000000	4500000.000000		-46																					Successful-Equivalent
4268	WGE	MGRS	WGE	UTM		-47	47FLF6629106635 			366291.000000	4506635.000000		366291.000000	4506635.000000		-47																					Successful-Equivalent
4269	WGE	MGRS	WGE	UTM		-47	47FMF6583214591 			465832.000000	4514591.000000		465832.000000	4514591.000000		-47																					Successful-Equivalent
4270	WGE	MGRS	WGE	UTM		-45	45GWL7255912148 			572559.000000	5012148.000000		572559.000000	5012148.000000		-45																					Successful-Equivalent
4271	WGE	MGRS	WGE	UTM		-45	45GXL7215204746 			672152.000000	5004746.000000		672152.000000	5004746.000000		-45																					Successful-Equivalent
4272	WGE	MGRS	WGE	UTM		-46	46GCR0000000000 			300000.000000	5000000.000000		300000.000000	5000000.000000		-46																					Successful-Equivalent
4273	WGE	MGRS	WGE	UTM		-46	46GDR0000000000 			400000.000000	5000000.000000		400000.000000	5000000.000000		-46																					Successful-Equivalent
4274	WGE	MGRS	WGE	UTM		-46	46GER0000000000 			500000.000000	5000000.000000		500000.000000	5000000.000000		-46																					Successful-Equivalent
4275	WGE	MGRS	WGE	UTM		-46	46GFR0000000000 			600000.000000	5000000.000000		600000.000000	5000000.000000		-46																					Successful-Equivalent
4276	WGE	MGRS	WGE	UTM		-46	46GGR0000000000 			700000.000000	5000000.000000		700000.000000	5000000.000000		-46																					Successful-Equivalent
4277	WGE	MGRS	WGE	UTM		-47	47GLL2784804746 			327848.000000	5004746.000000		327848.000000	5004746.000000		-47																					Successful-Equivalent
4278	WGE	MGRS	WGE	UTM		-47	47GML2744112148 			427441.000000	5012148.000000		427441.000000	5012148.000000		-47																					Successful-Equivalent
4279	WGE	MGRS	WGE	UTM		-45	45GXR0806609951 			608066.000000	5509951.000000		608066.000000	5509951.000000		-45																					Successful-Equivalent
4280	WGE	MGRS	WGE	UTM		-45	45GYR0771403147 			707714.000000	5503147.000000		707714.000000	5503147.000000		-45																					Successful-Equivalent
4281	WGE	MGRS	WGE	UTM		-46	46GCA0000000000 			300000.000000	5500000.000000		300000.000000	5500000.000000		-46																					Successful-Equivalent
4282	WGE	MGRS	WGE	UTM		-46	46GDA0000000000 			400000.000000	5500000.000000		400000.000000	5500000.000000		-46																					Successful-Equivalent
4283	WGE	MGRS	WGE	UTM		-46	46GEA0000000000 			500000.000000	5500000.000000		500000.000000	5500000.000000		-46																					Successful-Equivalent
4284	WGE	MGRS	WGE	UTM		-46	46GFA0000000000 			600000.000000	5500000.000000		600000.000000	5500000.000000		-46																					Successful-Equivalent
4285	WGE	MGRS	WGE	UTM		-46	46GGA0000000000 			700000.000000	5500000.000000		700000.000000	5500000.000000		-46																					Successful-Equivalent
4286	WGE	MGRS	WGE	UTM		-47	47GKR9228603147 			292286.000000	5503147.000000		292286.000000	5503147.000000		-47																					Successful-Equivalent
4287	WGE	MGRS	WGE	UTM		-47	47GLR9193409951 			391934.000000	5509951.000000		391934.000000	5509951.000000		-47																					Successful-Equivalent
4288	WGE	MGRS	WGE	UTM		-45	45HXA4046908009 			640469.000000	6008009.000000		640469.000000	6008009.000000		-45																					Successful-Equivalent
4289	WGE	MGRS	WGE	UTM		-45	45HYA4017201847 			740172.000000	6001847.000000		740172.000001	6001847.000000		-45																					Successful-Equivalent
4290	WGE	MGRS	WGE	UTM		-46	46HCF0000000000 			300000.000000	6000000.000000		300000.000000	6000000.000000		-46																					Successful-Equivalent
4291	WGE	MGRS	WGE	UTM		-46	46HDF0000000000 			400000.000000	6000000.000000		400000.000000	6000000.000000		-46																					Successful-Equivalent
4292	WGE	MGRS	WGE	UTM		-46	46HEF0000000000 			500000.000000	6000000.000000		500000.000000	6000000.000000		-46																					Successful-Equivalent
4293	WGE	MGRS	WGE	UTM		-46	46HFF0000000000 			600000.000000	6000000.000000		600000.000000	6000000.000000		-46																					Successful-Equivalent
4294	WGE	MGRS	WGE	UTM		-46	46HGF0000000000 			700000.000000	6000000.000000		700000.000000	6000000.000000		-46																					Successful-Equivalent
4295	WGE	MGRS	WGE	UTM		-47	47HKA5982801847 			259828.000000	6001847.000000		259827.999999	6001847.000000		-47																					Successful-Equivalent
4296	WGE	MGRS	WGE	UTM		-47	47HLA5953108009 			359531.000000	6008009.000000		359531.000000	6008009.000000		-47																					Successful-Equivalent
4297	WGE	MGRS	WGE	UTM		-45	45JXF6956406323 			669564.000000	6506323.000000		669564.000000	6506323.000000		-45																					Successful-Equivalent
4298	WGE	MGRS	WGE	UTM		-45	45JYF6932200842 			769322.000000	6500842.000000		769322.000001	6500842.000000		-45																					Successful-Equivalent
4299	WGE	MGRS	WGE	UTM		-46	46JCL0000000000 			300000.000000	6500000.000000		300000.000000	6500000.000000		-46																					Successful-Equivalent
4300	WGE	MGRS	WGE	UTM		-46	46JDL0000000000 			400000.000000	6500000.000000		400000.000000	6500000.000000		-46																					Successful-Equivalent
4301	WGE	MGRS	WGE	UTM		-46	46JEL0000000000 			500000.000000	6500000.000000		500000.000000	6500000.000000		-46																					Successful-Equivalent
4302	WGE	MGRS	WGE	UTM		-46	46JFL0000000000 			600000.000000	6500000.000000		600000.000000	6500000.000000		-46																					Successful-Equivalent
4303	WGE	MGRS	WGE	UTM		-46	46JGL0000000000 			700000.000000	6500000.000000		700000.000000	6500000.000000		-46																					Successful-Equivalent
4304	WGE	MGRS	WGE	UTM		-47	47JKF3067800842 			230678.000000	6500842.000000		230677.999999	6500842.000000		-47																					Successful-Equivalent
4305	WGE	MGRS	WGE	UTM		-47	47JLF3043606323 			330436.000000	6506323.000000		330436.000000	6506323.000000		-47																					Successful-Equivalent
4306	WGE	MGRS	WGE	UTM		-45	45JXL9516804885 			695168.000000	7004885.000000		695168.000000	7004885.000000		-45																					Successful-Equivalent
4307	WGE	MGRS	WGE	UTM		-45	45JYL9497700120 			794977.000000	7000120.000000		794977.000002	7000120.000000		-45																					Successful-Equivalent
4308	WGE	MGRS	WGE	UTM		-46	46JCR0000000000 			300000.000000	7000000.000000		300000.000000	7000000.000000		-46																					Successful-Equivalent
4309	WGE	MGRS	WGE	UTM		-46	46JDR0000000000 			400000.000000	7000000.000000		400000.000000	7000000.000000		-46																					Successful-Equivalent
4310	WGE	MGRS	WGE	UTM		-46	46JER0000000000 			500000.000000	7000000.000000		500000.000000	7000000.000000		-46																					Successful-Equivalent
4311	WGE	MGRS	WGE	UTM		-46	46JFR0000000000 			600000.000000	7000000.000000		600000.000000	7000000.000000		-46																					Successful-Equivalent
4312	WGE	MGRS	WGE	UTM		-46	46JGR0000000000 			700000.000000	7000000.000000		700000.000000	7000000.000000		-46																					Successful-Equivalent
4313	WGE	MGRS	WGE	UTM		-47	47JKL0502300120 			205023.000000	7000120.000000		205022.999998	7000120.000000		-47																					Successful-Equivalent
4314	WGE	MGRS	WGE	UTM		-47	47JLL0483204885 			304832.000000	7004885.000000		304832.000000	7004885.000000		-47																					Successful-Equivalent
4315	WGE	MGRS	WGE	UTM		-45	45KYR1711803678 			717118.000000	7503678.000000		717118.000000	7503678.000000		-45																					Successful-Equivalent
4316	WGE	MGRS	WGE	UTM		-46	46KBA0000000000 			200000.000000	7500000.000000		199999.999999	7500000.000000		-46																					Successful-Equivalent
4317	WGE	MGRS	WGE	UTM		-46	46KCA0000000000 			300000.000000	7500000.000000		300000.000000	7500000.000000		-46																					Successful-Equivalent
4318	WGE	MGRS	WGE	UTM		-46	46KDA0000000000 			400000.000000	7500000.000000		400000.000000	7500000.000000		-46																					Successful-Equivalent
4319	WGE	MGRS	WGE	UTM		-46	46KEA0000000000 			500000.000000	7500000.000000		500000.000000	7500000.000000		-46																					Successful-Equivalent
4320	WGE	MGRS	WGE	UTM		-46	46KFA0000000000 			600000.000000	7500000.000000		600000.000000	7500000.000000		-46																					Successful-Equivalent
4321	WGE	MGRS	WGE	UTM		-46	46KGA0000000000 			700000.000000	7500000.000000		700000.000000	7500000.000000		-46																					Successful-Equivalent
4322	WGE	MGRS	WGE	UTM		-46	46KHA0000000000 			800000.000000	7500000.000000		800000.000001	7500000.000000		-46																					Successful-Equivalent
4323	WGE	MGRS	WGE	UTM		-47	47KKR8288203678 			282882.000000	7503678.000000		282882.000000	7503678.000000		-47																					Successful-Equivalent
4324	WGE	MGRS	WGE	UTM		-45	45KYA3527402675 			735274.000000	8002675.000000		735274.000000	8002675.000000		-45																					Successful-Equivalent
4325	WGE	MGRS	WGE	UTM		-46	46KBF0000000000 			200000.000000	8000000.000000		199999.999999	8000000.000000		-46																					Successful-Equivalent
4326	WGE	MGRS	WGE	UTM		-46	46KCF0000000000 			300000.000000	8000000.000000		300000.000000	8000000.000000		-46																					Successful-Equivalent
4327	WGE	MGRS	WGE	UTM		-46	46KDF0000000000 			400000.000000	8000000.000000		400000.000000	8000000.000000		-46																					Successful-Equivalent
4328	WGE	MGRS	WGE	UTM		-46	46KEF0000000000 			500000.000000	8000000.000000		500000.000000	8000000.000000		-46																					Successful-Equivalent
4329	WGE	MGRS	WGE	UTM		-46	46KFF0000000000 			600000.000000	8000000.000000		600000.000000	8000000.000000		-46																					Successful-Equivalent
4330	WGE	MGRS	WGE	UTM		-46	46KGF0000000000 			700000.000000	8000000.000000		700000.000000	8000000.000000		-46																					Successful-Equivalent
4331	WGE	MGRS	WGE	UTM		-46	46KHF0000000000 			800000.000000	8000000.000000		800000.000001	8000000.000000		-46																					Successful-Equivalent
4332	WGE	MGRS	WGE	UTM		-47	47KKA6472602675 			264726.000000	8002675.000000		264726.000000	8002675.000000		-47																					Successful-Equivalent
4333	WGE	MGRS	WGE	UTM		-45	45LYF4951901847 			749519.000000	8501847.000000		749519.000000	8501847.000000		-45																					Successful-Equivalent
4334	WGE	MGRS	WGE	UTM		-46	46LBL0000000000 			200000.000000	8500000.000000		200000.000000	8500000.000000		-46																					Successful-Equivalent
4335	WGE	MGRS	WGE	UTM		-46	46LCL0000000000 			300000.000000	8500000.000000		300000.000000	8500000.000000		-46																					Successful-Equivalent
4336	WGE	MGRS	WGE	UTM		-46	46LDL0000000000 			400000.000000	8500000.000000		400000.000000	8500000.000000		-46																					Successful-Equivalent
4337	WGE	MGRS	WGE	UTM		-46	46LEL0000000000 			500000.000000	8500000.000000		500000.000000	8500000.000000		-46																					Successful-Equivalent
4338	WGE	MGRS	WGE	UTM		-46	46LFL0000000000 			600000.000000	8500000.000000		600000.000000	8500000.000000		-46																					Successful-Equivalent
4339	WGE	MGRS	WGE	UTM		-46	46LGL0000000000 			700000.000000	8500000.000000		700000.000000	8500000.000000		-46																					Successful-Equivalent
4340	WGE	MGRS	WGE	UTM		-46	46LHL0000000000 			800000.000000	8500000.000000		800000.000000	8500000.000000		-46																					Successful-Equivalent
4341	WGE	MGRS	WGE	UTM		-47	47LKF5048101847 			250481.000000	8501847.000000		250481.000000	8501847.000000		-47																					Successful-Equivalent
4342	WGE	MGRS	WGE	UTM		-45	45LYL5976001153 			759760.000000	9001153.000000		759760.000000	9001153.000000		-45																					Successful-Equivalent
4343	WGE	MGRS	WGE	UTM		-46	46LBR0000000000 			200000.000000	9000000.000000		200000.000001	9000000.000000		-46																					Successful-Equivalent
4344	WGE	MGRS	WGE	UTM		-46	46LCR0000000000 			300000.000000	9000000.000000		300000.000000	9000000.000000		-46																					Successful-Equivalent
4345	WGE	MGRS	WGE	UTM		-46	46LDR0000000000 			400000.000000	9000000.000000		400000.000000	9000000.000000		-46																					Successful-Equivalent
4346	WGE	MGRS	WGE	UTM		-46	46LER0000000000 			500000.000000	9000000.000000		500000.000000	9000000.000000		-46																					Successful-Equivalent
4347	WGE	MGRS	WGE	UTM		-46	46LFR0000000000 			600000.000000	9000000.000000		600000.000000	9000000.000000		-46																					Successful-Equivalent
4348	WGE	MGRS	WGE	UTM		-46	46LGR0000000000 			700000.000000	9000000.000000		700000.000000	9000000.000000		-46																					Successful-Equivalent
4349	WGE	MGRS	WGE	UTM		-46	46LHR0000000000 			800000.000000	9000000.000000		799999.999999	9000000.000000		-46																					Successful-Equivalent
4350	WGE	MGRS	WGE	UTM		-47	47LKL4024001153 			240240.000000	9001153.000000		240240.000000	9001153.000000		-47																					Successful-Equivalent
4351	WGE	MGRS	WGE	UTM		-45	45MYR6593100553 			765931.000000	9500553.000000		765931.000000	9500553.000000		-45																					Successful-Equivalent
4352	WGE	MGRS	WGE	UTM		-46	46MBA0000000000 			200000.000000	9500000.000000		200000.000001	9500000.000000		-46																					Successful-Equivalent
4353	WGE	MGRS	WGE	UTM		-46	46MCA0000000000 			300000.000000	9500000.000000		300000.000000	9500000.000000		-46																					Successful-Equivalent
4354	WGE	MGRS	WGE	UTM		-46	46MDA0000000000 			400000.000000	9500000.000000		400000.000000	9500000.000000		-46																					Successful-Equivalent
4355	WGE	MGRS	WGE	UTM		-46	46MEA0000000000 			500000.000000	9500000.000000		500000.000000	9500000.000000		-46																					Successful-Equivalent
4356	WGE	MGRS	WGE	UTM		-46	46MFA0000000000 			600000.000000	9500000.000000		600000.000000	9500000.000000		-46																					Successful-Equivalent
4357	WGE	MGRS	WGE	UTM		-46	46MGA0000000000 			700000.000000	9500000.000000		700000.000000	9500000.000000		-46																					Successful-Equivalent
4358	WGE	MGRS	WGE	UTM		-46	46MHA0000000000 			800000.000000	9500000.000000		799999.999999	9500000.000000		-46																					Successful-Equivalent
4359	WGE	MGRS	WGE	UTM		-47	47MKR3406900553 			234069.000000	9500553.000000		234069.000000	9500553.000000		-47																					Successful-Equivalent
4360	WGE	MGRS	WGE	UTM		45	45NYA6799300000 			767993.000000	0.000000		767993.000000	0.000000		45																					Successful-Equivalent
4361	WGE	MGRS	WGE	UTM		46	46NBF0000000000 			200000.000000	0.000000		200000.000001	0.000000		46																					Successful-Equivalent
4362	WGE	MGRS	WGE	UTM		46	46NCF0000000000 			300000.000000	0.000000		300000.000000	0.000000		46																					Successful-Equivalent
4363	WGE	MGRS	WGE	UTM		46	46NDF0000000000 			400000.000000	0.000000		400000.000000	0.000000		46																					Successful-Equivalent
4364	WGE	MGRS	WGE	UTM		46	46NEF0000000000 			500000.000000	0.000000		500000.000000	0.000000		46																					Successful-Equivalent
4365	WGE	MGRS	WGE	UTM		46	46NFF0000000000 			600000.000000	0.000000		600000.000000	0.000000		46																					Successful-Equivalent
4366	WGE	MGRS	WGE	UTM		46	46NGF0000000000 			700000.000000	0.000000		700000.000000	0.000000		46																					Successful-Equivalent
4367	WGE	MGRS	WGE	UTM		46	46NHF0000000000 			800000.000000	0.000000		799999.999999	0.000000		46																					Successful-Equivalent
4368	WGE	MGRS	WGE	UTM		47	47NKA3200700000 			232007.000000	0.000000		232007.000000	0.000000		47																					Successful-Equivalent
4369	WGE	MGRS	WGE	UTM		46	46NGF6799300000 			767993.000000	0.000000		767993.000000	0.000000		46																					Successful-Equivalent
4370	WGE	MGRS	WGE	UTM		47	47NKA0000000000 			200000.000000	0.000000		200000.000001	0.000000		47																					Successful-Equivalent
4371	WGE	MGRS	WGE	UTM		47	47NLA0000000000 			300000.000000	0.000000		300000.000000	0.000000		47																					Successful-Equivalent
4372	WGE	MGRS	WGE	UTM		47	47NMA0000000000 			400000.000000	0.000000		400000.000000	0.000000		47																					Successful-Equivalent
4373	WGE	MGRS	WGE	UTM		47	47NNA0000000000 			500000.000000	0.000000		500000.000000	0.000000		47																					Successful-Equivalent
4374	WGE	MGRS	WGE	UTM		47	47NPA0000000000 			600000.000000	0.000000		600000.000000	0.000000		47																					Successful-Equivalent
4375	WGE	MGRS	WGE	UTM		47	47NQA0000000000 			700000.000000	0.000000		700000.000000	0.000000		47																					Successful-Equivalent
4376	WGE	MGRS	WGE	UTM		47	47NRA0000000000 			800000.000000	0.000000		799999.999999	0.000000		47																					Successful-Equivalent
4377	WGE	MGRS	WGE	UTM		48	48NTF3200700000 			232007.000000	0.000000		232007.000000	0.000000		48																					Successful-Equivalent
4378	WGE	MGRS	WGE	UTM		46	46NGK6593199447 			765931.000000	499447.000000		765931.000000	499447.000000		46																					Successful-Equivalent
4379	WGE	MGRS	WGE	UTM		47	47NKF0000000000 			200000.000000	500000.000000		200000.000001	500000.000000		47																					Successful-Equivalent
4380	WGE	MGRS	WGE	UTM		47	47NLF0000000000 			300000.000000	500000.000000		300000.000000	500000.000000		47																					Successful-Equivalent
4381	WGE	MGRS	WGE	UTM		47	47NMF0000000000 			400000.000000	500000.000000		400000.000000	500000.000000		47																					Successful-Equivalent
4382	WGE	MGRS	WGE	UTM		47	47NNF0000000000 			500000.000000	500000.000000		500000.000000	500000.000000		47																					Successful-Equivalent
4383	WGE	MGRS	WGE	UTM		47	47NPF0000000000 			600000.000000	500000.000000		600000.000000	500000.000000		47																					Successful-Equivalent
4384	WGE	MGRS	WGE	UTM		47	47NQF0000000000 			700000.000000	500000.000000		700000.000000	500000.000000		47																					Successful-Equivalent
4385	WGE	MGRS	WGE	UTM		47	47NRF0000000000 			800000.000000	500000.000000		799999.999999	500000.000000		47																					Successful-Equivalent
4386	WGE	MGRS	WGE	UTM		48	48NTK3406999447 			234069.000000	499447.000000		234069.000000	499447.000000		48																					Successful-Equivalent
4387	WGE	MGRS	WGE	UTM		46	46PGQ5976098847 			759760.000000	998847.000000		759760.000000	998847.000000		46																					Successful-Equivalent
4388	WGE	MGRS	WGE	UTM		47	47PKL0000000000 			200000.000000	1000000.000000		200000.000001	1000000.000000		47																					Successful-Equivalent
4389	WGE	MGRS	WGE	UTM		47	47PLL0000000000 			300000.000000	1000000.000000		300000.000000	1000000.000000		47																					Successful-Equivalent
4390	WGE	MGRS	WGE	UTM		47	47PML0000000000 			400000.000000	1000000.000000		400000.000000	1000000.000000		47																					Successful-Equivalent
4391	WGE	MGRS	WGE	UTM		47	47PNL0000000000 			500000.000000	1000000.000000		500000.000000	1000000.000000		47																					Successful-Equivalent
4392	WGE	MGRS	WGE	UTM		47	47PPL0000000000 			600000.000000	1000000.000000		600000.000000	1000000.000000		47																					Successful-Equivalent
4393	WGE	MGRS	WGE	UTM		47	47PQL0000000000 			700000.000000	1000000.000000		700000.000000	1000000.000000		47																					Successful-Equivalent
4394	WGE	MGRS	WGE	UTM		47	47PRL0000000000 			800000.000000	1000000.000000		799999.999999	1000000.000000		47																					Successful-Equivalent
4395	WGE	MGRS	WGE	UTM		48	48PTQ4024098847 			240240.000000	998847.000000		240240.000000	998847.000000		48																					Successful-Equivalent
4396	WGE	MGRS	WGE	UTM		46	46PGV4951998153 			749519.000000	1498153.000000		749519.000000	1498153.000000		46																					Successful-Equivalent
4397	WGE	MGRS	WGE	UTM		47	47PKR0000000000 			200000.000000	1500000.000000		200000.000000	1500000.000000		47																					Successful-Equivalent
4398	WGE	MGRS	WGE	UTM		47	47PLR0000000000 			300000.000000	1500000.000000		300000.000000	1500000.000000		47																					Successful-Equivalent
4399	WGE	MGRS	WGE	UTM		47	47PMR0000000000 			400000.000000	1500000.000000		400000.000000	1500000.000000		47																					Successful-Equivalent
4400	WGE	MGRS	WGE	UTM		47	47PNR0000000000 			500000.000000	1500000.000000		500000.000000	1500000.000000		47																					Successful-Equivalent
4401	WGE	MGRS	WGE	UTM		47	47PPR0000000000 			600000.000000	1500000.000000		600000.000000	1500000.000000		47																					Successful-Equivalent
4402	WGE	MGRS	WGE	UTM		47	47PQR0000000000 			700000.000000	1500000.000000		700000.000000	1500000.000000		47																					Successful-Equivalent
4403	WGE	MGRS	WGE	UTM		47	47PRR0000000000 			800000.000000	1500000.000000		800000.000000	1500000.000000		47																					Successful-Equivalent
4404	WGE	MGRS	WGE	UTM		48	48PTV5048198153 			250481.000000	1498153.000000		250481.000000	1498153.000000		48																					Successful-Equivalent
4405	WGE	MGRS	WGE	UTM		46	46QGE3527497325 			735274.000000	1997325.000000		735274.000000	1997325.000000		46																					Successful-Equivalent
4406	WGE	MGRS	WGE	UTM		47	47QKA0000000000 			200000.000000	2000000.000000		199999.999999	2000000.000000		47																					Successful-Equivalent
4407	WGE	MGRS	WGE	UTM		47	47QLA0000000000 			300000.000000	2000000.000000		300000.000000	2000000.000000		47																					Successful-Equivalent
4408	WGE	MGRS	WGE	UTM		47	47QMA0000000000 			400000.000000	2000000.000000		400000.000000	2000000.000000		47																					Successful-Equivalent
4409	WGE	MGRS	WGE	UTM		47	47QNA0000000000 			500000.000000	2000000.000000		500000.000000	2000000.000000		47																					Successful-Equivalent
4410	WGE	MGRS	WGE	UTM		47	47QPA0000000000 			600000.000000	2000000.000000		600000.000000	2000000.000000		47																					Successful-Equivalent
4411	WGE	MGRS	WGE	UTM		47	47QQA0000000000 			700000.000000	2000000.000000		700000.000000	2000000.000000		47																					Successful-Equivalent
