TEST CASE ID	INPUT DATUM(Code)	INPUT PROJECTION	OUTPUT DATUM(Code)	OUTPUT PROJECTION	INPUT ZONE	OUTPUT ZONE	INPUT_COORDS			OUTPUT_COORDS			CALCULATED_OUTPUT_COORDS				INPUT_SYSTEM_PARAMETERS										OUTPUT_SYSTEM_PARAMETERS										RESULTS
2646	WGE	UTM	WGE	MGRS	-40		599999.400000	5499999.400000		40GEV9999999999			40GEV9999999999																								Successful-Equivalent
2647	WGE	UTM	WGE	MGRS	-40		699999.400000	5499999.400000		40GFV9999999999			40GFV9999999999																								Successful-Equivalent
2648	WGE	UTM	WGE	MGRS	-41		292285.300000	5503146.700000		41GKR9228503147			41GKR9228503146																								Successful-Equivalent
2649	WGE	UTM	WGE	MGRS	-41		391933.300000	5509950.200000		41GLR9193309950			41GLR9193309950																								Successful-Equivalent
2650	WGE	UTM	WGE	MGRS	-39		640468.200000	6008008.400000		39HXA4046808008			39HXA4046808008																								Successful-Equivalent
2651	WGE	UTM	WGE	MGRS	-39		740171.800000	6001846.800000		39HYA4017201847			39HYA4017101846																								Successful-Equivalent
2652	WGE	UTM	WGE	MGRS	-40		299999.400000	5999999.400000		40HBE9999999999			40HBE9999999999																								Successful-Equivalent
2653	WGE	UTM	WGE	MGRS	-40		399999.400000	5999999.400000		40HCE9999999999			40HCE9999999999																								Successful-Equivalent
2654	WGE	UTM	WGE	MGRS	-40		499999.400000	5999999.400000		40HDE9999999999			40HDE9999999999																								Successful-Equivalent
2655	WGE	UTM	WGE	MGRS	-40		599999.400000	5999999.400000		40HEE9999999999			40HEE9999999999																								Successful-Equivalent
2656	WGE	UTM	WGE	MGRS	-40		699999.400000	5999999.400000		40HFE9999999999			40HFE9999999999																								Successful-Equivalent
2657	WGE	UTM	WGE	MGRS	-41		259827.000000	6001846.700000		41HKA5982701847			41HKA5982701846																								Successful-Equivalent
2658	WGE	UTM	WGE	MGRS	-41		359530.600000	6008008.400000		41HLA5953108008			41HLA5953008008																								Successful-Equivalent
2659	WGE	UTM	WGE	MGRS	-39		669563.400000	6506322.700000		39JXF6956306323			39JXF6956306322																								Successful-Equivalent
2660	WGE	UTM	WGE	MGRS	-39		769321.300000	6500841.800000		39JYF6932100842			39JYF6932100841																								Successful-Equivalent
2661	WGE	UTM	WGE	MGRS	-40		299999.400000	6499999.400000		40JBK9999999999			40JBK9999999999																								Successful-Equivalent
2662	WGE	UTM	WGE	MGRS	-40		399999.400000	6499999.400000		40JCK9999999999			40JCK9999999999																								Successful-Equivalent
2663	WGE	UTM	WGE	MGRS	-40		499999.400000	6499999.400000		40JDK9999999999			40JDK9999999999																								Successful-Equivalent
2664	WGE	UTM	WGE	MGRS	-40		599999.400000	6499999.400000		40JEK9999999999			40JEK9999999999																								Successful-Equivalent
2665	WGE	UTM	WGE	MGRS	-40		699999.400000	6499999.400000		40JFK9999999999			40JFK9999999999																								Successful-Equivalent
2666	WGE	UTM	WGE	MGRS	-41		230677.500000	6500841.700000		41JKF3067700842			41JKF3067700841																								Successful-Equivalent
2667	WGE	UTM	WGE	MGRS	-41		330435.400000	6506322.600000		41JLF3043506323			41JLF3043506322																								Successful-Equivalent
2668	WGE	UTM	WGE	MGRS	-39		695167.400000	7004884.600000		39JXL9516704885			39JXL9516704884																								Successful-Equivalent
2669	WGE	UTM	WGE	MGRS	-39		794976.700000	7000119.300000		39JYL9497700119			39JYL9497600119																								Successful-Equivalent
2670	WGE	UTM	WGE	MGRS	-40		299999.400000	6999999.400000		40JBQ9999999999			40JBQ9999999999																								Successful-Equivalent
2671	WGE	UTM	WGE	MGRS	-40		399999.400000	6999999.400000		40JCQ9999999999			40JCQ9999999999																								Successful-Equivalent
2672	WGE	UTM	WGE	MGRS	-40		499999.400000	6999999.400000		40JDQ9999999999			40JDQ9999999999																								Successful-Equivalent
2673	WGE	UTM	WGE	MGRS	-40		599999.400000	6999999.400000		40JEQ9999999999			40JEQ9999999999																								Successful-Equivalent
2674	WGE	UTM	WGE	MGRS	-40		699999.400000	6999999.400000		40JFQ9999999999			40JFQ9999999999																								Successful-Equivalent
2675	WGE	UTM	WGE	MGRS	-41		205022.100000	7000119.200000		41JKL0502200119			41JKL0502200119																								Successful-Equivalent
2676	WGE	UTM	WGE	MGRS	-41		304831.400000	7004884.500000		41JLL0483104885			41JLL0483104884																								Successful-Equivalent
2677	WGE	UTM	WGE	MGRS	-39		717117.600000	7503677.000000		39KYR1711803677			39KYR1711703677																								Successful-Equivalent
2678	WGE	UTM	WGE	MGRS	-40		199999.400000	7499999.400000		40KAV9999999999			40KAV9999999999																								Successful-Equivalent
2679	WGE	UTM	WGE	MGRS	-40		299999.400000	7499999.400000		40KBV9999999999			40KBV9999999999																								Successful-Equivalent
2680	WGE	UTM	WGE	MGRS	-40		399999.400000	7499999.400000		40KCV9999999999			40KCV9999999999																								Successful-Equivalent
2681	WGE	UTM	WGE	MGRS	-40		499999.400000	7499999.400000		40KDV9999999999			40KDV9999999999																								Successful-Equivalent
2682	WGE	UTM	WGE	MGRS	-40		599999.400000	7499999.400000		40KEV9999999999			40KEV9999999999																								Successful-Equivalent
2683	WGE	UTM	WGE	MGRS	-40		699999.400000	7499999.400000		40KFV9999999999			40KFV9999999999																								Successful-Equivalent
2684	WGE	UTM	WGE	MGRS	-40		799999.400000	7499999.400000		40KGV9999999999			40KGV9999999999																								Successful-Equivalent
2685	WGE	UTM	WGE	MGRS	-41		282881.200000	7503677.000000		41KKR8288103677			41KKR8288103677																								Successful-Equivalent
2686	WGE	UTM	WGE	MGRS	-39		735273.300000	8002674.900000		39KYA3527302675			39KYA3527302674																								Successful-Equivalent
2687	WGE	UTM	WGE	MGRS	-40		199999.400000	7999999.400000		40KAE9999999999			40KAE9999999999																								Successful-Equivalent
2688	WGE	UTM	WGE	MGRS	-40		299999.400000	7999999.400000		40KBE9999999999			40KBE9999999999																								Successful-Equivalent
2689	WGE	UTM	WGE	MGRS	-40		399999.400000	7999999.400000		40KCE9999999999			40KCE9999999999																								Successful-Equivalent
2690	WGE	UTM	WGE	MGRS	-40		499999.400000	7999999.400000		40KDE9999999999			40KDE9999999999																								Successful-Equivalent
2691	WGE	UTM	WGE	MGRS	-40		599999.400000	7999999.400000		40KEE9999999999			40KEE9999999999																								Successful-Equivalent
2692	WGE	UTM	WGE	MGRS	-40		699999.400000	7999999.400000		40KFE9999999999			40KFE9999999999																								Successful-Equivalent
2693	WGE	UTM	WGE	MGRS	-40		799999.400000	7999999.400000		40KGE9999999999			40KGE9999999999																								Successful-Equivalent
2694	WGE	UTM	WGE	MGRS	-41		264725.500000	8002674.900000		41KKA6472502675			41KKA6472502674																								Successful-Equivalent
2695	WGE	UTM	WGE	MGRS	-39		749517.900000	8501846.200000		39LYF4951801846			39LYF4951701846																								Successful-Equivalent
2696	WGE	UTM	WGE	MGRS	-40		199999.400000	8499999.400000		40LAK9999999999			40LAK9999999999																								Successful-Equivalent
2697	WGE	UTM	WGE	MGRS	-40		299999.400000	8499999.400000		40LBK9999999999			40LBK9999999999																								Successful-Equivalent
2698	WGE	UTM	WGE	MGRS	-40		399999.400000	8499999.400000		40LCK9999999999			40LCK9999999999																								Successful-Equivalent
2699	WGE	UTM	WGE	MGRS	-40		499999.400000	8499999.400000		40LDK9999999999			40LDK9999999999																								Successful-Equivalent
2700	WGE	UTM	WGE	MGRS	-40		599999.400000	8499999.400000		40LEK9999999999			40LEK9999999999																								Successful-Equivalent
2701	WGE	UTM	WGE	MGRS	-40		699999.400000	8499999.400000		40LFK9999999999			40LFK9999999999																								Successful-Equivalent
2702	WGE	UTM	WGE	MGRS	-40		799999.400000	8499999.400000		40LGK9999999999			40LGK9999999999																								Successful-Equivalent
2703	WGE	UTM	WGE	MGRS	-41		250480.900000	8501846.100000		41LKF5048101846			41LKF5048001846																								Successful-Equivalent
2704	WGE	UTM	WGE	MGRS	-39		759759.300000	9001152.900000		39LYL5975901153			39LYL5975901152																								Successful-Equivalent
2705	WGE	UTM	WGE	MGRS	-40		199999.400000	8999999.400000		40LAQ9999999999			40LAQ9999999999																								Successful-Equivalent
2706	WGE	UTM	WGE	MGRS	-40		299999.400000	8999999.400000		40LBQ9999999999			40LBQ9999999999																								Successful-Equivalent
2707	WGE	UTM	WGE	MGRS	-40		399999.400000	8999999.400000		40LCQ9999999999			40LCQ9999999999																								Successful-Equivalent
2708	WGE	UTM	WGE	MGRS	-40		499999.400000	8999999.400000		40LDQ9999999999			40LDQ9999999999																								Successful-Equivalent
2709	WGE	UTM	WGE	MGRS	-40		599999.400000	8999999.400000		40LEQ9999999999			40LEQ9999999999																								Successful-Equivalent
2710	WGE	UTM	WGE	MGRS	-40		699999.400000	8999999.400000		40LFQ9999999999			40LFQ9999999999																								Successful-Equivalent
2711	WGE	UTM	WGE	MGRS	-40		799999.400000	8999999.400000		40LGQ9999999999			40LGQ9999999999																								Successful-Equivalent
2712	WGE	UTM	WGE	MGRS	-41		240239.500000	9001152.900000		41LKL4024001153			41LKL4023901152																								Successful-Equivalent
2713	WGE	UTM	WGE	MGRS	-39		765930.800000	9500552.500000		39MYR6593100553			39MYR6593000552																								Successful-Equivalent
2714	WGE	UTM	WGE	MGRS	-40		199999.400000	9499999.400000		40MAV9999999999			40MAV9999999999																								Successful-Equivalent
2715	WGE	UTM	WGE	MGRS	-40		299999.400000	9499999.400000		40MBV9999999999			40MBV9999999999																								Successful-Equivalent
2716	WGE	UTM	WGE	MGRS	-40		399999.400000	9499999.400000		40MCV9999999999			40MCV9999999999																								Successful-Equivalent
2717	WGE	UTM	WGE	MGRS	-40		499999.400000	9499999.400000		40MDV9999999999			40MDV9999999999																								Successful-Equivalent
2718	WGE	UTM	WGE	MGRS	-40		599999.400000	9499999.400000		40MEV9999999999			40MEV9999999999																								Successful-Equivalent
2719	WGE	UTM	WGE	MGRS	-40		699999.400000	9499999.400000		40MFV9999999999			40MFV9999999999																								Successful-Equivalent
2720	WGE	UTM	WGE	MGRS	-40		799999.400000	9499999.400000		40MGV9999999999			40MGV9999999999																								Successful-Equivalent
2721	WGE	UTM	WGE	MGRS	-41		234068.000000	9500552.500000		41MKR3406800553			41MKR3406800552																								Successful-Equivalent
2722	WGE	UTM	WGE	MGRS	-39		767992.500000	9999999.400000		39MYV6799399999			39MYV6799299999																								Successful-Equivalent
2723	WGE	UTM	WGE	MGRS	-40		199999.400000	9999999.400000		40MAE9999999999			40MAE9999999999																								Successful-Equivalent
2724	WGE	UTM	WGE	MGRS	-40		299999.400000	9999999.400000		40MBE9999999999			40MBE9999999999																								Successful-Equivalent
2725	WGE	UTM	WGE	MGRS	-40		399999.400000	9999999.400000		40MCE9999999999			40MCE9999999999																								Successful-Equivalent
2726	WGE	UTM	WGE	MGRS	-40		499999.400000	9999999.400000		40MDE9999999999			40MDE9999999999																								Successful-Equivalent
2727	WGE	UTM	WGE	MGRS	-40		599999.400000	9999999.400000		40MEE9999999999			40MEE9999999999																								Successful-Equivalent
2728	WGE	UTM	WGE	MGRS	-40		699999.400000	9999999.400000		40MFE9999999999			40MFE9999999999																								Successful-Equivalent
2729	WGE	UTM	WGE	MGRS	-40		799999.400000	9999999.400000		40MGE9999999999			40MGE9999999999																								Successful-Equivalent
2730	WGE	UTM	WGE	MGRS	-41		232006.300000	9999999.400000		41MKV3200699999			41MKV3200699999																								Successful-Equivalent
2731	WGE	UTM	WGE	MGRS	-40		767992.500000	9999999.400000		40MGE6799399999			40MGE6799299999																								Successful-Equivalent
2732	WGE	UTM	WGE	MGRS	-41		199999.400000	9999999.400000		41MJV9999999999			41MJV9999999999																								Successful-Equivalent
2733	WGE	UTM	WGE	MGRS	-41		299999.400000	9999999.400000		41MKV9999999999			41MKV9999999999																								Successful-Equivalent
2734	WGE	UTM	WGE	MGRS	-41		399999.400000	9999999.400000		41MLV9999999999			41MLV9999999999																								Successful-Equivalent
2735	WGE	UTM	WGE	MGRS	-41		499999.400000	9999999.400000		41MMV9999999999			41MMV9999999999																								Successful-Equivalent
2736	WGE	UTM	WGE	MGRS	-41		599999.400000	9999999.400000		41MNV9999999999			41MNV9999999999																								Successful-Equivalent
2737	WGE	UTM	WGE	MGRS	-41		699999.400000	9999999.400000		41MPV9999999999			41MPV9999999999																								Successful-Equivalent
2738	WGE	UTM	WGE	MGRS	-41		799999.400000	9999999.400000		41MQV9999999999			41MQV9999999999																								Successful-Equivalent
2739	WGE	UTM	WGE	MGRS	-42		232006.300000	9999999.400000		42MTE3200699999			42MTE3200699999																								Successful-Equivalent
2740	WGE	UTM	WGE	MGRS	40		765930.900000	499446.300000		40NGK6593199446			40NGK6593099446																								Successful-Equivalent
2741	WGE	UTM	WGE	MGRS	41		199999.400000	499999.400000		41NJE9999999999			41NJE9999999999																								Successful-Equivalent
2742	WGE	UTM	WGE	MGRS	41		299999.400000	499999.400000		41NKE9999999999			41NKE9999999999																								Successful-Equivalent
2743	WGE	UTM	WGE	MGRS	41		399999.400000	499999.400000		41NLE9999999999			41NLE9999999999																								Successful-Equivalent
2744	WGE	UTM	WGE	MGRS	41		499999.400000	499999.400000		41NME9999999999			41NME9999999999																								Successful-Equivalent
2745	WGE	UTM	WGE	MGRS	41		599999.400000	499999.400000		41NNE9999999999			41NNE9999999999																								Successful-Equivalent
2746	WGE	UTM	WGE	MGRS	41		699999.400000	499999.400000		41NPE9999999999			41NPE9999999999																								Successful-Equivalent
2747	WGE	UTM	WGE	MGRS	41		799999.400000	499999.400000		41NQE9999999999			41NQE9999999999																								Successful-Equivalent
2748	WGE	UTM	WGE	MGRS	42		234067.900000	499446.300000		42NTK3406899446			42NTK3406799446																								Successful-Equivalent
2749	WGE	UTM	WGE	MGRS	40		759759.300000	998845.900000		40PGQ5975998846			40PGQ5975998845																								Successful-Equivalent
2750	WGE	UTM	WGE	MGRS	41		199999.400000	999999.400000		41PJK9999999999			41PJK9999999999																								Successful-Equivalent
2751	WGE	UTM	WGE	MGRS	41		299999.400000	999999.400000		41PKK9999999999			41PKK9999999999																								Successful-Equivalent
2752	WGE	UTM	WGE	MGRS	41		399999.400000	999999.400000		41PLK9999999999			41PLK9999999999																								Successful-Equivalent
2753	WGE	UTM	WGE	MGRS	41		499999.400000	999999.400000		41PMK9999999999			41PMK9999999999																								Successful-Equivalent
2754	WGE	UTM	WGE	MGRS	41		599999.400000	999999.400000		41PNK9999999999			41PNK9999999999																								Successful-Equivalent
2755	WGE	UTM	WGE	MGRS	41		699999.400000	999999.400000		41PPK9999999999			41PPK9999999999																								Successful-Equivalent
2756	WGE	UTM	WGE	MGRS	41		799999.400000	999999.400000		41PQK9999999999			41PQK9999999999																								Successful-Equivalent
2757	WGE	UTM	WGE	MGRS	42		240239.500000	998845.900000		42PTQ4024098846			42PTQ4023998845																								Successful-Equivalent
2758	WGE	UTM	WGE	MGRS	40		749518.000000	1498152.600000		40PGV4951898153			40PGV4951898152																								Successful-Equivalent
2759	WGE	UTM	WGE	MGRS	41		199999.400000	1499999.400000		41PJQ9999999999			41PJQ9999999999																								Successful-Equivalent
2760	WGE	UTM	WGE	MGRS	41		299999.400000	1499999.400000		41PKQ9999999999			41PKQ9999999999																								Successful-Equivalent
2761	WGE	UTM	WGE	MGRS	41		399999.400000	1499999.400000		41PLQ9999999999			41PLQ9999999999																								Successful-Equivalent
2762	WGE	UTM	WGE	MGRS	41		499999.400000	1499999.400000		41PMQ9999999999			41PMQ9999999999																								Successful-Equivalent
2763	WGE	UTM	WGE	MGRS	41		599999.400000	1499999.400000		41PNQ9999999999			41PNQ9999999999																								Successful-Equivalent
2764	WGE	UTM	WGE	MGRS	41		699999.400000	1499999.400000		41PPQ9999999999			41PPQ9999999999																								Successful-Equivalent
2765	WGE	UTM	WGE	MGRS	41		799999.400000	1499999.400000		41PQQ9999999999			41PQQ9999999999																								Successful-Equivalent
2766	WGE	UTM	WGE	MGRS	42		250480.800000	1498152.700000		42PTV5048198153			42PTV5048098152																								Successful-Equivalent
2767	WGE	UTM	WGE	MGRS	40		735273.400000	1997323.900000		40QGE3527397324			40QGE3527397323																								Successful-Equivalent
2768	WGE	UTM	WGE	MGRS	41		199999.400000	1999999.400000		41QJV9999999999			41QJV9999999999																								Successful-Equivalent
2769	WGE	UTM	WGE	MGRS	41		299999.400000	1999999.400000		41QKV9999999999			41QKV9999999999																								Successful-Equivalent
2770	WGE	UTM	WGE	MGRS	41		399999.400000	1999999.400000		41QLV9999999999			41QLV9999999999																								Successful-Equivalent
2771	WGE	UTM	WGE	MGRS	41		499999.400000	1999999.400000		41QMV9999999999			41QMV9999999999																								Successful-Equivalent
2772	WGE	UTM	WGE	MGRS	41		599999.400000	1999999.400000		41QNV9999999999			41QNV9999999999																								Successful-Equivalent
2773	WGE	UTM	WGE	MGRS	41		699999.400000	1999999.400000		41QPV9999999999			41QPV9999999999																								Successful-Equivalent
2774	WGE	UTM	WGE	MGRS	41		799999.400000	1999999.400000		41QQV9999999999			41QQV9999999999																								Successful-Equivalent
2775	WGE	UTM	WGE	MGRS	42		264725.400000	1997323.900000		42QTE6472597324			42QTE6472597323																								Successful-Equivalent
2776	WGE	UTM	WGE	MGRS	41		199999.400000	2499999.400000		41QJE9999999999			41QJE9999999999																								Successful-Equivalent
2777	WGE	UTM	WGE	MGRS	41		299999.400000	2499999.400000		41QKE9999999999			41QKE9999999999																								Successful-Equivalent
2778	WGE	UTM	WGE	MGRS	41		399999.400000	2499999.400000		41QLE9999999999			41QLE9999999999																								Successful-Equivalent
2779	WGE	UTM	WGE	MGRS	41		499999.400000	2499999.400000		41QME9999999999			41QME9999999999																								Successful-Equivalent
2780	WGE	UTM	WGE	MGRS	41		599999.400000	2499999.400000		41QNE9999999999			41QNE9999999999																								Successful-Equivalent
2781	WGE	UTM	WGE	MGRS	41		699999.400000	2499999.400000		41QPE9999999999			41QPE9999999999																								Successful-Equivalent
2782	WGE	UTM	WGE	MGRS	41		799999.400000	2499999.400000		41QQE9999999999			41QQE9999999999																								Successful-Equivalent
2783	WGE	UTM	WGE	MGRS	40		794976.800000	2999879.500000		40RGQ9497799880			40RGQ9497699879																								Successful-Equivalent
2784	WGE	UTM	WGE	MGRS	41		299999.400000	2999999.400000		41RKK9999999999			41RKK9999999999																								Successful-Equivalent
2785	WGE	UTM	WGE	MGRS	41		399999.400000	2999999.400000		41RLK9999999999			41RLK9999999999																								Successful-Equivalent
2786	WGE	UTM	WGE	MGRS	41		499999.400000	2999999.400000		41RMK9999999999			41RMK9999999999																								Successful-Equivalent
2787	WGE	UTM	WGE	MGRS	41		599999.400000	2999999.400000		41RNK9999999999			41RNK9999999999																								Successful-Equivalent
2788	WGE	UTM	WGE	MGRS	41		699999.400000	2999999.400000		41RPK9999999999			41RPK9999999999																								Successful-Equivalent
2789	WGE	UTM	WGE	MGRS	42		205022.000000	2999879.600000		42RTQ0502299880			42RTQ0502299879																								Successful-Equivalent
2790	WGE	UTM	WGE	MGRS	40		769321.400000	3499157.000000		40RGV6932199157			40RGV6932199157																								Successful-Equivalent
2791	WGE	UTM	WGE	MGRS	41		299999.400000	3499999.400000		41RKQ9999999999			41RKQ9999999999																								Successful-Equivalent
2792	WGE	UTM	WGE	MGRS	41		399999.400000	3499999.400000		41RLQ9999999999			41RLQ9999999999																								Successful-Equivalent
2793	WGE	UTM	WGE	MGRS	41		499999.400000	3499999.400000		41RMQ9999999999			41RMQ9999999999																								Successful-Equivalent
2794	WGE	UTM	WGE	MGRS	41		599999.400000	3499999.400000		41RNQ9999999999			41RNQ9999999999																								Successful-Equivalent
2795	WGE	UTM	WGE	MGRS	41		699999.400000	3499999.400000		41RPQ9999999999			41RPQ9999999999																								Successful-Equivalent
2796	WGE	UTM	WGE	MGRS	42		230677.400000	3499157.100000		42RTV3067799157			42RTV3067799157																								Successful-Equivalent
2797	WGE	UTM	WGE	MGRS	40		740171.800000	3998152.000000		40SGE4017298152			40SGE4017198152																								Successful-Equivalent
2798	WGE	UTM	WGE	MGRS	41		299999.400000	3999999.400000		41SKV9999999999			41SKV9999999999																								Successful-Equivalent
2799	WGE	UTM	WGE	MGRS	41		399999.400000	3999999.400000		41SLV9999999999			41SLV9999999999																								Successful-Equivalent
2800	WGE	UTM	WGE	MGRS	41		499999.400000	3999999.400000		41SMV9999999999			41SMV9999999999																								Successful-Equivalent
2801	WGE	UTM	WGE	MGRS	41		599999.400000	3999999.400000		41SNV9999999999			41SNV9999999999																								Successful-Equivalent
2802	WGE	UTM	WGE	MGRS	41		699999.400000	3999999.400000		41SPV9999999999			41SPV9999999999																								Successful-Equivalent
2803	WGE	UTM	WGE	MGRS	42		259827.000000	3998152.100000		42STE5982798152			42STE5982798152																								Successful-Equivalent
2804	WGE	UTM	WGE	MGRS	41		299999.400000	4499999.400000		41TKE9999999999			41TKE9999999999																								Successful-Equivalent
2805	WGE	UTM	WGE	MGRS	41		399999.400000	4499999.400000		41TLE9999999999			41TLE9999999999																								Successful-Equivalent
2806	WGE	UTM	WGE	MGRS	41		499999.400000	4499999.400000		41TME9999999999			41TME9999999999																								Successful-Equivalent
2807	WGE	UTM	WGE	MGRS	41		599999.400000	4499999.400000		41TNE9999999999			41TNE9999999999																								Successful-Equivalent
2808	WGE	UTM	WGE	MGRS	41		699999.400000	4499999.400000		41TPE9999999999			41TPE9999999999																								Successful-Equivalent
2809	WGE	UTM	WGE	MGRS	41		299999.400000	4999999.400000		41TKK9999999999			41TKK9999999999																								Successful-Equivalent
2810	WGE	UTM	WGE	MGRS	41		399999.400000	4999999.400000		41TLK9999999999			41TLK9999999999																								Successful-Equivalent
2811	WGE	UTM	WGE	MGRS	41		499999.400000	4999999.400000		41TMK9999999999			41TMK9999999999																								Successful-Equivalent
2812	WGE	UTM	WGE	MGRS	41		599999.400000	4999999.400000		41TNK9999999999			41TNK9999999999																								Successful-Equivalent
2813	WGE	UTM	WGE	MGRS	41		699999.400000	4999999.400000		41TPK9999999999			41TPK9999999999																								Successful-Equivalent
2814	WGE	UTM	WGE	MGRS	41		299999.400000	5499999.400000		41UKQ9999999999			41UKQ9999999999																								Successful-Equivalent
2815	WGE	UTM	WGE	MGRS	41		399999.400000	5499999.400000		41ULQ9999999999			41ULQ9999999999																								Successful-Equivalent
2816	WGE	UTM	WGE	MGRS	41		499999.400000	5499999.400000		41UMQ9999999999			41UMQ9999999999																								Successful-Equivalent
2817	WGE	UTM	WGE	MGRS	41		599999.400000	5499999.400000		41UNQ9999999999			41UNQ9999999999																								Successful-Equivalent
2818	WGE	UTM	WGE	MGRS	41		699999.400000	5499999.400000		41UPQ9999999999			41UPQ9999999999																								Successful-Equivalent
2819	WGE	UTM	WGE	MGRS	40		692210.600000	5999668.700000		40UFE9221199669			40UFE9221099668																								Successful-Equivalent
2820	WGE	UTM	WGE	MGRS	41		399999.400000	5999999.400000		41ULV9999999999			41ULV9999999999																								Successful-Equivalent
2821	WGE	UTM	WGE	MGRS	41		499999.400000	5999999.400000		41UMV9999999999			41UMV9999999999																								Successful-Equivalent
2822	WGE	UTM	WGE	MGRS	41		599999.400000	5999999.400000		41UNV9999999999			41UNV9999999999																								Successful-Equivalent
2823	WGE	UTM	WGE	MGRS	42		307788.200000	5999668.800000		42UUE0778899669			42UUE0778899668																								Successful-Equivalent
2824	WGE	UTM	WGE	MGRS	40		648682.700000	6497703.900000		40VFK4868397704			40VFK4868297703																								Successful-Equivalent
2825	WGE	UTM	WGE	MGRS	41		399999.400000	6499999.400000		41VLE9999999999			41VLE9999999999																								Successful-Equivalent
2826	WGE	UTM	WGE	MGRS	41		499999.400000	6499999.400000		41VME9999999999			41VME9999999999																								Successful-Equivalent
2827	WGE	UTM	WGE	MGRS	41		599999.400000	6499999.400000		41VNE9999999999			41VNE9999999999																								Successful-Equivalent
2828	WGE	UTM	WGE	MGRS	42		351316.100000	6497704.000000		42VUK5131697704			42VUK5131697704																								Successful-Equivalent
2829	WGE	UTM	WGE	MGRS	40		603038.400000	6995468.500000		40VFQ0303895469			40VFQ0303895468																								Successful-Equivalent
2830	WGE	UTM	WGE	MGRS	41		399999.400000	6999999.400000		41VLK9999999999			41VLK9999999999																								Successful-Equivalent
2831	WGE	UTM	WGE	MGRS	41		499999.400000	6999999.400000		41VMK9999999999			41VMK9999999999																								Successful-Equivalent
2832	WGE	UTM	WGE	MGRS	41		599999.400000	6999999.400000		41VNK9999999999			41VNK9999999999																								Successful-Equivalent
2833	WGE	UTM	WGE	MGRS	42		396960.400000	6995468.600000		42VUQ9696095469			42VUQ9696095468																								Successful-Equivalent
2834	WGE	UTM	WGE	MGRS	40		555556.100000	7493002.600000		40WEV5555693003			40WEV5555693002																								Successful-Equivalent
2835	WGE	UTM	WGE	MGRS	41		399999.400000	7499999.400000		41WLQ9999999999			41WLQ9999999999																								Successful-Equivalent
2836	WGE	UTM	WGE	MGRS	41		499999.400000	7499999.400000		41WMQ9999999999			41WMQ9999999999																								Successful-Equivalent
2837	WGE	UTM	WGE	MGRS	41		599999.400000	7499999.400000		41WNQ9999999999			41WNQ9999999999																								Successful-Equivalent
2838	WGE	UTM	WGE	MGRS	42		444442.700000	7493002.700000		42WVV4444393003			42WVV4444293002																								Successful-Equivalent
2839	WGE	UTM	WGE	MGRS	40		506523.500000	7990353.800000		40XEE0652490354			40XEE0652390353																								Successful-Equivalent
2840	WGE	UTM	WGE	MGRS	41		399999.400000	7999999.400000		41XLV9999999999			41XLV9999999999																								Successful-Equivalent
2841	WGE	UTM	WGE	MGRS	41		499999.400000	7999999.400000		41XMV9999999999			41XMV9999999999																								Successful-Equivalent
2842	WGE	UTM	WGE	MGRS	41		599999.400000	7999999.400000		41XNV9999999999			41XNV9999999999																								Successful-Equivalent
2843	WGE	UTM	WGE	MGRS	42		493475.300000	7990353.900000		42XVE9347590354			42XVE9347590353																								Successful-Equivalent
2844	WGE	UTM	WGE	MGRS	40		456236.000000	8487576.100000		40XDK5623687576			40XDK5623687576																								Successful-Equivalent
2845	WGE	UTM	WGE	MGRS	40		555690.400000	8497740.900000		40XEK5569097741			40XEK5569097740																								Successful-Equivalent
2846	WGE	UTM	WGE	MGRS	41		499999.400000	8499999.400000		41XME9999999999			41XME9999999999																								Successful-Equivalent
2847	WGE	UTM	WGE	MGRS	42		444308.400000	8497741.000000		42XVK4430897741			42XVK4430897741																								Successful-Equivalent
2848	WGE	UTM	WGE	MGRS	42		543762.800000	8487576.200000		42XWK4376387576			42XWK4376287576																								Successful-Equivalent
2849	WGE	UTM	WGE	MGRS	40		504435.800000	8995052.300000		40XEQ0443695052			40XEQ0443595052																								Successful-Equivalent
2850	WGE	UTM	WGE	MGRS	41		499999.400000	8999999.400000		41XMK9999999999			41XMK9999999999																								Successful-Equivalent
2851	WGE	UTM	WGE	MGRS	42		495563.000000	8995052.400000		42XVQ9556395052			42XVQ9556395052																								Successful-Equivalent
2852	WGE	UTM	WGE	MGRS	-40		456235.900000	1512422.700000		40CDA5623612423			40CDA5623512422																								Successful-Equivalent
2853	WGE	UTM	WGE	MGRS	-40		555690.300000	1502257.900000		40CEA5569002258			40CEA5569002257																								Successful-Equivalent
2854	WGE	UTM	WGE	MGRS	-41		499999.400000	1499999.400000		41CMQ9999999999			41CMQ9999999999																								Successful-Equivalent
2855	WGE	UTM	WGE	MGRS	-42		444308.500000	1502257.800000		42CVA4430802258			42CVA4430802257																								Successful-Equivalent
2856	WGE	UTM	WGE	MGRS	-42		543762.900000	1512422.600000		42CWA4376312423			42CWA4376212422																								Successful-Equivalent
2857	WGE	UTM	WGE	MGRS	-40		506523.400000	2009645.000000		40CEF0652309645			40CEF0652309645																								Successful-Equivalent
2858	WGE	UTM	WGE	MGRS	-41		399999.400000	1999999.400000		41CLV9999999999			41CLV9999999999																								Successful-Equivalent
