TEST CASE ID	INPUT DATUM(Code)	INPUT PROJECTION	OUTPUT DATUM(Code)	OUTPUT PROJECTION	INPUT ZONE	OUTPUT ZONE	INPUT_COORDS			OUTPUT_COORDS			CALCULATED_OUTPUT_COORDS				INPUT_SYSTEM_PARAMETERS										OUTPUT_SYSTEM_PARAMETERS										RESULTS
758	ADI-M	MGRS	ADI-M	UTM		-32	32JQF9498300120 			794983.000000	7000120.000000		794983.000002	7000120.000000		-32																					Warning-Equivalent
759	ADI-M	MGRS	ADI-M	UTM		-33	33JUA0000000000 			300000.000000	7000000.000000		300000.000000	7000000.000000		-33																					Warning-Equivalent
760	ADI-M	MGRS	ADI-M	UTM		-33	33JVA0000000000 			400000.000000	7000000.000000		400000.000000	7000000.000000		-33																					Warning-Equivalent
761	ADI-M	MGRS	ADI-M	UTM		-33	33JWA0000000000 			500000.000000	7000000.000000		500000.000000	7000000.000000		-33																					Warning-Equivalent
762	ADI-M	MGRS	ADI-M	UTM		-33	33JXA0000000000 			600000.000000	7000000.000000		600000.000000	7000000.000000		-33																					Warning-Equivalent
763	ADI-M	MGRS	ADI-M	UTM		-33	33JYA0000000000 			700000.000000	7000000.000000		700000.000000	7000000.000000		-33																					Warning-Equivalent
764	ADI-M	MGRS	ADI-M	UTM		-34	34JBF0501700120 			205017.000000	7000120.000000		205016.999998	7000120.000000		-34																					Warning-Equivalent
765	ADI-M	MGRS	ADI-M	UTM		-34	34JCF0482604885 			304826.000000	7004885.000000		304826.000000	7004885.000000		-34																					Warning-Equivalent
766	ADI-M	MGRS	ADI-M	UTM		-32	32KQL1712603678 			717126.000000	7503678.000000		717126.000000	7503678.000000		-32																					Warning-Equivalent
767	ADI-M	MGRS	ADI-M	UTM		-33	33KTF0000000000 			200000.000000	7500000.000000		199999.999999	7500000.000000		-33																					Warning-Equivalent
768	ADI-M	MGRS	ADI-M	UTM		-33	33KUF0000000000 			300000.000000	7500000.000000		300000.000000	7500000.000000		-33																					Warning-Equivalent
769	ADI-M	MGRS	ADI-M	UTM		-33	33KVF0000000000 			400000.000000	7500000.000000		400000.000000	7500000.000000		-33																					Warning-Equivalent
770	ADI-M	MGRS	ADI-M	UTM		-33	33KWF0000000000 			500000.000000	7500000.000000		500000.000000	7500000.000000		-33																					Warning-Equivalent
771	ADI-M	MGRS	ADI-M	UTM		-33	33KXF0000000000 			600000.000000	7500000.000000		600000.000000	7500000.000000		-33																					Warning-Equivalent
772	ADI-M	MGRS	ADI-M	UTM		-33	33KYF0000000000 			700000.000000	7500000.000000		700000.000000	7500000.000000		-33																					Warning-Equivalent
773	ADI-M	MGRS	ADI-M	UTM		-33	33KZF0000000000 			800000.000000	7500000.000000		800000.000001	7500000.000000		-33																					Warning-Equivalent
774	ADI-M	MGRS	ADI-M	UTM		-34	34KBL8287403678 			282874.000000	7503678.000000		282874.000000	7503678.000000		-34																					Warning-Equivalent
775	ADI-M	MGRS	ADI-M	UTM		-32	32KQR3528302676 			735283.000000	8002676.000000		735283.000000	8002676.000000		-32																					Warning-Equivalent
776	ADI-M	MGRS	ADI-M	UTM		-33	33KTL0000000000 			200000.000000	8000000.000000		199999.999999	8000000.000000		-33																					Warning-Equivalent
777	ADI-M	MGRS	ADI-M	UTM		-33	33KUL0000000000 			300000.000000	8000000.000000		300000.000000	8000000.000000		-33																					Warning-Equivalent
778	ADI-M	MGRS	ADI-M	UTM		-33	33KVL0000000000 			400000.000000	8000000.000000		400000.000000	8000000.000000		-33																					Warning-Equivalent
779	ADI-M	MGRS	ADI-M	UTM		-33	33KWL0000000000 			500000.000000	8000000.000000		500000.000000	8000000.000000		-33																					Warning-Equivalent
780	ADI-M	MGRS	ADI-M	UTM		-33	33KXL0000000000 			600000.000000	8000000.000000		600000.000000	8000000.000000		-33																					Warning-Equivalent
781	ADI-M	MGRS	ADI-M	UTM		-33	33KYL0000000000 			700000.000000	8000000.000000		700000.000000	8000000.000000		-33																					Warning-Equivalent
782	ADI-M	MGRS	ADI-M	UTM		-33	33KZL0000000000 			800000.000000	8000000.000000		800000.000001	8000000.000000		-33																					Warning-Equivalent
783	ADI-M	MGRS	ADI-M	UTM		-34	34KBR6471702676 			264717.000000	8002676.000000		264717.000000	8002676.000000		-34																					Warning-Equivalent
784	ADI-M	MGRS	ADI-M	UTM		-32	32LQA4952901847 			749529.000000	8501847.000000		749529.000000	8501847.000000		-32																					Warning-Equivalent
785	ADI-M	MGRS	ADI-M	UTM		-33	33LTR0000000000 			200000.000000	8500000.000000		200000.000000	8500000.000000		-33																					Warning-Equivalent
786	ADI-M	MGRS	ADI-M	UTM		-33	33LUR0000000000 			300000.000000	8500000.000000		300000.000000	8500000.000000		-33																					Warning-Equivalent
787	ADI-M	MGRS	ADI-M	UTM		-33	33LVR0000000000 			400000.000000	8500000.000000		400000.000000	8500000.000000		-33																					Warning-Equivalent
788	ADI-M	MGRS	ADI-M	UTM		-33	33LWR0000000000 			500000.000000	8500000.000000		500000.000000	8500000.000000		-33																					Warning-Equivalent
789	ADI-M	MGRS	ADI-M	UTM		-33	33LXR0000000000 			600000.000000	8500000.000000		600000.000000	8500000.000000		-33																					Warning-Equivalent
790	ADI-M	MGRS	ADI-M	UTM		-33	33LYR0000000000 			700000.000000	8500000.000000		700000.000000	8500000.000000		-33																					Warning-Equivalent
791	ADI-M	MGRS	ADI-M	UTM		-33	33LZR0000000000 			800000.000000	8500000.000000		800000.000000	8500000.000000		-33																					Warning-Equivalent
792	ADI-M	MGRS	ADI-M	UTM		-34	34LBA5047101847 			250471.000000	8501847.000000		250471.000000	8501847.000000		-34																					Warning-Equivalent
793	ADI-M	MGRS	ADI-M	UTM		-32	32LQF5977101153 			759771.000000	9001153.000000		759771.000000	9001153.000000		-32																					Warning-Equivalent
794	ADI-M	MGRS	ADI-M	UTM		-33	33LTA0000000000 			200000.000000	9000000.000000		200000.000001	9000000.000000		-33																					Warning-Equivalent
795	ADI-M	MGRS	ADI-M	UTM		-33	33LUA0000000000 			300000.000000	9000000.000000		300000.000000	9000000.000000		-33																					Warning-Equivalent
796	ADI-M	MGRS	ADI-M	UTM		-33	33LVA0000000000 			400000.000000	9000000.000000		400000.000000	9000000.000000		-33																					Warning-Equivalent
797	ADI-M	MGRS	ADI-M	UTM		-33	33LWA0000000000 			500000.000000	9000000.000000		500000.000000	9000000.000000		-33																					Warning-Equivalent
798	ADI-M	MGRS	ADI-M	UTM		-33	33LXA0000000000 			600000.000000	9000000.000000		600000.000000	9000000.000000		-33																					Warning-Equivalent
799	ADI-M	MGRS	ADI-M	UTM		-33	33LYA0000000000 			700000.000000	9000000.000000		700000.000000	9000000.000000		-33																					Warning-Equivalent
800	ADI-M	MGRS	ADI-M	UTM		-33	33LZA0000000000 			800000.000000	9000000.000000		799999.999999	9000000.000000		-33																					Warning-Equivalent
801	ADI-M	MGRS	ADI-M	UTM		-34	34LBF4022901153 			240229.000000	9001153.000000		240229.000000	9001153.000000		-34																					Warning-Equivalent
802	ADI-M	MGRS	ADI-M	UTM		-32	32MQL6594300553 			765943.000000	9500553.000000		765943.000000	9500553.000000		-32																					Warning-Equivalent
803	ADI-M	MGRS	ADI-M	UTM		-33	33MTF0000000000 			200000.000000	9500000.000000		200000.000001	9500000.000000		-33																					Warning-Equivalent
804	ADI-M	MGRS	ADI-M	UTM		-33	33MUF0000000000 			300000.000000	9500000.000000		300000.000000	9500000.000000		-33																					Warning-Equivalent
805	ADI-M	MGRS	ADI-M	UTM		-33	33MVF0000000000 			400000.000000	9500000.000000		400000.000000	9500000.000000		-33																					Warning-Equivalent
806	ADI-M	MGRS	ADI-M	UTM		-33	33MWF0000000000 			500000.000000	9500000.000000		500000.000000	9500000.000000		-33																					Successful-Equivalent
807	ADI-M	MGRS	ADI-M	UTM		-33	33MXF0000000000 			600000.000000	9500000.000000		600000.000000	9500000.000000		-33																					Successful-Equivalent
808	ADI-M	MGRS	ADI-M	UTM		-33	33MYF0000000000 			700000.000000	9500000.000000		700000.000000	9500000.000000		-33																					Successful-Equivalent
809	ADI-M	MGRS	ADI-M	UTM		-33	33MZF0000000000 			800000.000000	9500000.000000		799999.999999	9500000.000000		-33																					Successful-Equivalent
810	ADI-M	MGRS	ADI-M	UTM		-34	34MBL3405700553 			234057.000000	9500553.000000		234057.000000	9500553.000000		-34																					Successful-Equivalent
811	ADI-M	MGRS	ADI-M	UTM		32	32NQR6800500000 			768005.000000	0.000000		768005.000000	0.000000		32																					Warning-Equivalent
812	ADI-M	MGRS	ADI-M	UTM		33	33NTL0000000000 			200000.000000	0.000000		200000.000001	0.000000		33																					Warning-Equivalent
813	ADI-M	MGRS	ADI-M	UTM		33	33NUL0000000000 			300000.000000	0.000000		300000.000000	0.000000		33																					Warning-Equivalent
814	ADI-M	MGRS	ADI-M	UTM		33	33NVL0000000000 			400000.000000	0.000000		400000.000000	0.000000		33																					Warning-Equivalent
815	ADI-M	MGRS	ADI-M	UTM		33	33NWL0000000000 			500000.000000	0.000000		500000.000000	0.000000		33																					Successful-Equivalent
816	ADI-M	MGRS	ADI-M	UTM		33	33NXL0000000000 			600000.000000	0.000000		600000.000000	0.000000		33																					Successful-Equivalent
817	ADI-M	MGRS	ADI-M	UTM		33	33NYL0000000000 			700000.000000	0.000000		700000.000000	0.000000		33																					Successful-Equivalent
818	ADI-M	MGRS	ADI-M	UTM		33	33NZL0000000000 			800000.000000	0.000000		799999.999999	0.000000		33																					Successful-Equivalent
819	ADI-M	MGRS	ADI-M	UTM		34	34NBR3199500000 			231995.000000	0.000000		231995.000000	0.000000		34																					Successful-Equivalent
820	ADI-M	MGRS	ADI-M	UTM		33	33NYL6800500000 			768005.000000	0.000000		768005.000000	0.000000		33																					Successful-Equivalent
821	ADI-M	MGRS	ADI-M	UTM		34	34NBR0000000000 			200000.000000	0.000000		200000.000001	0.000000		34																					Successful-Equivalent
822	ADI-M	MGRS	ADI-M	UTM		34	34NCR0000000000 			300000.000000	0.000000		300000.000000	0.000000		34																					Successful-Equivalent
823	ADI-M	MGRS	ADI-M	UTM		34	34NDR0000000000 			400000.000000	0.000000		400000.000000	0.000000		34																					Successful-Equivalent
824	ADI-M	MGRS	ADI-M	UTM		34	34NER0000000000 			500000.000000	0.000000		500000.000000	0.000000		34																					Successful-Equivalent
825	ADI-M	MGRS	ADI-M	UTM		34	34NFR0000000000 			600000.000000	0.000000		600000.000000	0.000000		34																					Successful-Equivalent
826	ADI-M	MGRS	ADI-M	UTM		34	34NGR0000000000 			700000.000000	0.000000		700000.000000	0.000000		34																					Successful-Equivalent
827	ADI-M	MGRS	ADI-M	UTM		34	34NHR0000000000 			800000.000000	0.000000		799999.999999	0.000000		34																					Successful-Equivalent
828	ADI-M	MGRS	ADI-M	UTM		35	35NKL3199500000 			231995.000000	0.000000		231995.000000	0.000000		35																					Successful-Equivalent
829	ADI-M	MGRS	ADI-M	UTM		33	33NYQ6594399447 			765943.000000	499447.000000		765943.000000	499447.000000		33																					Successful-Equivalent
830	ADI-M	MGRS	ADI-M	UTM		34	34NBA0000000000 			200000.000000	500000.000000		200000.000001	500000.000000		34																					Successful-Equivalent
831	ADI-M	MGRS	ADI-M	UTM		34	34NCA0000000000 			300000.000000	500000.000000		300000.000000	500000.000000		34																					Successful-Equivalent
832	ADI-M	MGRS	ADI-M	UTM		34	34NDA0000000000 			400000.000000	500000.000000		400000.000000	500000.000000		34																					Successful-Equivalent
833	ADI-M	MGRS	ADI-M	UTM		34	34NEA0000000000 			500000.000000	500000.000000		500000.000000	500000.000000		34																					Successful-Equivalent
834	ADI-M	MGRS	ADI-M	UTM		34	34NFA0000000000 			600000.000000	500000.000000		600000.000000	500000.000000		34																					Successful-Equivalent
835	ADI-M	MGRS	ADI-M	UTM		34	34NGA0000000000 			700000.000000	500000.000000		700000.000000	500000.000000		34																					Successful-Equivalent
836	ADI-M	MGRS	ADI-M	UTM		34	34NHA0000000000 			800000.000000	500000.000000		799999.999999	500000.000000		34																					Successful-Equivalent
837	ADI-M	MGRS	ADI-M	UTM		35	35NKQ3405799447 			234057.000000	499447.000000		234057.000000	499447.000000		35																					Successful-Equivalent
838	ADI-M	MGRS	ADI-M	UTM		33	33PYV5977198847 			759771.000000	998847.000000		759771.000000	998847.000000		33																					Successful-Equivalent
839	ADI-M	MGRS	ADI-M	UTM		34	34PBF0000000000 			200000.000000	1000000.000000		200000.000001	1000000.000000		34																					Successful-Equivalent
840	ADI-M	MGRS	ADI-M	UTM		34	34PCF0000000000 			300000.000000	1000000.000000		300000.000000	1000000.000000		34																					Successful-Equivalent
841	ADI-M	MGRS	ADI-M	UTM		34	34PDF0000000000 			400000.000000	1000000.000000		400000.000000	1000000.000000		34																					Successful-Equivalent
842	ADI-M	MGRS	ADI-M	UTM		34	34PEF0000000000 			500000.000000	1000000.000000		500000.000000	1000000.000000		34																					Successful-Equivalent
843	ADI-M	MGRS	ADI-M	UTM		34	34PFF0000000000 			600000.000000	1000000.000000		600000.000000	1000000.000000		34																					Successful-Equivalent
844	ADI-M	MGRS	ADI-M	UTM		34	34PGF0000000000 			700000.000000	1000000.000000		700000.000000	1000000.000000		34																					Successful-Equivalent
845	ADI-M	MGRS	ADI-M	UTM		34	34PHF0000000000 			800000.000000	1000000.000000		799999.999999	1000000.000000		34																					Successful-Equivalent
846	ADI-M	MGRS	ADI-M	UTM		35	35PKV4022998847 			240229.000000	998847.000000		240229.000000	998847.000000		35																					Successful-Equivalent
847	ADI-M	MGRS	ADI-M	UTM		33	33PYE4952998153 			749529.000000	1498153.000000		749529.000000	1498153.000000		33																					Successful-Equivalent
848	ADI-M	MGRS	ADI-M	UTM		34	34PBL0000000000 			200000.000000	1500000.000000		200000.000000	1500000.000000		34																					Successful-Equivalent
849	ADI-M	MGRS	ADI-M	UTM		34	34PCL0000000000 			300000.000000	1500000.000000		300000.000000	1500000.000000		34																					Successful-Equivalent
850	ADI-M	MGRS	ADI-M	UTM		34	34PDL0000000000 			400000.000000	1500000.000000		400000.000000	1500000.000000		34																					Successful-Equivalent
851	ADI-M	MGRS	ADI-M	UTM		34	34PEL0000000000 			500000.000000	1500000.000000		500000.000000	1500000.000000		34																					Successful-Equivalent
852	ADI-M	MGRS	ADI-M	UTM		34	34PFL0000000000 			600000.000000	1500000.000000		600000.000000	1500000.000000		34																					Successful-Equivalent
853	ADI-M	MGRS	ADI-M	UTM		34	34PGL0000000000 			700000.000000	1500000.000000		700000.000000	1500000.000000		34																					Successful-Equivalent
854	ADI-M	MGRS	ADI-M	UTM		34	34PHL0000000000 			800000.000000	1500000.000000		800000.000000	1500000.000000		34																					Successful-Equivalent
855	ADI-M	MGRS	ADI-M	UTM		35	35PKE5047198153 			250471.000000	1498153.000000		250471.000000	1498153.000000		35																					Successful-Equivalent
856	ADI-M	MGRS	ADI-M	UTM		33	33QYK3528397324 			735283.000000	1997324.000000		735283.000000	1997324.000000		33																					Successful-Equivalent
857	ADI-M	MGRS	ADI-M	UTM		34	34QBR0000000000 			200000.000000	2000000.000000		199999.999999	2000000.000000		34																					Successful-Equivalent
858	ADI-M	MGRS	ADI-M	UTM		34	34QCR0000000000 			300000.000000	2000000.000000		300000.000000	2000000.000000		34																					Successful-Equivalent
859	ADI-M	MGRS	ADI-M	UTM		34	34QDR0000000000 			400000.000000	2000000.000000		400000.000000	2000000.000000		34																					Successful-Equivalent
860	ADI-M	MGRS	ADI-M	UTM		34	34QER0000000000 			500000.000000	2000000.000000		500000.000000	2000000.000000		34																					Successful-Equivalent
861	ADI-M	MGRS	ADI-M	UTM		34	34QFR0000000000 			600000.000000	2000000.000000		600000.000000	2000000.000000		34																					Successful-Equivalent
862	ADI-M	MGRS	ADI-M	UTM		34	34QGR0000000000 			700000.000000	2000000.000000		700000.000000	2000000.000000		34																					Successful-Equivalent
863	ADI-M	MGRS	ADI-M	UTM		34	34QHR0000000000 			800000.000000	2000000.000000		800000.000001	2000000.000000		34																					Successful-Equivalent
864	ADI-M	MGRS	ADI-M	UTM		35	35QKK6471797324 			264717.000000	1997324.000000		264717.000000	1997324.000000		35																					Successful-Equivalent
865	ADI-M	MGRS	ADI-M	UTM		34	34QBA0000000000 			200000.000000	2500000.000000		199999.999999	2500000.000000		34																					Successful-Equivalent
866	ADI-M	MGRS	ADI-M	UTM		34	34QCA0000000000 			300000.000000	2500000.000000		300000.000000	2500000.000000		34																					Successful-Equivalent
867	ADI-M	MGRS	ADI-M	UTM		34	34QDA0000000000 			400000.000000	2500000.000000		400000.000000	2500000.000000		34																					Successful-Equivalent
868	ADI-M	MGRS	ADI-M	UTM		34	34QEA0000000000 			500000.000000	2500000.000000		500000.000000	2500000.000000		34																					Successful-Equivalent
869	ADI-M	MGRS	ADI-M	UTM		34	34QFA0000000000 			600000.000000	2500000.000000		600000.000000	2500000.000000		34																					Successful-Equivalent
870	ADI-M	MGRS	ADI-M	UTM		34	34QGA0000000000 			700000.000000	2500000.000000		700000.000000	2500000.000000		34																					Successful-Equivalent
871	ADI-M	MGRS	ADI-M	UTM		34	34QHA0000000000 			800000.000000	2500000.000000		800000.000001	2500000.000000		34																					Successful-Equivalent
872	ADI-M	MGRS	ADI-M	UTM		33	33RYV9498399880 			794983.000000	2999880.000000		794983.000002	2999880.000000		33																					Successful-Equivalent
873	ADI-M	MGRS	ADI-M	UTM		34	34RCF0000000000 			300000.000000	3000000.000000		300000.000000	3000000.000000		34																					Successful-Equivalent
874	ADI-M	MGRS	ADI-M	UTM		34	34RDF0000000000 			400000.000000	3000000.000000		400000.000000	3000000.000000		34																					Successful-Equivalent
875	ADI-M	MGRS	ADI-M	UTM		34	34REF0000000000 			500000.000000	3000000.000000		500000.000000	3000000.000000		34																					Successful-Equivalent
876	ADI-M	MGRS	ADI-M	UTM		34	34RFF0000000000 			600000.000000	3000000.000000		600000.000000	3000000.000000		34																					Successful-Equivalent
877	ADI-M	MGRS	ADI-M	UTM		34	34RGF0000000000 			700000.000000	3000000.000000		700000.000000	3000000.000000		34																					Successful-Equivalent
878	ADI-M	MGRS	ADI-M	UTM		35	35RKV0501799880 			205017.000000	2999880.000000		205016.999998	2999880.000000		35																					Successful-Equivalent
879	ADI-M	MGRS	ADI-M	UTM		33	33RYE6932699158 			769326.000000	3499158.000000		769326.000001	3499158.000000		33																					Warning-Equivalent
880	ADI-M	MGRS	ADI-M	UTM		34	34RCL0000000000 			300000.000000	3500000.000000		300000.000000	3500000.000000		34																					Warning-Equivalent
881	ADI-M	MGRS	ADI-M	UTM		34	34RDL0000000000 			400000.000000	3500000.000000		400000.000000	3500000.000000		34																					Warning-Equivalent
882	ADI-M	MGRS	ADI-M	UTM		34	34REL0000000000 			500000.000000	3500000.000000		500000.000000	3500000.000000		34																					Warning-Equivalent
883	ADI-M	MGRS	ADI-M	UTM		34	34RFL0000000000 			600000.000000	3500000.000000		600000.000000	3500000.000000		34																					Warning-Equivalent
884	ADI-M	MGRS	ADI-M	UTM		34	34RGL0000000000 			700000.000000	3500000.000000		700000.000000	3500000.000000		34																					Warning-Equivalent
885	ADI-M	MGRS	ADI-M	UTM		35	35RKE3067499158 			230674.000000	3499158.000000		230673.999999	3499158.000000		35																					Warning-Equivalent
886	ADI-M	MGRS	ADI-M	UTM		33	33SYK4017498153 			740174.000000	3998153.000000		740174.000001	3998153.000000		33																					Warning-Equivalent
887	ADI-M	MGRS	ADI-M	UTM		34	34SCR0000000000 			300000.000000	4000000.000000		300000.000000	4000000.000000		34																					Warning-Equivalent
888	ADI-M	MGRS	ADI-M	UTM		34	34SDR0000000000 			400000.000000	4000000.000000		400000.000000	4000000.000000		34																					Warning-Equivalent
889	ADI-M	MGRS	ADI-M	UTM		34	34SER0000000000 			500000.000000	4000000.000000		500000.000000	4000000.000000		34																					Warning-Equivalent
890	ADI-M	MGRS	ADI-M	UTM		34	34SFR0000000000 			600000.000000	4000000.000000		600000.000000	4000000.000000		34																					Warning-Equivalent
891	ADI-M	MGRS	ADI-M	UTM		34	34SGR0000000000 			700000.000000	4000000.000000		700000.000000	4000000.000000		34																					Warning-Equivalent
892	ADI-M	MGRS	ADI-M	UTM		35	35SKK5982698153 			259826.000000	3998153.000000		259825.999999	3998153.000000		35																					Warning-Equivalent
893	ADI-M	MGRS	ADI-M	UTM		34	34TCA0000000000 			300000.000000	4500000.000000		300000.000000	4500000.000000		34																					Warning-Equivalent
894	ADI-M	MGRS	ADI-M	UTM		34	34TDA0000000000 			400000.000000	4500000.000000		400000.000000	4500000.000000		34																					Warning-Equivalent
895	ADI-M	MGRS	ADI-M	UTM		34	34TEA0000000000 			500000.000000	4500000.000000		500000.000000	4500000.000000		34																					Warning-Equivalent
896	ADI-M	MGRS	ADI-M	UTM		34	34TFA0000000000 			600000.000000	4500000.000000		600000.000000	4500000.000000		34																					Warning-Equivalent
897	ADI-M	MGRS	ADI-M	UTM		34	34TGA0000000000 			700000.000000	4500000.000000		700000.000000	4500000.000000		34																					Warning-Equivalent
898	ADI-M	MGRS	ADI-M	UTM		34	34TCF0000000000 			300000.000000	5000000.000000		300000.000000	5000000.000000		34																					Warning-Equivalent
899	ADI-M	MGRS	ADI-M	UTM		34	34TDF0000000000 			400000.000000	5000000.000000		400000.000000	5000000.000000		34																					Warning-Equivalent
900	ADI-M	MGRS	ADI-M	UTM		34	34TEF0000000000 			500000.000000	5000000.000000		500000.000000	5000000.000000		34																					Warning-Equivalent
901	ADI-M	MGRS	ADI-M	UTM		34	34TFF0000000000 			600000.000000	5000000.000000		600000.000000	5000000.000000		34																					Warning-Equivalent
902	ADI-M	MGRS	ADI-M	UTM		34	34TGF0000000000 			700000.000000	5000000.000000		700000.000000	5000000.000000		34																					Warning-Equivalent
903	ADI-M	MGRS	ADI-M	UTM		34	34UCL0000000000 			300000.000000	5500000.000000		300000.000000	5500000.000000		34																					Warning-Equivalent
904	ADI-M	MGRS	ADI-M	UTM		34	34UDL0000000000 			400000.000000	5500000.000000		400000.000000	5500000.000000		34																					Warning-Equivalent
905	ADI-M	MGRS	ADI-M	UTM		34	34UEL0000000000 			500000.000000	5500000.000000		500000.000000	5500000.000000		34																					Warning-Equivalent
906	ADI-M	MGRS	ADI-M	UTM		34	34UFL0000000000 			600000.000000	5500000.000000		600000.000000	5500000.000000		34																					Warning-Equivalent
907	ADI-M	MGRS	ADI-M	UTM		34	34UGL0000000000 			700000.000000	5500000.000000		700000.000000	5500000.000000		34																					Warning-Equivalent
908	ADI-M	MGRS	ADI-M	UTM		33	33UXK9220699669 			692206.000000	5999669.000000		692206.000000	5999669.000000		33																					Warning-Equivalent
909	ADI-M	MGRS	ADI-M	UTM		34	34UDR0000000000 			400000.000000	6000000.000000		400000.000000	6000000.000000		34																					Warning-Equivalent
910	ADI-M	MGRS	ADI-M	UTM		34	34UER0000000000 			500000.000000	6000000.000000		500000.000000	6000000.000000		34																					Warning-Equivalent
911	ADI-M	MGRS	ADI-M	UTM		34	34UFR0000000000 			600000.000000	6000000.000000		600000.000000	6000000.000000		34																					Warning-Equivalent
912	ADI-M	MGRS	ADI-M	UTM		35	35ULK0779499669 			307794.000000	5999669.000000		307794.000000	5999669.000000		35																					Warning-Equivalent
913	ADI-M	MGRS	ADI-M	UTM		33	33VXQ4867797704 			648677.000000	6497704.000000		648677.000000	6497704.000000		33																					Warning-Equivalent
914	ADI-M	MGRS	ADI-M	UTM		34	34VDA0000000000 			400000.000000	6500000.000000		400000.000000	6500000.000000		34																					Warning-Equivalent
915	ADI-M	MGRS	ADI-M	UTM		34	34VEA0000000000 			500000.000000	6500000.000000		500000.000000	6500000.000000		34																					Warning-Equivalent
916	ADI-M	MGRS	ADI-M	UTM		34	34VFA0000000000 			600000.000000	6500000.000000		600000.000000	6500000.000000		34																					Warning-Equivalent
917	ADI-M	MGRS	ADI-M	UTM		35	35VLQ5132397704 			351323.000000	6497704.000000		351323.000000	6497704.000000		35																					Warning-Equivalent
918	ADI-M	MGRS	ADI-M	UTM		33	33VXV0303195469 			603031.000000	6995469.000000		603031.000000	6995469.000000		33																					Warning-Equivalent
919	ADI-M	MGRS	ADI-M	UTM		34	34VDF0000000000 			400000.000000	7000000.000000		400000.000000	7000000.000000		34																					Warning-Equivalent
920	ADI-M	MGRS	ADI-M	UTM		34	34VEF0000000000 			500000.000000	7000000.000000		500000.000000	7000000.000000		34																					Warning-Equivalent
921	ADI-M	MGRS	ADI-M	UTM		34	34VFF0000000000 			600000.000000	7000000.000000		600000.000000	7000000.000000		34																					Warning-Equivalent
922	ADI-M	MGRS	ADI-M	UTM		35	35VLV9696995469 			396969.000000	6995469.000000		396969.000000	6995469.000000		35																					Warning-Equivalent
923	ADI-M	MGRS	ADI-M	UTM		33	33WWE5554893003 			555548.000000	7493003.000000		555548.000000	7493003.000000		33																					Warning-Equivalent
924	ADI-M	MGRS	ADI-M	UTM		34	34WDL0000000000 			400000.000000	7500000.000000		400000.000000	7500000.000000		34																					Warning-Equivalent
925	ADI-M	MGRS	ADI-M	UTM		34	34WEL0000000000 			500000.000000	7500000.000000		500000.000000	7500000.000000		34																					Warning-Equivalent
926	ADI-M	MGRS	ADI-M	UTM		34	34WFL0000000000 			600000.000000	7500000.000000		600000.000000	7500000.000000		34																					Warning-Equivalent
927	ADI-M	MGRS	ADI-M	UTM		35	35WME4445293003 			444452.000000	7493003.000000		444452.000000	7493003.000000		35																					Warning-Equivalent
928	ADI-M	MGRS	ADI-M	UTM		33	33XWK0651590354 			506515.000000	7990354.000000		506515.000000	7990354.000000		33																					Warning-Equivalent
929	ADI-M	MGRS	ADI-M	UTM		33	33XXL0599500299 			605995.000000	8000299.000000		605994.999999	8000299.000000		33																					Warning-Equivalent
930	ADI-M	MGRS	ADI-M	UTM		35	35XKL9447510252 			294475.000000	8010252.000000		294475.000295	8010251.999980		35																					Warning-Equivalent
931	ADI-M	MGRS	ADI-M	UTM		35	35XLL9400500299 			394005.000000	8000299.000000		394005.000001	8000299.000000		35																					Warning-Equivalent
932	ADI-M	MGRS	ADI-M	UTM		35	35XMK9348590354 			493485.000000	7990354.000000		493485.000000	7990354.000000		35																					Warning-Equivalent
933	ADI-M	MGRS	ADI-M	UTM		33	33XVQ5622787576 			456227.000000	8487576.000000		456227.000000	8487576.000000		33																					Warning-Equivalent
934	ADI-M	MGRS	ADI-M	UTM		33	33XWQ5568197741 			555681.000000	8497741.000000		555681.000000	8497741.000000		33																					Warning-Equivalent
935	ADI-M	MGRS	ADI-M	UTM		35	35XLR4482707911 			344827.000000	8507911.000000		344827.000236	8507910.999983		35																					Warning-Equivalent
936	ADI-M	MGRS	ADI-M	UTM		35	35XMQ4431997741 			444319.000000	8497741.000000		444319.000000	8497741.000000		35																					Warning-Equivalent
937	ADI-M	MGRS	ADI-M	UTM		35	35XNQ4377387576 			543773.000000	8487576.000000		543773.000000	8487576.000000		35																					Warning-Equivalent
938	ADI-M	MGRS	ADI-M	UTM		33	33XWV0442695052 			504426.000000	8995052.000000		504426.000000	8995052.000000		33																					Warning-Equivalent
939	ADI-M	MGRS	ADI-M	UTM		35	35XLA9610805379 			396108.000000	9005379.000000		396108.000165	9005378.999987		35																					Warning-Equivalent
940	ADI-M	MGRS	ADI-M	UTM		35	35XMV9557495052 			495574.000000	8995052.000000		495574.000000	8995052.000000		35																					Warning-Equivalent
941	ADI-M	MGRS	ADI-M	UTM		-33	33CVF5622712424 			456227.000000	1512424.000000		456227.000000	1512424.000000		-33																					Warning-Equivalent
942	ADI-M	MGRS	ADI-M	UTM		-33	33CWF5568102259 			555681.000000	1502259.000000		555681.000000	1502259.000000		-33																					Warning-Equivalent
943	ADI-M	MGRS	ADI-M	UTM		-34	34CEL0000000000 			500000.000000	1500000.000000		500000.000000	1500000.000000		-34																					Warning-Equivalent
