TEST CASE ID	INPUT DATUM(Code)	INPUT PROJECTION	OUTPUT DATUM(Code)	OUTPUT PROJECTION	INPUT ZONE	OUTPUT ZONE	INPUT_COORDS			OUTPUT_COORDS			CALCULATED_OUTPUT_COORDS				INPUT_SYSTEM_PARAMETERS										OUTPUT_SYSTEM_PARAMETERS										RESULTS
656	CAC	Geocentric	CAC	Geodetic			-3394513.420000	3394513.420000	4769987.990000	45.000000	135.000000	400000.000000	45.000000	135.000000	399999.995576																						Warning-Equivalent
657	CAC	Geodetic	CAC	Geocentric			45.000000	135.000000	500000.000000	-3444513.420000	3444513.420000	4840698.670000	-3444513.423582	3444513.423582	4840698.669310																						Warning-Equivalent
658	CAC	Geocentric	CAC	Geodetic			-3444513.420000	3444513.420000	4840698.670000	45.000000	135.000000	500000.000000	45.000000	135.000000	499999.996906																						Warning-Equivalent
659	CAC	Geodetic	CAC	Geocentric			45.000000	180.000000	-100000.000000	-4447013.530000	0.000000	4416434.600000	-4447013.530693	0.000000	4416434.600598																						Warning-Equivalent
660	CAC	Geocentric	CAC	Geodetic			-4447013.530000	0.000000	4416434.600000	45.000000	180.000000	-100000.000000	45.000000	180.000000	-100000.000913																						Warning-Equivalent
661	CAC	Geodetic	CAC	Geocentric			45.000000	180.000000	0.000000	-4517724.210000	0.000000	4487145.280000	-4517724.208812	0.000000	4487145.278717																						Warning-Equivalent
662	CAC	Geocentric	CAC	Geodetic			-4517724.210000	0.000000	4487145.280000	45.000000	180.000000	0.000000	45.000000	180.000000	0.001748																						Warning-Equivalent
663	CAC	Geodetic	CAC	Geocentric			45.000000	180.000000	100000.000000	-4588434.890000	0.000000	4557855.960000	-4588434.886931	0.000000	4557855.956835																						Warning-Equivalent
664	CAC	Geocentric	CAC	Geodetic			-4588434.890000	0.000000	4557855.960000	45.000000	180.000000	100000.000000	45.000000	180.000000	100000.004408																						Warning-Equivalent
665	CAC	Geodetic	CAC	Geocentric			45.000000	180.000000	200000.000000	-4659145.570000	0.000000	4628566.630000	-4659145.565049	0.000000	4628566.634954																						Warning-Equivalent
666	CAC	Geocentric	CAC	Geodetic			-4659145.570000	0.000000	4628566.630000	45.000000	180.000000	200000.000000	45.000000	180.000000	199999.999998																						Warning-Equivalent
667	CAC	Geodetic	CAC	Geocentric			45.000000	180.000000	300000.000000	-4729856.240000	0.000000	4699277.310000	-4729856.243168	0.000000	4699277.313072																						Warning-Equivalent
668	CAC	Geocentric	CAC	Geodetic			-4729856.240000	0.000000	4699277.310000	45.000000	180.000000	300000.000000	45.000000	180.000000	299999.995587																						Warning-Equivalent
669	CAC	Geodetic	CAC	Geocentric			45.000000	180.000000	400000.000000	-4800566.920000	0.000000	4769987.990000	-4800566.921287	0.000000	4769987.991191																						Warning-Equivalent
670	CAC	Geocentric	CAC	Geodetic			-4800566.920000	0.000000	4769987.990000	45.000000	180.000000	400000.000000	45.000000	180.000000	399999.998248																						Warning-Equivalent
671	CAC	Geodetic	CAC	Geocentric			45.000000	180.000000	500000.000000	-4871277.600000	0.000000	4840698.670000	-4871277.599405	0.000000	4840698.669310																						Warning-Equivalent
672	CAC	Geocentric	CAC	Geodetic			-4871277.600000	0.000000	4840698.670000	45.000000	180.000000	500000.000000	45.000000	180.000000	500000.000909																						Warning-Equivalent
673	CAC	Geodetic	CAC	Geocentric			45.000000	225.000000	-100000.000000	-3144513.420000	-3144513.420000	4416434.600000	-3144513.423582	-3144513.423582	4416434.600598																						Warning-Equivalent
674	CAC	Geocentric	CAC	Geodetic			-3144513.420000	-3144513.420000	4416434.600000	45.000000	225.000000	-100000.000000	45.000000	-135.000000	-100000.004004																						Warning-Equivalent
675	CAC	Geodetic	CAC	Geocentric			45.000000	225.000000	0.000000	-3194513.420000	-3194513.420000	4487145.280000	-3194513.423582	-3194513.423582	4487145.278717																						Warning-Equivalent
676	CAC	Geocentric	CAC	Geodetic			-3194513.420000	-3194513.420000	4487145.280000	45.000000	225.000000	0.000000	45.000000	-135.000000	-0.002674																						Warning-Equivalent
677	CAC	Geodetic	CAC	Geocentric			45.000000	225.000000	100000.000000	-3244513.420000	-3244513.420000	4557855.960000	-3244513.423582	-3244513.423582	4557855.956835																						Warning-Equivalent
678	CAC	Geocentric	CAC	Geodetic			-3244513.420000	-3244513.420000	4557855.960000	45.000000	225.000000	100000.000000	45.000000	-135.000000	99999.998656																						Warning-Equivalent
679	CAC	Geodetic	CAC	Geocentric			45.000000	225.000000	200000.000000	-3294513.420000	-3294513.420000	4628566.630000	-3294513.423582	-3294513.423582	4628566.634954																						Warning-Equivalent
680	CAC	Geocentric	CAC	Geodetic			-3294513.420000	-3294513.420000	4628566.630000	45.000000	225.000000	200000.000000	45.000000	-135.000000	199999.992915																						Warning-Equivalent
681	CAC	Geodetic	CAC	Geocentric			45.000000	225.000000	300000.000000	-3344513.420000	-3344513.420000	4699277.310000	-3344513.423582	-3344513.423582	4699277.313072																						Warning-Equivalent
682	CAC	Geocentric	CAC	Geodetic			-3344513.420000	-3344513.420000	4699277.310000	45.000000	225.000000	300000.000000	45.000000	-135.000000	299999.994246																						Warning-Equivalent
683	CAC	Geodetic	CAC	Geocentric			45.000000	225.000000	400000.000000	-3394513.420000	-3394513.420000	4769987.990000	-3394513.423582	-3394513.423582	4769987.991191																						Warning-Equivalent
684	CAC	Geocentric	CAC	Geodetic			-3394513.420000	-3394513.420000	4769987.990000	45.000000	225.000000	400000.000000	45.000000	-135.000000	399999.995576																						Warning-Equivalent
685	CAC	Geodetic	CAC	Geocentric			45.000000	225.000000	500000.000000	-3444513.420000	-3444513.420000	4840698.670000	-3444513.423582	-3444513.423582	4840698.669310																						Warning-Equivalent
686	CAC	Geocentric	CAC	Geodetic			-3444513.420000	-3444513.420000	4840698.670000	45.000000	225.000000	500000.000000	45.000000	-135.000000	499999.996906																						Warning-Equivalent
687	CAC	Geodetic	CAC	Geocentric			45.000000	270.000000	-100000.000000	0.000000	-4447013.530000	4416434.600000	0.000000	-4447013.530693	4416434.600598																						Warning-Equivalent
688	CAC	Geocentric	CAC	Geodetic			0.000000	-4447013.530000	4416434.600000	45.000000	270.000000	-100000.000000	45.000000	-90.000000	-100000.000913																						Warning-Equivalent
689	CAC	Geodetic	CAC	Geocentric			45.000000	270.000000	0.000000	0.000000	-4517724.210000	4487145.280000	0.000000	-4517724.208812	4487145.278717																						Warning-Equivalent
690	CAC	Geocentric	CAC	Geodetic			0.000000	-4517724.210000	4487145.280000	45.000000	270.000000	0.000000	45.000000	-90.000000	0.001748																						Warning-Equivalent
691	CAC	Geodetic	CAC	Geocentric			45.000000	270.000000	100000.000000	0.000000	-4588434.890000	4557855.960000	0.000000	-4588434.886931	4557855.956835																						Warning-Equivalent
692	CAC	Geocentric	CAC	Geodetic			0.000000	-4588434.890000	4557855.960000	45.000000	270.000000	100000.000000	45.000000	-90.000000	100000.004408																						Warning-Equivalent
693	CAC	Geodetic	CAC	Geocentric			45.000000	270.000000	200000.000000	0.000000	-4659145.570000	4628566.630000	0.000000	-4659145.565049	4628566.634954																						Warning-Equivalent
694	CAC	Geocentric	CAC	Geodetic			0.000000	-4659145.570000	4628566.630000	45.000000	270.000000	200000.000000	45.000000	-90.000000	199999.999998																						Warning-Equivalent
695	CAC	Geodetic	CAC	Geocentric			45.000000	270.000000	300000.000000	0.000000	-4729856.240000	4699277.310000	0.000000	-4729856.243168	4699277.313072																						Warning-Equivalent
696	CAC	Geocentric	CAC	Geodetic			0.000000	-4729856.240000	4699277.310000	45.000000	270.000000	300000.000000	45.000000	-90.000000	299999.995587																						Warning-Equivalent
697	CAC	Geodetic	CAC	Geocentric			45.000000	270.000000	400000.000000	0.000000	-4800566.920000	4769987.990000	0.000000	-4800566.921287	4769987.991191																						Warning-Equivalent
698	CAC	Geocentric	CAC	Geodetic			0.000000	-4800566.920000	4769987.990000	45.000000	270.000000	400000.000000	45.000000	-90.000000	399999.998248																						Warning-Equivalent
699	CAC	Geodetic	CAC	Geocentric			45.000000	270.000000	500000.000000	0.000000	-4871277.600000	4840698.670000	0.000000	-4871277.599405	4840698.669310																						Warning-Equivalent
700	CAC	Geocentric	CAC	Geodetic			0.000000	-4871277.600000	4840698.670000	45.000000	270.000000	500000.000000	45.000000	-90.000000	500000.000909																						Warning-Equivalent
701	CAC	Geodetic	CAC	Geocentric			45.000000	315.000000	-100000.000000	3144513.420000	-3144513.420000	4416434.600000	3144513.423582	-3144513.423582	4416434.600598																						Warning-Equivalent
702	CAC	Geocentric	CAC	Geodetic			3144513.420000	-3144513.420000	4416434.600000	45.000000	315.000000	-100000.000000	45.000000	-45.000000	-100000.004004																						Warning-Equivalent
703	CAC	Geodetic	CAC	Geocentric			45.000000	315.000000	0.000000	3194513.420000	-3194513.420000	4487145.280000	3194513.423582	-3194513.423582	4487145.278717																						Warning-Equivalent
704	CAC	Geocentric	CAC	Geodetic			3194513.420000	-3194513.420000	4487145.280000	45.000000	315.000000	0.000000	45.000000	-45.000000	-0.002674																						Warning-Equivalent
705	CAC	Geodetic	CAC	Geocentric			45.000000	315.000000	100000.000000	3244513.420000	-3244513.420000	4557855.960000	3244513.423582	-3244513.423582	4557855.956835																						Warning-Equivalent
706	CAC	Geocentric	CAC	Geodetic			3244513.420000	-3244513.420000	4557855.960000	45.000000	315.000000	100000.000000	45.000000	-45.000000	99999.998656																						Warning-Equivalent
707	CAC	Geodetic	CAC	Geocentric			45.000000	315.000000	200000.000000	3294513.420000	-3294513.420000	4628566.630000	3294513.423582	-3294513.423582	4628566.634954																						Warning-Equivalent
708	CAC	Geocentric	CAC	Geodetic			3294513.420000	-3294513.420000	4628566.630000	45.000000	315.000000	200000.000000	45.000000	-45.000000	199999.992915																						Warning-Equivalent
709	CAC	Geodetic	CAC	Geocentric			45.000000	315.000000	300000.000000	3344513.420000	-3344513.420000	4699277.310000	3344513.423582	-3344513.423582	4699277.313072																						Warning-Equivalent
710	CAC	Geocentric	CAC	Geodetic			3344513.420000	-3344513.420000	4699277.310000	45.000000	315.000000	300000.000000	45.000000	-45.000000	299999.994246																						Warning-Equivalent
711	CAC	Geodetic	CAC	Geocentric			45.000000	315.000000	400000.000000	3394513.420000	-3394513.420000	4769987.990000	3394513.423582	-3394513.423582	4769987.991191																						Warning-Equivalent
712	CAC	Geocentric	CAC	Geodetic			3394513.420000	-3394513.420000	4769987.990000	45.000000	315.000000	400000.000000	45.000000	-45.000000	399999.995576																						Warning-Equivalent
713	CAC	Geodetic	CAC	Geocentric			45.000000	315.000000	500000.000000	3444513.420000	-3444513.420000	4840698.670000	3444513.423582	-3444513.423582	4840698.669310																						Warning-Equivalent
714	CAC	Geocentric	CAC	Geodetic			3444513.420000	-3444513.420000	4840698.670000	45.000000	315.000000	500000.000000	45.000000	-45.000000	499999.996906																						Warning-Equivalent
715	CAC	Geodetic	CAC	Geocentric			90.000000	0.000000	-100000.000000	0.000000	0.000000	6256583.800000	0.000000	0.000000	6256583.800000																						Warning-Equivalent
716	CAC	Geocentric	CAC	Geodetic			0.000000	0.000000	6256583.800000	90.000000	0.000000	-100000.000000	90.000000	0.000000	-100000.000000																						Warning-Equivalent
717	CAC	Geodetic	CAC	Geocentric			90.000000	0.000000	0.000000	0.000000	0.000000	6356583.800000	0.000000	0.000000	6356583.800000																						Warning-Equivalent
718	CAC	Geocentric	CAC	Geodetic			0.000000	0.000000	6356583.800000	90.000000	0.000000	0.000000	90.000000	0.000000	-0.000000																						Warning-Equivalent
719	CAC	Geodetic	CAC	Geocentric			90.000000	0.000000	100000.000000	0.000000	0.000000	6456583.800000	0.000000	0.000000	6456583.800000																						Warning-Equivalent
720	CAC	Geocentric	CAC	Geodetic			0.000000	0.000000	6456583.800000	90.000000	0.000000	100000.000000	90.000000	0.000000	100000.000000																						Warning-Equivalent
721	CAC	Geodetic	CAC	Geocentric			90.000000	0.000000	200000.000000	0.000000	0.000000	6556583.800000	0.000000	0.000000	6556583.800000																						Warning-Equivalent
722	CAC	Geocentric	CAC	Geodetic			0.000000	0.000000	6556583.800000	90.000000	0.000000	200000.000000	90.000000	0.000000	200000.000000																						Warning-Equivalent
723	CAC	Geodetic	CAC	Geocentric			90.000000	0.000000	300000.000000	0.000000	0.000000	6656583.800000	0.000000	0.000000	6656583.800000																						Warning-Equivalent
724	CAC	Geocentric	CAC	Geodetic			0.000000	0.000000	6656583.800000	90.000000	0.000000	300000.000000	90.000000	0.000000	300000.000000																						Warning-Equivalent
725	CAC	Geodetic	CAC	Geocentric			90.000000	0.000000	400000.000000	0.000000	0.000000	6756583.800000	0.000000	0.000000	6756583.800000																						Warning-Equivalent
726	CAC	Geocentric	CAC	Geodetic			0.000000	0.000000	6756583.800000	90.000000	0.000000	400000.000000	90.000000	0.000000	400000.000000																						Warning-Equivalent
727	CAC	Geodetic	CAC	Geocentric			90.000000	0.000000	500000.000000	0.000000	0.000000	6856583.800000	0.000000	0.000000	6856583.800000																						Warning-Equivalent
728	CAC	Geocentric	CAC	Geodetic			0.000000	0.000000	6856583.800000	90.000000	0.000000	500000.000000	90.000000	0.000000	500000.000000																						Warning-Equivalent
729	ADI-M	Geodetic	ADI-M	Geocentric			-90.000000	0.000000	-100000.000000	0.000000	0.000000	-6256514.870000	0.000000	0.000000	-6256514.869550																						Warning-Equivalent
730	ADI-M	Geocentric	ADI-M	Geodetic			0.000000	0.000000	-6256514.870000	-90.000000	0.000000	-100000.000000	-90.000000	0.000000	-99999.999550																						Warning-Equivalent
731	ADI-M	Geodetic	ADI-M	Geocentric			-90.000000	0.000000	0.000000	0.000000	0.000000	-6356514.870000	0.000000	0.000000	-6356514.869550																						Warning-Equivalent
732	ADI-M	Geocentric	ADI-M	Geodetic			0.000000	0.000000	-6356514.870000	-90.000000	0.000000	0.000000	-90.000000	0.000000	0.000450																						Warning-Equivalent
733	ADI-M	Geodetic	ADI-M	Geocentric			-90.000000	0.000000	100000.000000	0.000000	0.000000	-6456514.870000	0.000000	0.000000	-6456514.869550																						Warning-Equivalent
734	ADI-M	Geocentric	ADI-M	Geodetic			0.000000	0.000000	-6456514.870000	-90.000000	0.000000	100000.000000	-90.000000	0.000000	100000.000450																						Warning-Equivalent
735	ADI-M	Geodetic	ADI-M	Geocentric			-90.000000	0.000000	200000.000000	0.000000	0.000000	-6556514.870000	0.000000	0.000000	-6556514.869550																						Warning-Equivalent
736	ADI-M	Geocentric	ADI-M	Geodetic			0.000000	0.000000	-6556514.870000	-90.000000	0.000000	200000.000000	-90.000000	0.000000	200000.000450																						Warning-Equivalent
737	ADI-M	Geodetic	ADI-M	Geocentric			-90.000000	0.000000	300000.000000	0.000000	0.000000	-6656514.870000	0.000000	0.000000	-6656514.869550																						Warning-Equivalent
738	ADI-M	Geocentric	ADI-M	Geodetic			0.000000	0.000000	-6656514.870000	-90.000000	0.000000	300000.000000	-90.000000	0.000000	300000.000450																						Warning-Equivalent
739	ADI-M	Geodetic	ADI-M	Geocentric			-90.000000	0.000000	400000.000000	0.000000	0.000000	-6756514.870000	0.000000	0.000000	-6756514.869550																						Warning-Equivalent
740	ADI-M	Geocentric	ADI-M	Geodetic			0.000000	0.000000	-6756514.870000	-90.000000	0.000000	400000.000000	-90.000000	0.000000	400000.000450																						Warning-Equivalent
741	ADI-M	Geodetic	ADI-M	Geocentric			-90.000000	0.000000	500000.000000	0.000000	0.000000	-6856514.870000	0.000000	0.000000	-6856514.869550																						Warning-Equivalent
742	ADI-M	Geocentric	ADI-M	Geodetic			0.000000	0.000000	-6856514.870000	-90.000000	0.000000	500000.000000	-90.000000	0.000000	500000.000450																						Warning-Equivalent
743	ADI-M	Geodetic	ADI-M	Geocentric			-45.000000	0.000000	-100000.000000	4447083.310000	0.000000	-4416346.440000	4447083.306089	0.000000	-4416346.443744																						Warning-Equivalent
744	ADI-M	Geocentric	ADI-M	Geodetic			4447083.310000	0.000000	-4416346.440000	-45.000000	0.000000	-100000.000000	-45.000000	0.000000	-99999.999882																						Warning-Equivalent
745	ADI-M	Geodetic	ADI-M	Geocentric			-45.000000	0.000000	0.000000	4517793.980000	0.000000	-4487057.120000	4517793.984208	0.000000	-4487057.121863																						Warning-Equivalent
746	ADI-M	Geocentric	ADI-M	Geodetic			4517793.980000	0.000000	-4487057.120000	-45.000000	0.000000	0.000000	-45.000000	0.000000	-0.004293																						Warning-Equivalent
747	ADI-M	Geodetic	ADI-M	Geocentric			-45.000000	0.000000	100000.000000	4588504.660000	0.000000	-4557767.800000	4588504.662327	0.000000	-4557767.799981																						Warning-Equivalent
748	ADI-M	Geocentric	ADI-M	Geodetic			4588504.660000	0.000000	-4557767.800000	-45.000000	0.000000	100000.000000	-45.000000	0.000000	99999.998368																						Warning-Equivalent
749	ADI-M	Geodetic	ADI-M	Geocentric			-45.000000	0.000000	200000.000000	4659215.340000	0.000000	-4628478.480000	4659215.340445	0.000000	-4628478.478100																						Warning-Equivalent
750	ADI-M	Geocentric	ADI-M	Geodetic			4659215.340000	0.000000	-4628478.480000	-45.000000	0.000000	200000.000000	-45.000000	0.000000	200000.001029																						Warning-Equivalent
751	ADI-M	Geodetic	ADI-M	Geocentric			-45.000000	0.000000	300000.000000	4729926.020000	0.000000	-4699189.160000	4729926.018564	0.000000	-4699189.156219																						Warning-Equivalent
752	ADI-M	Geocentric	ADI-M	Geodetic			4729926.020000	0.000000	-4699189.160000	-45.000000	0.000000	300000.000000	-45.000000	0.000000	300000.003689																						Warning-Equivalent
753	ADI-M	Geodetic	ADI-M	Geocentric			-45.000000	0.000000	400000.000000	4800636.700000	0.000000	-4769899.830000	4800636.696682	0.000000	-4769899.834337																						Warning-Equivalent
754	ADI-M	Geocentric	ADI-M	Geodetic			4800636.700000	0.000000	-4769899.830000	-45.000000	0.000000	400000.000000	-45.000000	0.000000	399999.999279																						Warning-Equivalent
755	ADI-M	Geodetic	ADI-M	Geocentric			-45.000000	0.000000	500000.000000	4871347.370000	0.000000	-4840610.510000	4871347.374801	0.000000	-4840610.512456																						Warning-Equivalent
756	ADI-M	Geocentric	ADI-M	Geodetic			4871347.370000	0.000000	-4840610.510000	-45.000000	0.000000	500000.000000	-45.000000	0.000000	499999.994868																						Warning-Equivalent
757	ADI-M	Geodetic	ADI-M	Geocentric			-45.000000	45.000000	-100000.000000	3144562.760000	3144562.760000	-4416346.440000	3144562.762237	3144562.762237	-4416346.443744																						Warning-Equivalent
758	ADI-M	Geocentric	ADI-M	Geodetic			3144562.760000	3144562.760000	-4416346.440000	-45.000000	45.000000	-100000.000000	-45.000000	45.000000	-100000.004885																						Warning-Equivalent
759	ADI-M	Geodetic	ADI-M	Geocentric			-45.000000	45.000000	0.000000	3194562.760000	3194562.760000	-4487057.120000	3194562.762237	3194562.762237	-4487057.121863																						Warning-Equivalent
760	ADI-M	Geocentric	ADI-M	Geodetic			3194562.760000	3194562.760000	-4487057.120000	-45.000000	45.000000	0.000000	-45.000000	45.000000	-0.003554																						Warning-Equivalent
761	ADI-M	Geodetic	ADI-M	Geocentric			-45.000000	45.000000	100000.000000	3244562.760000	3244562.760000	-4557767.800000	3244562.762237	3244562.762237	-4557767.799981																						Warning-Equivalent
762	ADI-M	Geocentric	ADI-M	Geodetic			3244562.760000	3244562.760000	-4557767.800000	-45.000000	45.000000	100000.000000	-45.000000	45.000000	99999.997776																						Warning-Equivalent
763	ADI-M	Geodetic	ADI-M	Geocentric			-45.000000	45.000000	200000.000000	3294562.760000	3294562.760000	-4628478.480000	3294562.762237	3294562.762237	-4628478.478100																						Warning-Equivalent
764	ADI-M	Geocentric	ADI-M	Geodetic			3294562.760000	3294562.760000	-4628478.480000	-45.000000	45.000000	200000.000000	-45.000000	45.000000	199999.999106																						Warning-Equivalent
765	ADI-M	Geodetic	ADI-M	Geocentric			-45.000000	45.000000	300000.000000	3344562.760000	3344562.760000	-4699189.160000	3344562.762237	3344562.762237	-4699189.156219																						Warning-Equivalent
766	ADI-M	Geocentric	ADI-M	Geodetic			3344562.760000	3344562.760000	-4699189.160000	-45.000000	45.000000	300000.000000	-45.000000	45.000000	300000.000437																						Warning-Equivalent
767	ADI-M	Geodetic	ADI-M	Geocentric			-45.000000	45.000000	400000.000000	3394562.760000	3394562.760000	-4769899.830000	3394562.762237	3394562.762237	-4769899.834337																						Warning-Equivalent
768	ADI-M	Geocentric	ADI-M	Geodetic			3394562.760000	3394562.760000	-4769899.830000	-45.000000	45.000000	400000.000000	-45.000000	45.000000	399999.994696																						Warning-Equivalent
769	ADI-M	Geodetic	ADI-M	Geocentric			-45.000000	45.000000	500000.000000	3444562.760000	3444562.760000	-4840610.510000	3444562.762237	3444562.762237	-4840610.512456																						Warning-Equivalent
770	ADI-M	Geocentric	ADI-M	Geodetic			3444562.760000	3444562.760000	-4840610.510000	-45.000000	45.000000	500000.000000	-45.000000	45.000000	499999.996026																						Warning-Equivalent
771	ADI-M	Geodetic	ADI-M	Geocentric			-45.000000	90.000000	-100000.000000	0.000000	4447083.310000	-4416346.440000	0.000000	4447083.306089	-4416346.443744																						Warning-Equivalent
772	ADI-M	Geocentric	ADI-M	Geodetic			0.000000	4447083.310000	-4416346.440000	-45.000000	90.000000	-100000.000000	-45.000000	90.000000	-99999.999882																						Warning-Equivalent
773	ADI-M	Geodetic	ADI-M	Geocentric			-45.000000	90.000000	0.000000	0.000000	4517793.980000	-4487057.120000	0.000000	4517793.984208	-4487057.121863																						Warning-Equivalent
774	ADI-M	Geocentric	ADI-M	Geodetic			0.000000	4517793.980000	-4487057.120000	-45.000000	90.000000	0.000000	-45.000000	90.000000	-0.004293																						Warning-Equivalent
775	ADI-M	Geodetic	ADI-M	Geocentric			-45.000000	90.000000	100000.000000	0.000000	4588504.660000	-4557767.800000	0.000000	4588504.662327	-4557767.799981																						Warning-Equivalent
776	ADI-M	Geocentric	ADI-M	Geodetic			0.000000	4588504.660000	-4557767.800000	-45.000000	90.000000	100000.000000	-45.000000	90.000000	99999.998368																						Warning-Equivalent
777	ADI-M	Geodetic	ADI-M	Geocentric			-45.000000	90.000000	200000.000000	0.000000	4659215.340000	-4628478.480000	0.000000	4659215.340445	-4628478.478100																						Warning-Equivalent
778	ADI-M	Geocentric	ADI-M	Geodetic			0.000000	4659215.340000	-4628478.480000	-45.000000	90.000000	200000.000000	-45.000000	90.000000	200000.001029																						Warning-Equivalent
779	ADI-M	Geodetic	ADI-M	Geocentric			-45.000000	90.000000	300000.000000	0.000000	4729926.020000	-4699189.160000	0.000000	4729926.018564	-4699189.156219																						Warning-Equivalent
780	ADI-M	Geocentric	ADI-M	Geodetic			0.000000	4729926.020000	-4699189.160000	-45.000000	90.000000	300000.000000	-45.000000	90.000000	300000.003689																						Warning-Equivalent
781	ADI-M	Geodetic	ADI-M	Geocentric			-45.000000	90.000000	400000.000000	0.000000	4800636.700000	-4769899.830000	0.000000	4800636.696682	-4769899.834337																						Warning-Equivalent
782	ADI-M	Geocentric	ADI-M	Geodetic			0.000000	4800636.700000	-4769899.830000	-45.000000	90.000000	400000.000000	-45.000000	90.000000	399999.999279																						Warning-Equivalent
783	ADI-M	Geodetic	ADI-M	Geocentric			-45.000000	90.000000	500000.000000	0.000000	4871347.370000	-4840610.510000	0.000000	4871347.374801	-4840610.512456																						Warning-Equivalent
784	ADI-M	Geocentric	ADI-M	Geodetic			0.000000	4871347.370000	-4840610.510000	-45.000000	90.000000	500000.000000	-45.000000	90.000000	499999.994868																						Warning-Equivalent
785	ADI-M	Geodetic	ADI-M	Geocentric			-45.000000	135.000000	-100000.000000	-3144562.760000	3144562.760000	-4416346.440000	-3144562.762237	3144562.762237	-4416346.443744																						Warning-Equivalent
786	ADI-M	Geocentric	ADI-M	Geodetic			-3144562.760000	3144562.760000	-4416346.440000	-45.000000	135.000000	-100000.000000	-45.000000	135.000000	-100000.004885																						Warning-Equivalent
787	ADI-M	Geodetic	ADI-M	Geocentric			-45.000000	135.000000	0.000000	-3194562.760000	3194562.760000	-4487057.120000	-3194562.762237	3194562.762237	-4487057.121863																						Warning-Equivalent
788	ADI-M	Geocentric	ADI-M	Geodetic			-3194562.760000	3194562.760000	-4487057.120000	-45.000000	135.000000	0.000000	-45.000000	135.000000	-0.003554																						Warning-Equivalent
789	ADI-M	Geodetic	ADI-M	Geocentric			-45.000000	135.000000	100000.000000	-3244562.760000	3244562.760000	-4557767.800000	-3244562.762237	3244562.762237	-4557767.799981																						Warning-Equivalent
790	ADI-M	Geocentric	ADI-M	Geodetic			-3244562.760000	3244562.760000	-4557767.800000	-45.000000	135.000000	100000.000000	-45.000000	135.000000	99999.997776																						Warning-Equivalent
791	ADI-M	Geodetic	ADI-M	Geocentric			-45.000000	135.000000	200000.000000	-3294562.760000	3294562.760000	-4628478.480000	-3294562.762237	3294562.762237	-4628478.478100																						Warning-Equivalent
792	ADI-M	Geocentric	ADI-M	Geodetic			-3294562.760000	3294562.760000	-4628478.480000	-45.000000	135.000000	200000.000000	-45.000000	135.000000	199999.999106																						Warning-Equivalent
793	ADI-M	Geodetic	ADI-M	Geocentric			-45.000000	135.000000	300000.000000	-3344562.760000	3344562.760000	-4699189.160000	-3344562.762237	3344562.762237	-4699189.156219																						Warning-Equivalent
794	ADI-M	Geocentric	ADI-M	Geodetic			-3344562.760000	3344562.760000	-4699189.160000	-45.000000	135.000000	300000.000000	-45.000000	135.000000	300000.000437																						Warning-Equivalent
795	ADI-M	Geodetic	ADI-M	Geocentric			-45.000000	135.000000	400000.000000	-3394562.760000	3394562.760000	-4769899.830000	-3394562.762237	3394562.762237	-4769899.834337																						Warning-Equivalent
796	ADI-M	Geocentric	ADI-M	Geodetic			-3394562.760000	3394562.760000	-4769899.830000	-45.000000	135.000000	400000.000000	-45.000000	135.000000	399999.994696																						Warning-Equivalent
797	ADI-M	Geodetic	ADI-M	Geocentric			-45.000000	135.000000	500000.000000	-3444562.760000	3444562.760000	-4840610.510000	-3444562.762237	3444562.762237	-4840610.512456																						Warning-Equivalent
798	ADI-M	Geocentric	ADI-M	Geodetic			-3444562.760000	3444562.760000	-4840610.510000	-45.000000	135.000000	500000.000000	-45.000000	135.000000	499999.996026																						Warning-Equivalent
799	ADI-M	Geodetic	ADI-M	Geocentric			-45.000000	180.000000	-100000.000000	-4447083.310000	0.000000	-4416346.440000	-4447083.306089	0.000000	-4416346.443744																						Warning-Equivalent
800	ADI-M	Geocentric	ADI-M	Geodetic			-4447083.310000	0.000000	-4416346.440000	-45.000000	180.000000	-100000.000000	-45.000000	180.000000	-99999.999882																						Warning-Equivalent
801	ADI-M	Geodetic	ADI-M	Geocentric			-45.000000	180.000000	0.000000	-4517793.980000	0.000000	-4487057.120000	-4517793.984208	0.000000	-4487057.121863																						Warning-Equivalent
802	ADI-M	Geocentric	ADI-M	Geodetic			-4517793.980000	0.000000	-4487057.120000	-45.000000	180.000000	0.000000	-45.000000	180.000000	-0.004293																						Warning-Equivalent
803	ADI-M	Geodetic	ADI-M	Geocentric			-45.000000	180.000000	100000.000000	-4588504.660000	0.000000	-4557767.800000	-4588504.662327	0.000000	-4557767.799981																						Warning-Equivalent
804	ADI-M	Geocentric	ADI-M	Geodetic			-4588504.660000	0.000000	-4557767.800000	-45.000000	180.000000	100000.000000	-45.000000	180.000000	99999.998368																						Warning-Equivalent
805	ADI-M	Geodetic	ADI-M	Geocentric			-45.000000	180.000000	200000.000000	-4659215.340000	0.000000	-4628478.480000	-4659215.340445	0.000000	-4628478.478100																						Warning-Equivalent
806	ADI-M	Geocentric	ADI-M	Geodetic			-4659215.340000	0.000000	-4628478.480000	-45.000000	180.000000	200000.000000	-45.000000	180.000000	200000.001029																						Warning-Equivalent
807	ADI-M	Geodetic	ADI-M	Geocentric			-45.000000	180.000000	300000.000000	-4729926.020000	0.000000	-4699189.160000	-4729926.018564	0.000000	-4699189.156219																						Warning-Equivalent
