TEST CASE ID	INPUT DATUM(Code)	INPUT PROJECTION	OUTPUT DATUM(Code)	OUTPUT PROJECTION	INPUT ZONE	OUTPUT ZONE	INPUT_COORDS			OUTPUT_COORDS			CALCULATED_OUTPUT_COORDS				INPUT_SYSTEM_PARAMETERS										OUTPUT_SYSTEM_PARAMETERS										RESULTS
164	WGE	Geodetic	OHA-D	Geodetic			21.556860	-158.233150	697.850000	21.560023	-158.235895	679.840000	21.560023	-158.235895	679.838789																						Successful-Equivalent
165	WGE	Geodetic	FAH	Geodetic			22.065360	57.935580	372.830000	22.065052	57.932744	396.740000	22.065074	57.932732	393.484391																						Successful-Different
166	WGE	Geodetic	OGB-A	Geodetic			54.619570	-1.686780	532.460000	54.619389	-1.685216	483.660000	54.619389	-1.685216	483.657020																						Successful-Equivalent
167	WGE	Geodetic	OGB-M	Geodetic			56.455200	-6.924470	460.390000	56.455300	-6.923416	407.400000	56.455300	-6.923416	407.400885																						Successful-Equivalent
168	WGE	Geodetic	OGB-C	Geodetic			60.619710	-0.866760	462.710000	60.620253	-0.864839	417.450000	60.620253	-0.864839	417.447415																						Successful-Equivalent
169	WGE	Geodetic	OGB-D	Geodetic			50.630930	-1.990930	501.450000	50.630361	-1.989586	455.930000	50.630361	-1.989586	455.927750																						Successful-Equivalent
170	WGE	Geodetic	OGB-B	Geodetic			53.630100	-2.517320	768.000000	53.629833	-2.515890	718.820000	53.629833	-2.515890	718.818647																						Successful-Equivalent
171	WGE	Geodetic	PLN	Geodetic			27.765780	-15.635550	459.190000	27.764306	-15.633812	408.460000	27.764306	-15.633812	408.461301																						Successful-Equivalent
172	WGE	Geodetic	PIT	Geodetic			-24.926470	-130.105590	468.090000	-24.926509	-130.105939	473.500000	-24.926509	-130.105939	473.496274																						Successful-Equivalent
173	WGE	Geodetic	PTB	Geodetic			13.764980	1.970470	234.470000	13.764750	1.971628	210.000000	13.764750	1.971628	209.997130																						Warning-Equivalent
174	WGE	Geodetic	PTN	Geodetic			-1.475210	16.759020	202.430000	-1.472712	16.758198	209.990000	-1.472712	16.758198	209.990342																						Successful-Equivalent
175	WGE	Geodetic	POS	Geodetic			-33.059170	-16.341800	16.280000	-33.060285	-16.337738	306.290000	-33.060284	-16.337738	306.294360																						Warning-Equivalent
176	WGE	Geodetic	PRP-B	Geodetic			-34.032770	-62.172420	516.630000	-34.029167	-62.170760	314.480000	-34.029167	-62.170760	314.480416																						Successful-Equivalent
177	WGE	Geodetic	PRP-E	Geodetic			-15.473680	-68.169940	4388.560000	-15.470277	-68.168129	4298.740000	-15.470277	-68.168129	4298.741749																						Warning-Equivalent
178	WGE	Geodetic	PRP-A	Geodetic			-20.003640	-65.001580	3316.910000	-19.999999	-65.000002	3211.170000	-19.999999	-65.000002	3211.168167																						Successful-Equivalent
179	WGE	Geodetic	PRP-B	Geodetic			-20.003600	-70.001830	1367.660000	-20.000003	-70.000004	1242.270000	-20.000003	-70.000004	1242.266884																						Successful-Equivalent
180	WGE	Geodetic	PRP-C	Geodetic			-41.004105	-72.502590	1230.900000	-41.000000	-72.500001	973.260000	-41.000006	-72.500001	973.256239																						Successful-Equivalent
181	WGE	Geodetic	PRP-D	Geodetic			0.096650	-75.002050	224.120000	0.100004	-74.999996	209.970000	0.100004	-74.999996	209.966002																						Successful-Equivalent
182	WGE	Geodetic	PRP-F	Geodetic			4.996760	-60.001610	242.540000	5.000001	-60.000000	309.970000	5.000001	-60.000000	309.973986																						Successful-Equivalent
183	WGE	Geodetic	PRP-H	Geodetic			0.996560	-65.001750	240.380000	0.999899	-65.000005	277.280000	0.999899	-65.000005	277.275245																						Successful-Equivalent
184	WGE	Geodetic	PRP-M	Geodetic			-11.691830	-72.268830	298.000000	-11.688362	-72.266803	223.660000	-11.688362	-72.266803	223.663699																						Successful-Equivalent
185	WGE	Geodetic	PRP-G	Geodetic			-6.037260	-77.201910	1124.160000	-6.033804	-77.199803	1065.470000	-6.033804	-77.199803	1065.472052																						Successful-Equivalent
186	WGE	Geodetic	HIT	Geodetic			-55.000060	-69.998720	250.170000	-54.999996	-70.000002	239.090000	-54.999996	-70.000002	239.091450																						Successful-Equivalent
187	WGE	Geodetic	PUR	Geodetic			18.227560	-65.595450	183.150000	18.229528	-65.595826	226.510000	18.229528	-65.595826	226.508483																						Successful-Equivalent
188	WGE	Geodetic	PUK	Geodetic			57.000300	59.998530	1174.130000	57.000000	59.999998	1197.590000	57.000000	59.999998	1197.594380																						Successful-Equivalent
189	WGE	Geodetic	QAT	Geodetic			26.083720	49.004290	185.800000	26.083011	49.005180	210.000000	26.083011	49.005180	210.000927																						Successful-Equivalent
190	WGE	Geodetic	QUO	Geodetic			67.001410	-50.670570	471.340000	67.002640	-50.675483	472.790000	67.002640	-50.675483	472.791190																						Successful-Equivalent
191	WGE	Geodetic	REU	Geodetic			-19.103470	55.507220	271.050000	-19.091054	55.513058	304.790000	-19.091054	55.513058	304.794934																						Successful-Equivalent
192	WGE	Geodetic	MOD	Geodetic			40.818140	8.417400	354.230000	40.817526	8.417772	311.950000	40.817526	8.417772	311.953644																						Successful-Equivalent
193	WGE	Geodetic	SPK-A	Geodetic			47.480180	19.027260	253.940000	47.480538	19.028899	210.000000	47.480538	19.028899	209.996718																						Successful-Equivalent
194	WGE	Geodetic	SPK-C	Geodetic			49.279620	15.998300	254.980000	49.279997	15.999997	210.000000	49.279997	15.999997	209.996221																						Successful-Equivalent
195	WGE	Geodetic	SPK-E	Geodetic			47.500250	64.999090	182.220000	47.499997	65.000000	210.000000	47.499997	65.000000	209.998047																						Successful-Equivalent
196	WGE	Geodetic	SPK-D	Geodetic			56.999840	23.997980	248.700000	57.000004	24.000005	223.100000	57.000004	24.000005	223.096153																						Successful-Equivalent
197	WGE	Geodetic	SPK-F	Geodetic			40.999530	19.998450	329.670000	41.000002	19.999999	297.400000	41.000002	19.999999	297.398357																						Successful-Equivalent
198	WGE	Geodetic	SPK-G	Geodetic			43.999670	23.998480	296.310000	43.999996	24.000000	257.500000	43.999996	24.000000	257.495751																						Successful-Equivalent
199	WGE	Geodetic	SPK-B	Geodetic			51.999720	19.998190	336.460000	52.000003	20.000001	304.200000	52.000003	20.000001	304.201480																						Successful-Equivalent
200	WGE	Geodetic	CCD	Geodetic			49.205660	16.522920	254.650000	49.206239	16.524219	209.990000	49.206239	16.524219	209.994203																						Successful-Equivalent
201	WGE	Geodetic	SAE	Geodetic			24.480440	-110.668580	389.780000	24.479999	-110.670003	209.990000	24.479999	-110.670003	209.990406																						Warning-Equivalent
202	WGE	Geodetic	SAO	Geodetic			37.736810	-25.672340	342.020000	37.735883	-25.672784	285.730000	37.735883	-25.672784	285.733333																						Successful-Equivalent
203	WGE	Geodetic	SAP	Geodetic			-50.603810	-59.313360	485.560000	-50.603643	-59.309199	471.140000	-50.603643	-59.309199	471.135317																						Successful-Equivalent
204	WGE	Geodetic	SCK	Geodetic			-16.108680	19.771540	1299.620000	-16.107719	19.772634	1289.580000	-16.107719	19.772634	1289.580938																						Successful-Equivalent
205	WGE	Geodetic	SGM	Geodetic			30.010800	340.777800	1346.840000	30.009997	340.779999	1289.580000	30.009997	-19.220001	1289.579649																						Warning-Equivalent
206	WGE	Geodetic	SRL	Geodetic			8.000150	-12.000130	262.690000	8.000005	-11.999999	229.300000	8.000005	-12.000000	229.300173																						Successful-Equivalent
207	WGE	Geodetic	SAN-C	Geodetic			-6.503610	-58.261160	205.340000	-6.503212	-58.260689	207.370000	-6.503212	-58.260689	207.373529																						Successful-Equivalent
208	WGE	Geodetic	SAN-E	Geodetic			10.703450	-77.551590	234.170000	10.703746	-77.551209	232.950000	10.703746	-77.551209	232.953241																						Successful-Equivalent
209	WGE	Geodetic	SAN-F	Geodetic			-12.109530	-76.190880	521.780000	-12.109116	-76.190458	503.630000	-12.109116	-76.190458	503.626287																						Warning-Equivalent
210	WGE	Geodetic	SAN-G	Geodetic			7.379370	-61.616440	368.340000	7.379760	-61.616031	378.990000	7.379760	-61.616031	378.989920																						Successful-Equivalent
211	WGE	Geodetic	SAN-M	Geodetic			-0.000370	-60.000440	498.930000	0.000001	-60.000001	505.300000	0.000001	-60.000001	505.295385																						Successful-Equivalent
212	WGE	Geodetic	SAN-A	Geodetic			-35.000400	-65.000620	395.610000	-35.000001	-65.000000	372.300000	-35.000001	-65.000000	372.303503																						Successful-Equivalent
213	WGE	Geodetic	SAN-B	Geodetic			-20.000490	-65.000520	1096.920000	-20.000001	-65.000000	1083.500000	-20.000001	-65.000000	1083.499829																						Successful-Equivalent
214	WGE	Geodetic	SAN-D	Geodetic			-30.000450	-70.000730	1216.750000	-30.000000	-69.999996	1193.300000	-30.000000	-69.999996	1193.298300																						Successful-Equivalent
215	WGE	Geodetic	SAN-J	Geodetic			-0.001380	-90.000420	217.200000	-0.001000	-89.999998	220.200000	-0.001000	-89.999998	220.198644																						Successful-Equivalent
216	WGE	Geodetic	SAN-J	Geodetic			0.000620	-90.000420	217.200000	0.001000	-89.999998	220.200000	0.001000	-89.999998	220.200110																						Successful-Equivalent
217	WGE	Geodetic	SAN-H	Geodetic			-23.000380	-60.000510	614.430000	-22.999996	-60.000005	608.300000	-22.999996	-60.000005	608.295530																						Successful-Equivalent
218	WGE	Geodetic	SAN-I	Geodetic			-10.000410	-75.000510	2209.140000	-9.999997	-74.999999	2193.300000	-9.999997	-74.999999	2193.299996																						Successful-Equivalent
219	WGE	Geodetic	SAN-K	Geodetic			10.999760	-62.000310	215.240000	11.000000	-61.999998	229.700000	11.000000	-61.999998	229.696780																						Successful-Equivalent
220	WGE	Geodetic	SAN-L	Geodetic			4.999720	-65.000340	1187.350000	4.999998	-65.000003	1193.400000	4.999997	-65.000003	1193.398600																						Successful-Equivalent
221	WGE	Geodetic	SOA	Geodetic			0.999670	103.699960	255.380000	0.999902	103.700000	249.200000	0.999902	103.700000	249.204325																						Successful-Equivalent
222	WGE	Geodetic	TAN	Geodetic			-24.386710	45.608020	205.120000	-24.385443	45.608357	210.000000	-24.385300	45.608274	196.506216																						Successful-Different
223	WGE	Geodetic	TOY-M	Geodetic			36.003240	139.996750	545.380000	36.000004	140.000002	504.260000	36.000004	140.000002	504.257178																						Successful-Equivalent
224	WGE	Geodetic	TOY-C	Geodetic			26.503940	127.998120	238.990000	26.500003	128.000002	219.370000	26.500003	128.000002	219.365062																						Successful-Equivalent
225	WGE	Geodetic	TOY-A	Geodetic			34.665550	129.477380	490.060000	34.662400	129.479650	419.560000	34.662400	129.479650	419.557069																						Successful-Equivalent
226	WGE	Geodetic	TOY-B	Geodetic			36.872770	127.452330	430.070000	36.869898	127.454472	340.940000	36.869899	127.454488	340.793523																						Successful-Equivalent
227	WGE	Geodetic	TDC	Geodetic			-36.942720	-12.311680	269.640000	-36.935275	-12.314971	253.700000	-36.935275	-12.314971	253.698700																						Successful-Equivalent
228	WGE	Geodetic	MVS	Geodetic			-16.241520	177.443410	344.080000	-16.242815	177.447085	281.300000	-16.242817	177.447095	330.336658																						Successful-Different
229	WGE	Geodetic	VOI	Geodetic			31.999440	8.997540	445.890000	32.000004	9.000001	405.290000	32.000004	9.000001	405.288758																						Successful-Equivalent
230	WGE	Geodetic	VOR	Geodetic			22.834220	5.282570	224.270000	22.834155	5.284458	209.990000	22.834155	5.284458	209.993020																						Successful-Equivalent
231	WGE	Geodetic	WAK	Geodetic			19.293790	166.610850	261.900000	19.292192	166.610930	237.490000	19.292192	166.610930	237.489737																						Successful-Equivalent
232	WGE	Geodetic	WAK	Geodetic			9.391860	167.482970	237.800000	9.390380	167.483008	242.930000	9.390380	167.483008	242.926600																						Warning-Equivalent
233	WGE	Geodetic	WGC	Geodetic			-82.320420	10.748370	205.140000	-82.320425	10.748216	210.000000	-82.320425	10.748216	210.004129																						Successful-Equivalent
234	WGE	Geodetic	WGC	Geodetic			11.382120	2.674660	210.300000	11.382080	2.674506	210.000000	11.382080	2.674506	210.004165																						Successful-Equivalent
235	WGE	Geodetic	WGC	Geodetic			12.987480	-21.006550	210.420000	12.987440	-21.006704	210.000000	12.987440	-21.006704	209.998624																						Successful-Equivalent
236	WGE	Geodetic	WGC	Geodetic			5.669640	22.489360	209.850000	5.669599	22.489206	210.000000	5.669599	22.489206	210.003491																						Successful-Equivalent
237	WGE	Geodetic	WGC	Geodetic			43.774330	87.172550	212.610000	43.774299	87.172396	210.000000	43.774299	87.172396	210.001536																						Successful-Equivalent
238	WGE	Geodetic	WGC	Geodetic			76.523410	-41.436220	213.960000	76.523400	-41.436374	210.000000	76.523400	-41.436374	209.995653																						Successful-Equivalent
239	WGE	Geodetic	WGC	Geodetic			11.140570	-12.230430	210.280000	11.140530	-12.230584	210.000000	11.140530	-12.230584	210.003093																						Successful-Equivalent
240	WGE	Geodetic	WGC	Geodetic			34.662430	129.479800	421.610000	34.662395	129.479646	419.590000	34.662395	129.479646	419.586278																						Successful-Equivalent
241	WGE	Geodetic	WGC	Geodetic			49.838630	73.074750	212.960000	49.838602	73.074596	210.000000	49.838602	73.074596	210.004696																						Successful-Equivalent
242	WGE	Geodetic	WGC	Geodetic			-1.180750	36.633140	209.310000	-1.180790	36.632986	210.000000	-1.180790	36.632986	210.002645																						Successful-Equivalent
243	WGE	Geodetic	WGC	Geodetic			17.960340	102.450250	210.810000	17.960300	102.450096	210.000000	17.960300	102.450096	210.003458																						Successful-Equivalent
244	WGE	Geodetic	WGC	Geodetic			25.971960	13.805700	211.410000	25.971922	13.805546	210.000000	25.971922	13.805546	210.001132																						Successful-Equivalent
245	WGE	Geodetic	WGC	Geodetic			53.046260	5.475350	213.120000	53.046234	5.475196	210.000000	53.046234	5.475196	209.996833																						Successful-Equivalent
246	WGE	Geodetic	WGC	Geodetic			-38.248370	178.653650	206.690000	-38.248400	178.653496	210.000000	-38.248400	178.653496	209.999531																						Successful-Equivalent
247	WGE	Geodetic	WGC	Geodetic			36.651030	75.006550	212.160000	36.650996	75.006396	210.000000	36.650996	75.006396	210.002837																						Successful-Equivalent
248	WGE	Geodetic	WGC	Geodetic			-3.213960	141.406450	209.150000	-3.214000	141.406296	210.000000	-3.214000	141.406296	210.001666																						Successful-Equivalent
249	WGE	Geodetic	WGC	Geodetic			61.019700	34.181840	213.490000	61.019679	34.181686	210.000000	61.019679	34.181686	210.001126																						Successful-Equivalent
250	WGE	Geodetic	WGC	Geodetic			39.248900	42.378010	212.330000	39.248867	42.377856	210.000000	39.248867	42.377856	210.003208																						Successful-Equivalent
251	WGE	Geodetic	WGC	Geodetic			89.500000	-179.999850	214.100000	89.500000	-180.000004	210.000000	89.500000	179.999996	210.001121																						Successful-Equivalent
252	WGE	Geodetic	WGC	Geodetic			-89.500000	180.000150	205.100000	-89.500000	179.999996	210.000000	-89.500000	179.999996	210.000778																						Warning-Equivalent
253	WGE	Geodetic	WGC	Geodetic			-19.617260	134.188660	179.910000	-19.617297	134.188506	182.000000	-19.617297	134.188506	181.998371																						Successful-Equivalent
254	WGE	Geodetic	WGC	Geodetic			-11.688320	-72.266640	222.190000	-11.688359	-72.266794	223.690000	-11.688359	-72.266794	223.693475																						Successful-Equivalent
255	WGE	Geodetic	WGC	Geodetic			21.789370	31.467880	512.750000	21.789331	31.467726	511.650000	21.789331	31.467726	511.652191																						Successful-Equivalent
256	WGE	Geodetic	YAC	Geodetic			-33.000200	-52.000360	331.790000	-33.000101	-52.000180	321.020000	-33.000101	-52.000180	321.022409																						Successful-Equivalent
257	WGE	Geodetic	ZAN	Geodetic			5.943820	-56.993400	154.070000	5.946980	-56.991983	184.790000	5.946980	-56.991983	184.789366																						Successful-Equivalent
